variant_name,window,horizon,proof_unit_type,capacity_usd,sample_count,retained_sample_count,invalid_count,baseline_p10,baseline_p5,baseline_p1,filtered_median,filtered_p10,filtered_p5,filtered_p1,tail_improvement_p10,tail_improvement_p5,tail_improvement_p1,tail_improved,opportunity_retention_rate,false_filter_rate,missed_profit_rate,fee_minus_exit_cost_median,fee_minus_exit_cost_p10,worst_pool_contribution,sample_sufficiency
fee_velocity_top_20pct,recent_48h,2h,pool_window,50,384,375,0,-0.671600659562519,-0.939153407894745,-1.81758349879728,0.0426386728474618,-0.67771596021677,-0.952623875816029,-1.81758349879728,-0.006115300654251032,-0.013470467921284035,0.0,False,0.9724137931034482,0.027586206896551724,0.0008454858011102514,-1.2471300552119455,-1.6521664297040495,0.3409194404582182,USABLE
fee_velocity_top_20pct,recent_72h,15m,pool_window,10,384,358,0,-0.0730896157841189,-0.571951942896834,-11.1909129199356,0.00363516775242886,-0.0730896157841189,-0.513709483485225,-11.1909129199356,0.0,0.05824245941160899,0.0,False,0.9215017064846417,0.07849829351535836,0.007440109163846393,-0.08493823396655709,-0.10170850027238801,0.8195241311011172,USABLE
fee_velocity_top_20pct,recent_72h,15m,pool_window,20,384,358,0,-0.0730896157841189,-0.571951942896834,-11.1909129199356,0.00363516775242886,-0.0730896157841189,-0.513709483485225,-11.1909129199356,0.0,0.05824245941160899,0.0,False,0.9215017064846417,0.07849829351535836,0.007440109163846393,-0.25896095155801246,-0.319943263640724,0.8195241311011172,USABLE
fee_velocity_top_20pct,recent_72h,15m,pool_window,50,384,358,0,-0.0730896157841189,-0.571951942896834,-11.1909129199356,0.00363516775242886,-0.0730896157841189,-0.513709483485225,-11.1909129199356,0.0,0.05824245941160899,0.0,False,0.9215017064846417,0.07849829351535836,0.007440109163846393,-1.3354832038162068,-1.6781628355054208,0.8195241311011172,USABLE
fee_velocity_top_20pct,recent_72h,30m,pool_window,10,384,358,0,-0.234403010534651,-1.29898534176133,-11.1961715172262,0.00537906557920667,-0.220094121650673,-2.43951501797563,-11.1961715172262,0.014308888883978022,-1.1405296762143,0.0,False,0.9272727272727272,0.07272727272727272,0.014091956497747023,-0.08454053106989866,-0.10097814067216138,0.8450247532834894,USABLE
fee_velocity_top_20pct,recent_72h,30m,pool_window,20,384,358,0,-0.234403010534651,-1.29898534176133,-11.1961715172262,0.00537906557920667,-0.220094121650673,-2.43951501797563,-11.1961715172262,0.014308888883978022,-1.1405296762143,0.0,False,0.9272727272727272,0.07272727272727272,0.014091956497747023,-0.25873181496000375,-0.3188497419951675,0.8450247532834894,USABLE
fee_velocity_top_20pct,recent_72h,30m,pool_window,50,384,358,0,-0.234403010534651,-1.29898534176133,-11.1961715172262,0.00537906557920667,-0.220094121650673,-2.43951501797563,-11.1961715172262,0.014308888883978022,-1.1405296762143,0.0,False,0.9272727272727272,0.07272727272727272,0.014091956497747023,-1.334910362321185,-1.6744080775497308,0.8450247532834894,USABLE
fee_velocity_top_20pct,recent_72h,1h,pool_window,10,384,358,0,-0.363471025573926,-2.44506947025506,-11.1772372938554,0.00988352979264194,-0.313062816213954,-2.75210625108692,-11.1772372938554,0.050408209359972034,-0.30703678083186015,0.0,False,0.9365671641791045,0.06343283582089553,0.022677810259181554,-0.08405262469679894,-0.09970271618226716,0.7961915889483017,USABLE
fee_velocity_top_20pct,recent_72h,1h,pool_window,20,384,358,0,-0.363471025573926,-2.44506947025506,-11.1772372938554,0.00988352979264194,-0.313062816213954,-2.75210625108692,-11.1772372938554,0.050408209359972034,-0.30703678083186015,0.0,False,0.9365671641791045,0.06343283582089553,0.022677810259181554,-0.2571248461289436,-0.3163468961676559,0.7961915889483017,USABLE
fee_velocity_top_20pct,recent_72h,1h,pool_window,50,384,358,0,-0.363471025573926,-2.44506947025506,-11.1772372938554,0.00988352979264194,-0.313062816213954,-2.75210625108692,-11.1772372938554,0.050408209359972034,-0.30703678083186015,0.0,False,0.9365671641791045,0.06343283582089553,0.022677810259181554,-1.3337646793311415,-1.66917000544776,0.7961915889483017,USABLE
fee_velocity_top_20pct,recent_72h,2h,pool_window,10,384,358,0,-0.56387364762486,-2.7790014233184,-11.4391186389334,0.0223261760833255,-0.508521633734337,-2.80159946794192,-11.4391186389334,0.05535201389052302,-0.022598044623519886,0.0,False,0.950381679389313,0.04961832061068702,0.016808051689736345,-0.08252804608753982,-0.09693797041194695,0.7818834814484129,USABLE
fee_velocity_top_20pct,recent_72h,2h,pool_window,20,384,358,0,-0.56387364762486,-2.7790014233184,-11.4391186389334,0.0223261760833255,-0.508521633734337,-2.80159946794192,-11.4391186389334,0.05535201389052302,-0.022598044623519886,0.0,False,0.950381679389313,0.04961832061068702,0.016808051689736345,-0.2554079612765619,-0.3107502475474184,0.7818834814484129,USABLE
fee_velocity_top_20pct,recent_72h,2h,pool_window,50,384,358,0,-0.56387364762486,-2.7790014233184,-11.4391186389334,0.0223261760833255,-0.508521633734337,-2.80159946794192,-11.4391186389334,0.05535201389052302,-0.022598044623519886,0.0,False,0.950381679389313,0.04961832061068702,0.016808051689736345,-1.325810621397973,-1.654562813443227,0.7818834814484129,USABLE
fee_velocity_top_20pct,recent_7d,15m,pool_window,10,1892,1423,5,-0.0143228102330093,-0.418175796712167,-2.72612663744045,0.00697097285946669,-0.0185753194227392,-0.49764487567446,-2.47061412925905,-0.004252509189729902,-0.079469078962293,0.25551250818140003,False,0.7705655526992288,0.2294344473007712,0.2759463777152464,-0.0780112488871944,-0.09501702354673913,0.479101592437159,USABLE
fee_velocity_top_20pct,recent_7d,15m,pool_window,20,1892,1423,5,-0.0143228102330093,-0.418175796712167,-2.72612663744045,0.00697097285946669,-0.0185753194227392,-0.49764487567446,-2.47061412925905,-0.004252509189729902,-0.079469078962293,0.25551250818140003,False,0.7705655526992288,0.2294344473007712,0.2759463777152464,-0.23400067144642095,-0.296152038794687,0.479101592437159,USABLE
fee_velocity_top_20pct,recent_7d,15m,pool_window,50,1892,1423,5,-0.0143228102330093,-0.418175796712167,-2.72612663744045,0.00697097285946669,-0.0185753194227392,-0.49764487567446,-2.47061412925905,-0.004252509189729902,-0.079469078962293,0.25551250818140003,False,0.7705655526992288,0.2294344473007712,0.2759463777152464,-1.199096769914547,-1.545566289932527,0.479101592437159,USABLE
fee_velocity_top_20pct,recent_7d,30m,pool_window,10,1892,1423,6,-0.0943476284307032,-0.721593014627863,-3.43932885555404,0.0121439242710119,-0.139563144390262,-0.827444300870811,-2.79975363225526,-0.04521551595955879,-0.10585128624294804,0.6395752232987801,False,0.7763157894736842,0.2236842105263158,0.23774245861744006,-0.07763332975016758,-0.09433530228022283,0.438721951011701,USABLE
fee_velocity_top_20pct,recent_7d,30m,pool_window,20,1892,1423,6,-0.0943476284307032,-0.721593014627863,-3.43932885555404,0.0121439242710119,-0.139563144390262,-0.827444300870811,-2.79975363225526,-0.04521551595955879,-0.10585128624294804,0.6395752232987801,False,0.7763157894736842,0.2236842105263158,0.23774245861744006,-0.2336905612463473,-0.2947885962616544,0.438721951011701,USABLE
fee_velocity_top_20pct,recent_7d,30m,pool_window,50,1892,1423,6,-0.0943476284307032,-0.721593014627863,-3.43932885555404,0.0121439242710119,-0.139563144390262,-0.827444300870811,-2.79975363225526,-0.04521551595955879,-0.10585128624294804,0.6395752232987801,False,0.7763157894736842,0.2236842105263158,0.23774245861744006,-1.1965927654310493,-1.5421576835999455,0.438721951011701,USABLE
fee_velocity_top_20pct,recent_7d,1h,pool_window,10,1892,1423,8,-0.259474650167342,-1.06987131251998,-4.4118564728487,0.0226431516968598,-0.293235118775203,-1.08422171148371,-4.62791734800842,-0.03376046860786097,-0.014350398963730138,-0.2160608751597204,False,0.7882111034955449,0.2117888965044551,0.21069129036805265,-0.07676881230410691,-0.09297185974719022,0.5180257862142206,USABLE
fee_velocity_top_20pct,recent_7d,1h,pool_window,20,1892,1423,8,-0.259474650167342,-1.06987131251998,-4.4118564728487,0.0226431516968598,-0.293235118775203,-1.08422171148371,-4.62791734800842,-0.03376046860786097,-0.014350398963730138,-0.2160608751597204,False,0.7882111034955449,0.2117888965044551,0.21069129036805265,-0.2321359552101638,-0.29206171119558916,0.5180257862142206,USABLE
fee_velocity_top_20pct,recent_7d,1h,pool_window,50,1892,1423,8,-0.259474650167342,-1.06987131251998,-4.4118564728487,0.0226431516968598,-0.293235118775203,-1.08422171148371,-4.62791734800842,-0.03376046860786097,-0.014350398963730138,-0.2160608751597204,False,0.7882111034955449,0.2117888965044551,0.21069129036805265,-1.195224977743888,-1.5353404709347827,0.5180257862142206,USABLE
fee_velocity_top_20pct,recent_7d,2h,pool_window,10,1892,1423,15,-0.621378335494478,-1.35644062858408,-4.71815592772652,0.0449325885214183,-0.705148786769396,-1.59853646494558,-6.57483917654734,-0.083770451274918,-0.2420958363615,-1.8566832488208203,False,0.7872185911401598,0.21278140885984023,0.1560723699696681,-0.07531361984446282,-0.09126567904983707,0.49512846496932017,USABLE
fee_velocity_top_20pct,recent_7d,2h,pool_window,20,1892,1423,15,-0.621378335494478,-1.35644062858408,-4.71815592772652,0.0449325885214183,-0.705148786769396,-1.59853646494558,-6.57483917654734,-0.083770451274918,-0.2420958363615,-1.8566832488208203,False,0.7872185911401598,0.21278140885984023,0.1560723699696681,-0.22886704095915067,-0.2866079410634587,0.49512846496932017,USABLE
fee_velocity_top_20pct,recent_7d,2h,pool_window,50,1892,1423,15,-0.621378335494478,-1.35644062858408,-4.71815592772652,0.0449325885214183,-0.705148786769396,-1.59853646494558,-6.57483917654734,-0.083770451274918,-0.2420958363615,-1.8566832488208203,False,0.7872185911401598,0.21278140885984023,0.1560723699696681,-1.1876665950033514,-1.5217060456044564,0.49512846496932017,USABLE
fee_velocity_top_10pct,recent_24h,15m,pool_window,10,320,175,8,-0.00309310876784736,-0.0192076183236021,-0.600864409020093,0.00476025269706235,-0.00665226826789671,-0.0330984607854394,-2.65369176252155,-0.00355915950004935,-0.013890842461837298,-2.052827353501457,False,0.5783582089552238,0.4216417910447761,0.1948659291366825,-0.07443534999002728,-0.09580010337319421,0.7547642444527272,PRELIMINARY
fee_velocity_top_10pct,recent_24h,15m,pool_window,20,320,175,8,-0.00309310876784736,-0.0192076183236021,-0.600864409020093,0.00476025269706235,-0.00665226826789671,-0.0330984607854394,-2.65369176252155,-0.00355915950004935,-0.013890842461837298,-2.052827353501457,False,0.5783582089552238,0.4216417910447761,0.1948659291366825,-0.22171136873785233,-0.2989842986788149,0.7547642444527272,PRELIMINARY
fee_velocity_top_10pct,recent_24h,15m,pool_window,50,320,175,8,-0.00309310876784736,-0.0192076183236021,-0.600864409020093,0.00476025269706235,-0.00665226826789671,-0.0330984607854394,-2.65369176252155,-0.00355915950004935,-0.013890842461837298,-2.052827353501457,False,0.5783582089552238,0.4216417910447761,0.1948659291366825,-1.1306830195544904,-1.5613513787324693,0.7547642444527272,PRELIMINARY
fee_velocity_top_10pct,recent_24h,30m,pool_window,10,320,173,12,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0.00939612867072278,-0.0152968593407819,-0.213526815458452,-2.70727955440461,0.0,-0.106228038342945,-0.08503944261659013,False,0.5770750988142292,0.42292490118577075,0.22396109274193188,-0.07397028200643095,-0.09511014928862185,0.790831372471063,PRELIMINARY
fee_velocity_top_10pct,recent_24h,30m,pool_window,20,320,173,12,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0.00939612867072278,-0.0152968593407819,-0.213526815458452,-2.70727955440461,0.0,-0.106228038342945,-0.08503944261659013,False,0.5770750988142292,0.42292490118577075,0.22396109274193188,-0.22078123277065967,-0.2976043905096702,0.790831372471063,PRELIMINARY
fee_velocity_top_10pct,recent_24h,30m,pool_window,50,320,173,12,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0.00939612867072278,-0.0152968593407819,-0.213526815458452,-2.70727955440461,0.0,-0.106228038342945,-0.08503944261659013,False,0.5770750988142292,0.42292490118577075,0.22396109274193188,-1.1283576796365087,-1.5579016083096076,0.790831372471063,PRELIMINARY
fee_velocity_top_10pct,recent_24h,1h,pool_window,10,320,169,20,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0.0187549548525313,-0.19056016380638,-0.589130658392233,-2.69475762048395,-0.15264159748645928,-0.384692752119775,-0.03466691538400024,False,0.5641025641025641,0.4358974358974359,0.26180881882665896,-0.0730401460392383,-0.09373024111947713,0.8145893116433772,PRELIMINARY
fee_velocity_top_10pct,recent_24h,1h,pool_window,20,320,169,20,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0.0187549548525313,-0.19056016380638,-0.589130658392233,-2.69475762048395,-0.15264159748645928,-0.384692752119775,-0.03466691538400024,False,0.5641025641025641,0.4358974358974359,0.26180881882665896,-0.21892096083627435,-0.29484457417138077,0.8145893116433772,PRELIMINARY
fee_velocity_top_10pct,recent_24h,1h,pool_window,50,320,169,20,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0.0187549548525313,-0.19056016380638,-0.589130658392233,-2.69475762048395,-0.15264159748645928,-0.384692752119775,-0.03466691538400024,False,0.5641025641025641,0.4358974358974359,0.26180881882665896,-1.1237069998005453,-1.5510020674638838,0.8145893116433772,PRELIMINARY
fee_velocity_top_10pct,recent_24h,2h,pool_window,10,320,161,36,-0.179036996105911,-0.555802612463727,-2.63859340709767,0.0370543160437381,-0.185815891608071,-0.590585852819333,-2.67294069848965,-0.006778895502159987,-0.03478324035560598,-0.03434729139198023,False,0.5518867924528302,0.4481132075471698,0.2569368825418121,-0.07117987410485296,-0.09097042478118769,0.8282208190318385,PRELIMINARY
fee_velocity_top_10pct,recent_24h,2h,pool_window,20,320,161,36,-0.179036996105911,-0.555802612463727,-2.63859340709767,0.0370543160437381,-0.185815891608071,-0.590585852819333,-2.67294069848965,-0.006778895502159987,-0.03478324035560598,-0.03434729139198023,False,0.5518867924528302,0.4481132075471698,0.2569368825418121,-0.2152004169675037,-0.28932494149480187,0.8282208190318385,PRELIMINARY
fee_velocity_top_10pct,recent_24h,2h,pool_window,50,320,161,36,-0.179036996105911,-0.555802612463727,-2.63859340709767,0.0370543160437381,-0.185815891608071,-0.590585852819333,-2.67294069848965,-0.006778895502159987,-0.03478324035560598,-0.03434729139198023,False,0.5518867924528302,0.4481132075471698,0.2569368825418121,-1.1144056401286189,-1.5372029857724367,0.8282208190318385,PRELIMINARY
fee_velocity_top_10pct,recent_48h,15m,pool_window,10,384,288,0,-0.000734622366618248,-0.461600703701914,-1.27354731296865,0.010512272997447,-0.00960581006280628,-0.497169874651437,-1.27354731296865,-0.008871187696188032,-0.035569170949523055,0.0,False,0.750733137829912,0.24926686217008798,0.1262664128891196,-0.08107540224154104,-0.10182611041387488,0.5881148538524109,PRELIMINARY
fee_velocity_top_10pct,recent_48h,15m,pool_window,20,384,288,0,-0.000734622366618248,-0.461600703701914,-1.27354731296865,0.010512272997447,-0.00960581006280628,-0.497169874651437,-1.27354731296865,-0.008871187696188032,-0.035569170949523055,0.0,False,0.750733137829912,0.24926686217008798,0.1262664128891196,-0.24572739012856948,-0.3207794143898317,0.5881148538524109,PRELIMINARY
fee_velocity_top_10pct,recent_48h,15m,pool_window,50,384,288,0,-0.000734622366618248,-0.461600703701914,-1.27354731296865,0.010512272997447,-0.00960581006280628,-0.497169874651437,-1.27354731296865,-0.008871187696188032,-0.035569170949523055,0.0,False,0.750733137829912,0.24926686217008798,0.1262664128891196,-1.2645325016341498,-1.6828229917138926,0.5881148538524109,PRELIMINARY
fee_velocity_top_10pct,recent_48h,30m,pool_window,10,384,288,0,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0.0176220308352933,-0.113809223039036,-0.541146901964288,-1.46640224407647,-0.0834996395545442,0.0,-0.06385241743644987,False,0.742603550295858,0.257396449704142,0.16649518638921487,-0.08054043845465246,-0.1010727248514485,0.5270536072702395,PRELIMINARY
fee_velocity_top_10pct,recent_48h,30m,pool_window,20,384,288,0,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0.0176220308352933,-0.113809223039036,-0.541146901964288,-1.46640224407647,-0.0834996395545442,0.0,-0.06385241743644987,False,0.742603550295858,0.257396449704142,0.16649518638921487,-0.24465746255479232,-0.319272643264979,0.5270536072702395,PRELIMINARY
fee_velocity_top_10pct,recent_48h,30m,pool_window,50,384,288,0,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0.0176220308352933,-0.113809223039036,-0.541146901964288,-1.46640224407647,-0.0834996395545442,0.0,-0.06385241743644987,False,0.742603550295858,0.257396449704142,0.16649518638921487,-1.2618576826997068,-1.6790560639017609,0.5270536072702395,PRELIMINARY
fee_velocity_top_10pct,recent_48h,1h,pool_window,10,384,288,0,-0.455456431600104,-0.775860418786754,-1.80279261136631,0.028677591919623,-0.473680974448602,-0.782351226497725,-1.9762247433785,-0.018224542848498004,-0.006490807710970992,-0.1734321320121901,False,0.7337662337662337,0.2662337662337662,0.14952115596044116,-0.07947051088087527,-0.09956595372659577,0.4537863686726459,PRELIMINARY
fee_velocity_top_10pct,recent_48h,1h,pool_window,20,384,288,0,-0.455456431600104,-0.775860418786754,-1.80279261136631,0.028677591919623,-0.473680974448602,-0.782351226497725,-1.9762247433785,-0.018224542848498004,-0.006490807710970992,-0.1734321320121901,False,0.7337662337662337,0.2662337662337662,0.14952115596044116,-0.24251760740723793,-0.3162591010152735,0.4537863686726459,PRELIMINARY
fee_velocity_top_10pct,recent_48h,1h,pool_window,50,384,288,0,-0.455456431600104,-0.775860418786754,-1.80279261136631,0.028677591919623,-0.473680974448602,-0.782351226497725,-1.9762247433785,-0.018224542848498004,-0.006490807710970992,-0.1734321320121901,False,0.7337662337662337,0.2662337662337662,0.14952115596044116,-1.256508044830821,-1.6715222082774972,0.4537863686726459,PRELIMINARY
fee_velocity_top_10pct,recent_48h,2h,pool_window,10,384,288,0,-0.671600659562519,-0.939153407894745,-1.81758349879728,0.0498942965090603,-0.671600659562519,-0.85191646164366,-1.81937241394876,0.0,0.08723694625108502,-0.0017889151514798307,False,0.7448275862068966,0.25517241379310346,0.19363632957359891,-0.0773306557333209,-0.0965524114768903,0.438378064510182,PRELIMINARY
fee_velocity_top_10pct,recent_48h,2h,pool_window,20,384,288,0,-0.671600659562519,-0.939153407894745,-1.81758349879728,0.0498942965090603,-0.671600659562519,-0.85191646164366,-1.81937241394876,0.0,0.08723694625108502,-0.0017889151514798307,False,0.7448275862068966,0.25517241379310346,0.19363632957359891,-0.2382378971121292,-0.3102320165158626,0.438378064510182,PRELIMINARY
fee_velocity_top_10pct,recent_48h,2h,pool_window,50,384,288,0,-0.671600659562519,-0.939153407894745,-1.81758349879728,0.0498942965090603,-0.671600659562519,-0.85191646164366,-1.81937241394876,0.0,0.08723694625108502,-0.0017889151514798307,False,0.7448275862068966,0.25517241379310346,0.19363632957359891,-1.245808769093049,-1.6564544970289699,0.438378064510182,PRELIMINARY
fee_velocity_top_10pct,recent_72h,15m,pool_window,10,384,295,0,-0.0730896157841189,-0.571951942896834,-11.1909129199356,0.00524341966186523,-0.0900096130760243,-2.4525327035173,-11.2319335145728,-0.016919997291905395,-1.880580760620466,-0.04102059463719954,False,0.7303754266211604,0.2696245733788396,0.012174299126089281,-0.08095430492762437,-0.10102661818828011,0.8236976040184396,PRELIMINARY
fee_velocity_top_10pct,recent_72h,15m,pool_window,20,384,295,0,-0.0730896157841189,-0.571951942896834,-11.1909129199356,0.00524341966186523,-0.0900096130760243,-2.4525327035173,-11.2319335145728,-0.016919997291905395,-1.880580760620466,-0.04102059463719954,False,0.7303754266211604,0.2696245733788396,0.012174299126089281,-0.24528940354204232,-0.31788777705631377,0.8236976040184396,PRELIMINARY
fee_velocity_top_10pct,recent_72h,15m,pool_window,50,384,295,0,-0.0730896157841189,-0.571951942896834,-11.1909129199356,0.00524341966186523,-0.0900096130760243,-2.4525327035173,-11.2319335145728,-0.016919997291905395,-1.880580760620466,-0.04102059463719954,False,0.7303754266211604,0.2696245733788396,0.012174299126089281,-1.2620914654518118,-1.6667069098140899,0.8236976040184396,PRELIMINARY
fee_velocity_top_10pct,recent_72h,30m,pool_window,10,384,295,0,-0.234403010534651,-1.29898534176133,-11.1961715172262,0.00956021061353128,-0.267789763089399,-2.8432252711924,-11.1984650782861,-0.03338675255474799,-1.54423992943107,-0.0022935610599006395,False,0.7272727272727273,0.2727272727272727,0.026639207687825288,-0.08042061380100275,-0.10028164845171426,0.850982897681843,PRELIMINARY
fee_velocity_top_10pct,recent_72h,30m,pool_window,20,384,295,0,-0.234403010534651,-1.29898534176133,-11.1961715172262,0.00956021061353128,-0.267789763089399,-2.8432252711924,-11.1984650782861,-0.03338675255474799,-1.54423992943107,-0.0022935610599006395,False,0.7272727272727273,0.2727272727272727,0.026639207687825288,-0.24422202128879908,-0.3163978375831821,0.850982897681843,PRELIMINARY
fee_velocity_top_10pct,recent_72h,30m,pool_window,50,384,295,0,-0.234403010534651,-1.29898534176133,-11.1961715172262,0.00956021061353128,-0.267789763089399,-2.8432252711924,-11.1984650782861,-0.03338675255474799,-1.54423992943107,-0.0022935610599006395,False,0.7272727272727273,0.2727272727272727,0.026639207687825288,-1.2594230098187036,-1.6629820611312605,0.850982897681843,PRELIMINARY
fee_velocity_top_10pct,recent_72h,1h,pool_window,10,384,295,0,-0.363471025573926,-2.44506947025506,-11.1772372938554,0.019229622620842,-0.36456482387396,-2.87243767855983,-11.2030978830896,-0.0010937983000339768,-0.42736820830476985,-0.025860589234198983,False,0.7350746268656716,0.26492537313432835,0.04016182949297347,-0.0793532315477595,-0.09879170897858255,0.8040715283842487,PRELIMINARY
fee_velocity_top_10pct,recent_72h,1h,pool_window,20,384,295,0,-0.363471025573926,-2.44506947025506,-11.1772372938554,0.019229622620842,-0.36456482387396,-2.87243767855983,-11.2030978830896,-0.0010937983000339768,-0.42736820830476985,-0.025860589234198983,False,0.7350746268656716,0.26492537313432835,0.04016182949297347,-0.24208725678231258,-0.3134179586369187,0.8040715283842487,PRELIMINARY
fee_velocity_top_10pct,recent_72h,1h,pool_window,50,384,295,0,-0.363471025573926,-2.44506947025506,-11.1772372938554,0.019229622620842,-0.36456482387396,-2.87243767855983,-11.2030978830896,-0.0010937983000339768,-0.42736820830476985,-0.025860589234198983,False,0.7350746268656716,0.26492537313432835,0.04016182949297347,-1.2540860985524873,-1.655532363765602,0.8040715283842487,PRELIMINARY
fee_velocity_top_10pct,recent_72h,2h,pool_window,10,384,295,0,-0.56387364762486,-2.7790014233184,-11.4391186389334,0.0333510443479786,-2.10321863217957,-3.30245887316168,-11.4586281393548,-1.53934498455471,-0.52345744984328,-0.019509500421401427,False,0.7557251908396947,0.24427480916030533,0.03101890414098526,-0.077218467041273,-0.09581183003231915,0.7890939968091061,PRELIMINARY
fee_velocity_top_10pct,recent_72h,2h,pool_window,20,384,295,0,-0.56387364762486,-2.7790014233184,-11.4391186389334,0.0333510443479786,-2.10321863217957,-3.30245887316168,-11.4586281393548,-1.53934498455471,-0.52345744984328,-0.019509500421401427,False,0.7557251908396947,0.24427480916030533,0.03101890414098526,-0.23781772776933957,-0.30745820074439184,0.7890939968091061,PRELIMINARY
fee_velocity_top_10pct,recent_72h,2h,pool_window,50,384,295,0,-0.56387364762486,-2.7790014233184,-11.4391186389334,0.0333510443479786,-2.10321863217957,-3.30245887316168,-11.4586281393548,-1.53934498455471,-0.52345744984328,-0.019509500421401427,False,0.7557251908396947,0.24427480916030533,0.03101890414098526,-1.2434122760200548,-1.640632969034285,0.7890939968091061,PRELIMINARY
fee_velocity_top_10pct,recent_7d,15m,pool_window,10,1892,1166,5,-0.0143228102330093,-0.418175796712167,-2.72612663744045,0.00772428498788413,-0.033003207285915,-0.518156101035336,-2.72612663744045,-0.018680397052905702,-0.09998030432316907,0.0,False,0.634318766066838,0.36568123393316193,0.3686643607218876,-0.07606445129771165,-0.09732944471770046,0.5467906054577714,USABLE
fee_velocity_top_10pct,recent_7d,15m,pool_window,20,1892,1166,5,-0.0143228102330093,-0.418175796712167,-2.72612663744045,0.00772428498788413,-0.033003207285915,-0.518156101035336,-2.72612663744045,-0.018680397052905702,-0.09998030432316907,0.0,False,0.634318766066838,0.36568123393316193,0.3686643607218876,-0.22760356969019485,-0.3045157032296289,0.5467906054577714,USABLE
fee_velocity_top_10pct,recent_7d,15m,pool_window,50,1892,1166,5,-0.0143228102330093,-0.418175796712167,-2.72612663744045,0.00772428498788413,-0.033003207285915,-0.518156101035336,-2.72612663744045,-0.018680397052905702,-0.09998030432316907,0.0,False,0.634318766066838,0.36568123393316193,0.3686643607218876,-1.1635222605020414,-1.5921798529093896,0.5467906054577714,USABLE
fee_velocity_top_10pct,recent_7d,30m,pool_window,10,1892,1166,6,-0.0943476284307032,-0.721593014627863,-3.43932885555404,0.0144730554359264,-0.146963787401262,-0.721593014627863,-3.01171044909505,-0.05261615897055881,0.0,0.4276184064589903,False,0.6407894736842106,0.3592105263157895,0.35357674554121615,-0.07558223566119109,-0.09662338081400841,0.5213721494704066,USABLE
fee_velocity_top_10pct,recent_7d,30m,pool_window,20,1892,1166,6,-0.0943476284307032,-0.721593014627863,-3.43932885555404,0.0144730554359264,-0.146963787401262,-0.721593014627863,-3.01171044909505,-0.05261615897055881,0.0,0.4276184064589903,False,0.6407894736842106,0.3592105263157895,0.35357674554121615,-0.22663913841715372,-0.3031035754222448,0.5213721494704066,USABLE
fee_velocity_top_10pct,recent_7d,30m,pool_window,50,1892,1166,6,-0.0943476284307032,-0.721593014627863,-3.43932885555404,0.0144730554359264,-0.146963787401262,-0.721593014627863,-3.01171044909505,-0.05261615897055881,0.0,0.4276184064589903,False,0.6407894736842106,0.3592105263157895,0.35357674554121615,-1.1611111823194384,-1.5886495333909294,0.5213721494704066,USABLE
fee_velocity_top_10pct,recent_7d,1h,pool_window,10,1892,1166,8,-0.259474650167342,-1.06987131251998,-4.4118564728487,0.0272808351752697,-0.294292495638175,-1.15400198181438,-4.69272193277838,-0.034817845470833,-0.08413066929440016,-0.2808654599296796,False,0.658670322138451,0.341329677861549,0.30000130977847167,-0.07461780438814995,-0.09521125300662434,0.5817852960860008,USABLE
fee_velocity_top_10pct,recent_7d,1h,pool_window,20,1892,1166,8,-0.259474650167342,-1.06987131251998,-4.4118564728487,0.0272808351752697,-0.294292495638175,-1.15400198181438,-4.69272193277838,-0.034817845470833,-0.08413066929440016,-0.2808654599296796,False,0.658670322138451,0.341329677861549,0.30000130977847167,-0.22471027587107145,-0.30027931980747663,0.5817852960860008,USABLE
fee_velocity_top_10pct,recent_7d,1h,pool_window,50,1892,1166,8,-0.259474650167342,-1.06987131251998,-4.4118564728487,0.0272808351752697,-0.294292495638175,-1.15400198181438,-4.69272193277838,-0.034817845470833,-0.08413066929440016,-0.2808654599296796,False,0.658670322138451,0.341329677861549,0.30000130977847167,-1.1562890259542329,-1.5815888943540088,0.5817852960860008,USABLE
fee_velocity_top_10pct,recent_7d,2h,pool_window,10,1892,1166,15,-0.621378335494478,-1.35644062858408,-4.71815592772652,0.0518498187648801,-0.660713203569827,-1.61435081209252,-6.63863921106838,-0.03933486807534903,-0.2579101835084401,-1.9204832833418601,False,0.6579520697167756,0.3420479302832244,0.25902134842151214,-0.07268894184206769,-0.09238699739185616,0.5634278752510318,USABLE
fee_velocity_top_10pct,recent_7d,2h,pool_window,20,1892,1166,15,-0.621378335494478,-1.35644062858408,-4.71815592772652,0.0518498187648801,-0.660713203569827,-1.61435081209252,-6.63863921106838,-0.03933486807534903,-0.2579101835084401,-1.9204832833418601,False,0.6579520697167756,0.3420479302832244,0.25902134842151214,-0.22085255077890692,-0.29463080857794033,0.5634278752510318,USABLE
