pool,pool_name,size_usd,range_pct,hold_hours,rebal_rule,hedge_strategy,hedge_ratio_used,dynamic_hedge_avg,events_total,events_in_range,in_range_pct,rebalance_count,lp_fee_usd,il_usd,hedge_notional_usd,funding_apr_pct,funding_income_usd,perp_trading_fee_usd,rebal_gas_usd,residual_delta_risk_usd,gas_initial_usd,net_pnl_unhedged_usd,net_pnl_hedged_usd,signal_noise_hedged,recommendation
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,gt_1pct,dynamic,0.571973,0.571973,80378,80378,1.000000,59946,14.400000,443.663852,142.993238,0.825600,0.003234,0.028599,9531.414000,4.280270,0.079500,-429.343352,-9965.062987,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,gt_2pct,static_0.5,0.500000,,80378,80378,1.000000,23420,14.400000,3658.067222,125.000000,0.825600,0.002827,0.025000,3723.780000,5.000000,0.079500,-3643.746722,-7372.548895,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,gt_2pct,static_0.75,0.750000,,80378,80378,1.000000,23420,14.400000,3658.067222,187.500000,0.825600,0.004241,0.037500,3723.780000,2.500000,0.079500,-3643.746722,-7370.059981,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,gt_2pct,dynamic,0.571973,0.571973,80378,80378,1.000000,23420,14.400000,3658.067222,142.993238,0.825600,0.003234,0.028599,3723.780000,4.280270,0.079500,-3643.746722,-7371.832357,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,none,static_0.5,0.500000,,80378,80378,1.000000,0,7.440000,8017.261245,125.000000,0.825600,0.002827,0.025000,0.000000,5.000000,0.079500,-8009.900745,-8014.922918,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,none,static_0.75,0.750000,,80378,80378,1.000000,0,7.440000,8017.261245,187.500000,0.825600,0.004241,0.037500,0.000000,2.500000,0.079500,-8009.900745,-8012.434004,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,none,dynamic,0.571973,0.571973,80378,80378,1.000000,0,7.440000,8017.261245,142.993238,0.825600,0.003234,0.028599,0.000000,4.280270,0.079500,-8009.900745,-8014.206380,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,hourly,static_0.5,0.500000,,80378,80378,1.000000,23,7.440000,323.413542,125.000000,0.825600,0.002827,0.025000,3.657000,5.000000,0.079500,-316.053042,-324.732214,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,hourly,static_0.75,0.750000,,80378,80378,1.000000,23,7.440000,323.413542,187.500000,0.825600,0.004241,0.037500,3.657000,2.500000,0.079500,-316.053042,-322.243301,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,hourly,dynamic,0.571973,0.571973,80378,80378,1.000000,23,7.440000,323.413542,142.993238,0.825600,0.003234,0.028599,3.657000,4.280270,0.079500,-316.053042,-324.015676,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,gt_0.5pct,static_0.5,0.500000,,80378,80378,1.000000,76944,7.440000,8.118644,125.000000,0.825600,0.002827,0.025000,12234.096000,5.000000,0.079500,-0.758144,-12239.876316,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,gt_0.5pct,static_0.75,0.750000,,80378,80378,1.000000,76944,7.440000,8.118644,187.500000,0.825600,0.004241,0.037500,12234.096000,2.500000,0.079500,-0.758144,-12237.387402,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,gt_0.5pct,dynamic,0.571973,0.571973,80378,80378,1.000000,76944,7.440000,8.118644,142.993238,0.825600,0.003234,0.028599,12234.096000,4.280270,0.079500,-0.758144,-12239.159778,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,gt_1pct,static_0.5,0.500000,,80378,80378,1.000000,59946,7.440000,443.663852,125.000000,0.825600,0.002827,0.025000,9531.414000,5.000000,0.079500,-436.303352,-9972.739524,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,gt_1pct,static_0.75,0.750000,,80378,80378,1.000000,59946,7.440000,443.663852,187.500000,0.825600,0.004241,0.037500,9531.414000,2.500000,0.079500,-436.303352,-9970.250611,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,gt_1pct,dynamic,0.571973,0.571973,80378,80378,1.000000,59946,7.440000,443.663852,142.993238,0.825600,0.003234,0.028599,9531.414000,4.280270,0.079500,-436.303352,-9972.022987,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,gt_2pct,static_0.5,0.500000,,80378,80378,1.000000,23420,7.440000,3658.067222,125.000000,0.825600,0.002827,0.025000,3723.780000,5.000000,0.079500,-3650.706722,-7379.508895,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,gt_2pct,static_0.75,0.750000,,80378,80378,1.000000,23420,7.440000,3658.067222,187.500000,0.825600,0.004241,0.037500,3723.780000,2.500000,0.079500,-3650.706722,-7377.019981,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,10,24,gt_2pct,dynamic,0.571973,0.571973,80378,80378,1.000000,23420,7.440000,3658.067222,142.993238,0.825600,0.003234,0.028599,3723.780000,4.280270,0.079500,-3650.706722,-7378.792357,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,none,static_0.5,0.500000,,80378,74630,0.928488,0,40.110677,14683.373102,250.000000,0.825600,0.005655,0.050000,0.000000,10.000000,0.079500,-14643.341925,-14653.386270,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,none,static_0.75,0.750000,,80378,74630,0.928488,0,40.110677,14683.373102,375.000000,0.825600,0.008482,0.075000,0.000000,5.000000,0.079500,-14643.341925,-14648.408443,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,none,dynamic,0.571973,0.571973,80378,74630,0.928488,0,40.110677,14683.373102,285.986476,0.825600,0.006469,0.057197,0.000000,8.560541,0.079500,-14643.341925,-14651.953194,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,hourly,static_0.5,0.500000,,80378,74963,0.932631,23,40.289651,597.461194,250.000000,0.825600,0.005655,0.050000,3.657000,10.000000,0.079500,-557.251043,-570.952388,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,hourly,static_0.75,0.750000,,80378,74963,0.932631,23,40.289651,597.461194,375.000000,0.825600,0.008482,0.075000,3.657000,5.000000,0.079500,-557.251043,-565.974561,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,hourly,dynamic,0.571973,0.571973,80378,74963,0.932631,23,40.289651,597.461194,285.986476,0.825600,0.006469,0.057197,3.657000,8.560541,0.079500,-557.251043,-569.519313,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,gt_0.5pct,static_0.5,0.500000,,80378,80378,1.000000,76944,43.200000,16.237287,250.000000,0.825600,0.005655,0.050000,12234.096000,10.000000,0.079500,26.883213,-12217.257132,2.055297,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,gt_0.5pct,static_0.75,0.750000,,80378,80378,1.000000,76944,43.200000,16.237287,375.000000,0.825600,0.008482,0.075000,12234.096000,5.000000,0.079500,26.883213,-12212.279305,2.539186,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,gt_0.5pct,dynamic,0.571973,0.571973,80378,80378,1.000000,76944,43.200000,16.237287,285.986476,0.825600,0.006469,0.057197,12234.096000,8.560541,0.079500,26.883213,-12215.824056,2.174603,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,gt_1pct,static_0.5,0.500000,,80378,80378,1.000000,59946,43.200000,887.327704,250.000000,0.825600,0.005655,0.050000,9531.414000,10.000000,0.079500,-844.207204,-10385.665549,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,gt_1pct,static_0.75,0.750000,,80378,80378,1.000000,59946,43.200000,887.327704,375.000000,0.825600,0.008482,0.075000,9531.414000,5.000000,0.079500,-844.207204,-10380.687722,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,gt_1pct,dynamic,0.571973,0.571973,80378,80378,1.000000,59946,43.200000,887.327704,285.986476,0.825600,0.006469,0.057197,9531.414000,8.560541,0.079500,-844.207204,-10384.232473,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,gt_2pct,static_0.5,0.500000,,80378,80376,0.999975,23420,43.198925,7315.689963,250.000000,0.825600,0.005655,0.050000,3723.780000,10.000000,0.079500,-7272.570538,-11006.394883,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,gt_2pct,static_0.75,0.750000,,80378,80376,0.999975,23420,43.198925,7315.689963,375.000000,0.825600,0.008482,0.075000,3723.780000,5.000000,0.079500,-7272.570538,-11001.417056,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,2,24,gt_2pct,dynamic,0.571973,0.571973,80378,80376,0.999975,23420,43.198925,7315.689963,285.986476,0.825600,0.006469,0.057197,3723.780000,8.560541,0.079500,-7272.570538,-11004.961807,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,none,static_0.5,0.500000,,80378,80378,1.000000,0,28.800000,16034.522491,250.000000,0.825600,0.005655,0.050000,0.000000,10.000000,0.079500,-16005.801991,-16015.846336,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,none,static_0.75,0.750000,,80378,80378,1.000000,0,28.800000,16034.522491,375.000000,0.825600,0.008482,0.075000,0.000000,5.000000,0.079500,-16005.801991,-16010.868509,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,none,dynamic,0.571973,0.571973,80378,80378,1.000000,0,28.800000,16034.522491,285.986476,0.825600,0.006469,0.057197,0.000000,8.560541,0.079500,-16005.801991,-16014.413260,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,hourly,static_0.5,0.500000,,80378,80378,1.000000,23,28.800000,646.827083,250.000000,0.825600,0.005655,0.050000,3.657000,10.000000,0.079500,-618.106583,-631.807929,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,hourly,static_0.75,0.750000,,80378,80378,1.000000,23,28.800000,646.827083,375.000000,0.825600,0.008482,0.075000,3.657000,5.000000,0.079500,-618.106583,-626.830101,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,hourly,dynamic,0.571973,0.571973,80378,80378,1.000000,23,28.800000,646.827083,285.986476,0.825600,0.006469,0.057197,3.657000,8.560541,0.079500,-618.106583,-630.374853,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,gt_0.5pct,static_0.5,0.500000,,80378,80378,1.000000,76944,28.800000,16.237287,250.000000,0.825600,0.005655,0.050000,12234.096000,10.000000,0.079500,12.483213,-12231.657132,0.957623,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,gt_0.5pct,static_0.75,0.750000,,80378,80378,1.000000,76944,28.800000,16.237287,375.000000,0.825600,0.008482,0.075000,12234.096000,5.000000,0.079500,12.483213,-12226.679305,1.183081,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,gt_0.5pct,dynamic,0.571973,0.571973,80378,80378,1.000000,76944,28.800000,16.237287,285.986476,0.825600,0.006469,0.057197,12234.096000,8.560541,0.079500,12.483213,-12230.224056,1.013211,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,gt_1pct,static_0.5,0.500000,,80378,80378,1.000000,59946,28.800000,887.327704,250.000000,0.825600,0.005655,0.050000,9531.414000,10.000000,0.079500,-858.607204,-10400.065549,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,gt_1pct,static_0.75,0.750000,,80378,80378,1.000000,59946,28.800000,887.327704,375.000000,0.825600,0.008482,0.075000,9531.414000,5.000000,0.079500,-858.607204,-10395.087722,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,gt_1pct,dynamic,0.571973,0.571973,80378,80378,1.000000,59946,28.800000,887.327704,285.986476,0.825600,0.006469,0.057197,9531.414000,8.560541,0.079500,-858.607204,-10398.632473,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,gt_2pct,static_0.5,0.500000,,80378,80378,1.000000,23420,28.800000,7316.134444,250.000000,0.825600,0.005655,0.050000,3723.780000,10.000000,0.079500,-7287.413944,-11021.238290,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,gt_2pct,static_0.75,0.750000,,80378,80378,1.000000,23420,28.800000,7316.134444,375.000000,0.825600,0.008482,0.075000,3723.780000,5.000000,0.079500,-7287.413944,-11016.260462,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,5,24,gt_2pct,dynamic,0.571973,0.571973,80378,80378,1.000000,23420,28.800000,7316.134444,285.986476,0.825600,0.006469,0.057197,3723.780000,8.560541,0.079500,-7287.413944,-11019.805214,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,none,static_0.5,0.500000,,80378,80378,1.000000,0,14.880000,16034.522491,250.000000,0.825600,0.005655,0.050000,0.000000,10.000000,0.079500,-16019.721991,-16029.766336,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,none,static_0.75,0.750000,,80378,80378,1.000000,0,14.880000,16034.522491,375.000000,0.825600,0.008482,0.075000,0.000000,5.000000,0.079500,-16019.721991,-16024.788509,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,none,dynamic,0.571973,0.571973,80378,80378,1.000000,0,14.880000,16034.522491,285.986476,0.825600,0.006469,0.057197,0.000000,8.560541,0.079500,-16019.721991,-16028.333260,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,hourly,static_0.5,0.500000,,80378,80378,1.000000,23,14.880000,646.827083,250.000000,0.825600,0.005655,0.050000,3.657000,10.000000,0.079500,-632.026583,-645.727929,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,hourly,static_0.75,0.750000,,80378,80378,1.000000,23,14.880000,646.827083,375.000000,0.825600,0.008482,0.075000,3.657000,5.000000,0.079500,-632.026583,-640.750101,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,hourly,dynamic,0.571973,0.571973,80378,80378,1.000000,23,14.880000,646.827083,285.986476,0.825600,0.006469,0.057197,3.657000,8.560541,0.079500,-632.026583,-644.294853,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,gt_0.5pct,static_0.5,0.500000,,80378,80378,1.000000,76944,14.880000,16.237287,250.000000,0.825600,0.005655,0.050000,12234.096000,10.000000,0.079500,-1.436787,-12245.577132,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,gt_0.5pct,static_0.75,0.750000,,80378,80378,1.000000,76944,14.880000,16.237287,375.000000,0.825600,0.008482,0.075000,12234.096000,5.000000,0.079500,-1.436787,-12240.599305,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,gt_0.5pct,dynamic,0.571973,0.571973,80378,80378,1.000000,76944,14.880000,16.237287,285.986476,0.825600,0.006469,0.057197,12234.096000,8.560541,0.079500,-1.436787,-12244.144056,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,gt_1pct,static_0.5,0.500000,,80378,80378,1.000000,59946,14.880000,887.327704,250.000000,0.825600,0.005655,0.050000,9531.414000,10.000000,0.079500,-872.527204,-10413.985549,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,gt_1pct,static_0.75,0.750000,,80378,80378,1.000000,59946,14.880000,887.327704,375.000000,0.825600,0.008482,0.075000,9531.414000,5.000000,0.079500,-872.527204,-10409.007722,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,gt_1pct,dynamic,0.571973,0.571973,80378,80378,1.000000,59946,14.880000,887.327704,285.986476,0.825600,0.006469,0.057197,9531.414000,8.560541,0.079500,-872.527204,-10412.552473,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,gt_2pct,static_0.5,0.500000,,80378,80378,1.000000,23420,14.880000,7316.134444,250.000000,0.825600,0.005655,0.050000,3723.780000,10.000000,0.079500,-7301.333944,-11035.158290,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,gt_2pct,static_0.75,0.750000,,80378,80378,1.000000,23420,14.880000,7316.134444,375.000000,0.825600,0.008482,0.075000,3723.780000,5.000000,0.079500,-7301.333944,-11030.180462,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,500,10,24,gt_2pct,dynamic,0.571973,0.571973,80378,80378,1.000000,23420,14.880000,7316.134444,285.986476,0.825600,0.006469,0.057197,3723.780000,8.560541,0.079500,-7301.333944,-11033.725214,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,none,static_0.5,0.500000,,80378,74630,0.928488,0,80.221354,29366.746204,500.000000,0.825600,0.011310,0.100000,0.000000,20.000000,0.079500,-29286.604350,-29306.693040,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,none,static_0.75,0.750000,,80378,74630,0.928488,0,80.221354,29366.746204,750.000000,0.825600,0.016964,0.150000,0.000000,10.000000,0.079500,-29286.604350,-29296.737385,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,none,dynamic,0.571973,0.571973,80378,74630,0.928488,0,80.221354,29366.746204,571.972953,0.825600,0.012938,0.114395,0.000000,17.121082,0.079500,-29286.604350,-29303.826889,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,hourly,static_0.5,0.500000,,80378,74963,0.932631,23,80.579303,1194.922389,500.000000,0.825600,0.011310,0.100000,3.657000,20.000000,0.079500,-1114.422586,-1138.168277,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,hourly,static_0.75,0.750000,,80378,74963,0.932631,23,80.579303,1194.922389,750.000000,0.825600,0.016964,0.150000,3.657000,10.000000,0.079500,-1114.422586,-1128.212622,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,hourly,dynamic,0.571973,0.571973,80378,74963,0.932631,23,80.579303,1194.922389,571.972953,0.825600,0.012938,0.114395,3.657000,17.121082,0.079500,-1114.422586,-1135.302125,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,gt_0.5pct,static_0.5,0.500000,,80378,80378,1.000000,76944,86.400000,32.474574,500.000000,0.825600,0.011310,0.100000,12234.096000,20.000000,0.079500,53.845926,-12200.338764,2.055297,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,gt_0.5pct,static_0.75,0.750000,,80378,80378,1.000000,76944,86.400000,32.474574,750.000000,0.825600,0.016964,0.150000,12234.096000,10.000000,0.079500,53.845926,-12190.383110,2.539186,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,gt_0.5pct,dynamic,0.571973,0.571973,80378,80378,1.000000,76944,86.400000,32.474574,571.972953,0.825600,0.012938,0.114395,12234.096000,17.121082,0.079500,53.845926,-12197.472613,2.174603,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,gt_1pct,static_0.5,0.500000,,80378,80378,1.000000,59946,86.400000,1774.655407,500.000000,0.825600,0.011310,0.100000,9531.414000,20.000000,0.079500,-1688.334907,-11239.837598,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,gt_1pct,static_0.75,0.750000,,80378,80378,1.000000,59946,86.400000,1774.655407,750.000000,0.825600,0.016964,0.150000,9531.414000,10.000000,0.079500,-1688.334907,-11229.881943,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,gt_1pct,dynamic,0.571973,0.571973,80378,80378,1.000000,59946,86.400000,1774.655407,571.972953,0.825600,0.012938,0.114395,9531.414000,17.121082,0.079500,-1688.334907,-11236.971446,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,gt_2pct,static_0.5,0.500000,,80378,80376,0.999975,23420,86.397850,14631.379926,500.000000,0.825600,0.011310,0.100000,3723.780000,20.000000,0.079500,-14545.061576,-18288.930266,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,gt_2pct,static_0.75,0.750000,,80378,80376,0.999975,23420,86.397850,14631.379926,750.000000,0.825600,0.016964,0.150000,3723.780000,10.000000,0.079500,-14545.061576,-18278.974611,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,2,24,gt_2pct,dynamic,0.571973,0.571973,80378,80376,0.999975,23420,86.397850,14631.379926,571.972953,0.825600,0.012938,0.114395,3723.780000,17.121082,0.079500,-14545.061576,-18286.064115,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,none,static_0.5,0.500000,,80378,80378,1.000000,0,57.600000,32069.044981,500.000000,0.825600,0.011310,0.100000,0.000000,20.000000,0.079500,-32011.524481,-32031.613172,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,none,static_0.75,0.750000,,80378,80378,1.000000,0,57.600000,32069.044981,750.000000,0.825600,0.016964,0.150000,0.000000,10.000000,0.079500,-32011.524481,-32021.657517,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,none,dynamic,0.571973,0.571973,80378,80378,1.000000,0,57.600000,32069.044981,571.972953,0.825600,0.012938,0.114395,0.000000,17.121082,0.079500,-32011.524481,-32028.747020,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,hourly,static_0.5,0.500000,,80378,80378,1.000000,23,57.600000,1293.654167,500.000000,0.825600,0.011310,0.100000,3.657000,20.000000,0.079500,-1236.133667,-1259.879357,0.000000,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,1000,5,24,hourly,static_0.75,0.750000,,80378,80378,1.000000,23,57.600000,1293.654167,750.000000,0.825600,0.016964,0.150000,3.657000,10.000000,0.079500,-1236.133667,-1249.923702,0.000000,NO_GO
