variant_name,window,horizon,proof_unit_type,raw_sample_count,valid_sample_count,entry_allowed_count,quarantined_count,invalid_count,data_quality_distribution,regime_distribution,quarantine_reason_distribution,fee_proxy_coverage,exit_depth_coverage
baseline_hold_all,recent_24h,15m,intent_window,352,348,348,0,4,"{""ok"": 348, ""invalid"": 4}","{""EXIT_DEPTH_THIN"": 47, ""WHALE_OR_HOLDER_CONCENTRATED"": 88, ""HEALTHY_SHORT_HOLD"": 208, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""invalid_sample"": 4}",1.0,1.0
baseline_hold_all,recent_24h,15m,pool_window,352,344,344,0,8,"{""ok"": 344, ""invalid"": 8}","{""WHALE_OR_HOLDER_CONCENTRATED"": 86, ""EXIT_DEPTH_THIN"": 49, ""HEALTHY_SHORT_HOLD"": 204, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""invalid_sample"": 8}",1.0,1.0
baseline_hold_all,recent_24h,1h,intent_window,352,336,336,0,16,"{""ok"": 336, ""invalid"": 16}","{""EXIT_DEPTH_THIN"": 47, ""WHALE_OR_HOLDER_CONCENTRATED"": 85, ""HEALTHY_SHORT_HOLD"": 199, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""invalid_sample"": 16}",1.0,1.0
baseline_hold_all,recent_24h,1h,pool_window,352,332,332,0,20,"{""ok"": 332, ""invalid"": 20}","{""EXIT_DEPTH_THIN"": 49, ""HEALTHY_SHORT_HOLD"": 195, ""WHALE_OR_HOLDER_CONCENTRATED"": 83, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""invalid_sample"": 20}",1.0,1.0
baseline_hold_all,recent_24h,2h,intent_window,352,320,320,0,32,"{""ok"": 320, ""invalid"": 32}","{""HEALTHY_SHORT_HOLD"": 187, ""WHALE_OR_HOLDER_CONCENTRATED"": 81, ""EXIT_DEPTH_THIN"": 47, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""invalid_sample"": 32}",1.0,1.0
baseline_hold_all,recent_24h,2h,pool_window,352,316,316,0,36,"{""ok"": 316, ""invalid"": 36}","{""EXIT_DEPTH_THIN"": 49, ""HEALTHY_SHORT_HOLD"": 183, ""WHALE_OR_HOLDER_CONCENTRATED"": 79, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""invalid_sample"": 36}",1.0,1.0
baseline_hold_all,recent_24h,30m,intent_window,352,344,344,0,8,"{""ok"": 344, ""invalid"": 8}","{""EXIT_DEPTH_THIN"": 47, ""WHALE_OR_HOLDER_CONCENTRATED"": 87, ""HEALTHY_SHORT_HOLD"": 205, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""invalid_sample"": 8}",1.0,1.0
baseline_hold_all,recent_24h,30m,pool_window,352,340,340,0,12,"{""ok"": 340, ""invalid"": 12}","{""WHALE_OR_HOLDER_CONCENTRATED"": 85, ""EXIT_DEPTH_THIN"": 49, ""HEALTHY_SHORT_HOLD"": 201, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""invalid_sample"": 12}",1.0,1.0
baseline_hold_all,recent_48h,15m,intent_window,364,364,364,0,0,"{""ok"": 364}","{""HEALTHY_SHORT_HOLD"": 115, ""EXIT_DEPTH_THIN"": 125, ""WHALE_OR_HOLDER_CONCENTRATED"": 98, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 21}",{},1.0,1.0
baseline_hold_all,recent_48h,15m,pool_window,384,384,384,0,0,"{""ok"": 384}","{""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""HEALTHY_SHORT_HOLD"": 140, ""EXIT_DEPTH_THIN"": 123, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 20}",{},1.0,1.0
baseline_hold_all,recent_48h,1h,intent_window,364,364,364,0,0,"{""ok"": 364}","{""EXIT_DEPTH_THIN"": 125, ""WHALE_OR_HOLDER_CONCENTRATED"": 98, ""HEALTHY_SHORT_HOLD"": 115, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 21}",{},1.0,1.0
baseline_hold_all,recent_48h,1h,pool_window,384,384,384,0,0,"{""ok"": 384}","{""HEALTHY_SHORT_HOLD"": 140, ""EXIT_DEPTH_THIN"": 123, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 20}",{},1.0,1.0
baseline_hold_all,recent_48h,2h,intent_window,364,364,364,0,0,"{""ok"": 364}","{""HEALTHY_SHORT_HOLD"": 115, ""EXIT_DEPTH_THIN"": 125, ""WHALE_OR_HOLDER_CONCENTRATED"": 98, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 21}",{},1.0,1.0
baseline_hold_all,recent_48h,2h,pool_window,384,384,384,0,0,"{""ok"": 384}","{""HEALTHY_SHORT_HOLD"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""EXIT_DEPTH_THIN"": 123, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 20}",{},1.0,1.0
baseline_hold_all,recent_48h,30m,intent_window,364,364,364,0,0,"{""ok"": 364}","{""EXIT_DEPTH_THIN"": 125, ""WHALE_OR_HOLDER_CONCENTRATED"": 98, ""HEALTHY_SHORT_HOLD"": 115, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 21}",{},1.0,1.0
baseline_hold_all,recent_48h,30m,pool_window,384,384,384,0,0,"{""ok"": 384}","{""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""HEALTHY_SHORT_HOLD"": 140, ""EXIT_DEPTH_THIN"": 123, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 20}",{},1.0,1.0
baseline_hold_all,recent_72h,15m,intent_window,374,374,374,0,0,"{""ok"": 374}","{""EXIT_DEPTH_THIN"": 140, ""HEALTHY_SHORT_HOLD"": 100, ""WHALE_OR_HOLDER_CONCENTRATED"": 99, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 16, ""TVL_DROP"": 2}",{},1.0,1.0
baseline_hold_all,recent_72h,15m,pool_window,384,384,384,0,0,"{""ok"": 384}","{""HEALTHY_SHORT_HOLD"": 114, ""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 15, ""TVL_DROP"": 2}",{},1.0,1.0
baseline_hold_all,recent_72h,1h,intent_window,374,374,374,0,0,"{""ok"": 374}","{""EXIT_DEPTH_THIN"": 140, ""HEALTHY_SHORT_HOLD"": 100, ""WHALE_OR_HOLDER_CONCENTRATED"": 99, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 16, ""TVL_DROP"": 2}",{},1.0,1.0
baseline_hold_all,recent_72h,1h,pool_window,384,384,384,0,0,"{""ok"": 384}","{""EXIT_DEPTH_THIN"": 140, ""HEALTHY_SHORT_HOLD"": 114, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 15, ""TVL_DROP"": 2}",{},1.0,1.0
baseline_hold_all,recent_72h,2h,intent_window,374,374,374,0,0,"{""ok"": 374}","{""WHALE_OR_HOLDER_CONCENTRATED"": 99, ""EXIT_DEPTH_THIN"": 140, ""HEALTHY_SHORT_HOLD"": 100, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 16, ""TVL_DROP"": 2}",{},1.0,1.0
baseline_hold_all,recent_72h,2h,pool_window,384,384,384,0,0,"{""ok"": 384}","{""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""HEALTHY_SHORT_HOLD"": 114, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 15, ""TVL_DROP"": 2}",{},1.0,1.0
baseline_hold_all,recent_72h,30m,intent_window,374,374,374,0,0,"{""ok"": 374}","{""EXIT_DEPTH_THIN"": 140, ""HEALTHY_SHORT_HOLD"": 100, ""WHALE_OR_HOLDER_CONCENTRATED"": 99, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 16, ""TVL_DROP"": 2}",{},1.0,1.0
baseline_hold_all,recent_72h,30m,pool_window,384,384,384,0,0,"{""ok"": 384}","{""HEALTHY_SHORT_HOLD"": 114, ""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 15, ""TVL_DROP"": 2}",{},1.0,1.0
baseline_hold_all,recent_7d,15m,intent_window,1390,1389,1389,0,1,"{""ok"": 1389, ""invalid"": 1}","{""UNKNOWN"": 66, ""HEALTHY_SHORT_HOLD"": 535, ""WHALE_OR_HOLDER_CONCENTRATED"": 302, ""VOLATILE_BUT_LIQUID"": 82, ""EXIT_DEPTH_THIN"": 357, ""DATA_STALE_OR_INCOMPLETE"": 12, ""VOLUME_COLLAPSE"": 1, ""PRICE_SPIKE_VOLATILE"": 33, ""TVL_DROP"": 1}","{""invalid_sample"": 1}",1.0,1.0
baseline_hold_all,recent_7d,15m,pool_window,1860,1855,1855,0,5,"{""ok"": 1855, ""invalid"": 5}","{""UNKNOWN"": 520, ""HEALTHY_SHORT_HOLD"": 530, ""WHALE_OR_HOLDER_CONCENTRATED"": 324, ""VOLATILE_BUT_LIQUID"": 82, ""EXIT_DEPTH_THIN"": 348, ""DATA_STALE_OR_INCOMPLETE"": 16, ""VOLUME_COLLAPSE"": 1, ""PRICE_SPIKE_VOLATILE"": 33, ""TVL_DROP"": 1}","{""invalid_sample"": 5}",1.0,1.0
baseline_hold_all,recent_7d,1h,intent_window,1390,1386,1386,0,4,"{""ok"": 1386, ""invalid"": 4}","{""UNKNOWN"": 66, ""HEALTHY_SHORT_HOLD"": 532, ""WHALE_OR_HOLDER_CONCENTRATED"": 302, ""VOLATILE_BUT_LIQUID"": 82, ""EXIT_DEPTH_THIN"": 357, ""DATA_STALE_OR_INCOMPLETE"": 12, ""VOLUME_COLLAPSE"": 1, ""PRICE_SPIKE_VOLATILE"": 33, ""TVL_DROP"": 1}","{""invalid_sample"": 4}",1.0,1.0
baseline_hold_all,recent_7d,1h,pool_window,1860,1852,1852,0,8,"{""ok"": 1852, ""invalid"": 8}","{""UNKNOWN"": 520, ""HEALTHY_SHORT_HOLD"": 527, ""WHALE_OR_HOLDER_CONCENTRATED"": 324, ""VOLATILE_BUT_LIQUID"": 82, ""EXIT_DEPTH_THIN"": 348, ""DATA_STALE_OR_INCOMPLETE"": 16, ""VOLUME_COLLAPSE"": 1, ""PRICE_SPIKE_VOLATILE"": 33, ""TVL_DROP"": 1}","{""invalid_sample"": 8}",1.0,1.0
baseline_hold_all,recent_7d,2h,intent_window,1390,1382,1382,0,8,"{""ok"": 1382, ""invalid"": 8}","{""UNKNOWN"": 66, ""HEALTHY_SHORT_HOLD"": 528, ""WHALE_OR_HOLDER_CONCENTRATED"": 302, ""VOLATILE_BUT_LIQUID"": 82, ""EXIT_DEPTH_THIN"": 357, ""DATA_STALE_OR_INCOMPLETE"": 12, ""VOLUME_COLLAPSE"": 1, ""PRICE_SPIKE_VOLATILE"": 33, ""TVL_DROP"": 1}","{""invalid_sample"": 8}",1.0,1.0
baseline_hold_all,recent_7d,2h,pool_window,1860,1845,1845,0,15,"{""ok"": 1845, ""invalid"": 15}","{""UNKNOWN"": 520, ""HEALTHY_SHORT_HOLD"": 523, ""WHALE_OR_HOLDER_CONCENTRATED"": 323, ""VOLATILE_BUT_LIQUID"": 82, ""EXIT_DEPTH_THIN"": 348, ""DATA_STALE_OR_INCOMPLETE"": 14, ""VOLUME_COLLAPSE"": 1, ""PRICE_SPIKE_VOLATILE"": 33, ""TVL_DROP"": 1}","{""invalid_sample"": 15}",1.0,1.0
baseline_hold_all,recent_7d,30m,intent_window,1390,1388,1388,0,2,"{""ok"": 1388, ""invalid"": 2}","{""UNKNOWN"": 66, ""WHALE_OR_HOLDER_CONCENTRATED"": 302, ""HEALTHY_SHORT_HOLD"": 534, ""VOLATILE_BUT_LIQUID"": 82, ""EXIT_DEPTH_THIN"": 357, ""DATA_STALE_OR_INCOMPLETE"": 12, ""VOLUME_COLLAPSE"": 1, ""PRICE_SPIKE_VOLATILE"": 33, ""TVL_DROP"": 1}","{""invalid_sample"": 2}",1.0,1.0
baseline_hold_all,recent_7d,30m,pool_window,1860,1854,1854,0,6,"{""ok"": 1854, ""invalid"": 6}","{""UNKNOWN"": 520, ""HEALTHY_SHORT_HOLD"": 529, ""WHALE_OR_HOLDER_CONCENTRATED"": 324, ""VOLATILE_BUT_LIQUID"": 82, ""EXIT_DEPTH_THIN"": 348, ""DATA_STALE_OR_INCOMPLETE"": 16, ""VOLUME_COLLAPSE"": 1, ""PRICE_SPIKE_VOLATILE"": 33, ""TVL_DROP"": 1}","{""invalid_sample"": 6}",1.0,1.0
hybrid_regime_plus_signal,recent_24h,15m,intent_window,352,348,212,136,4,"{""ok"": 348, ""invalid"": 4}","{""EXIT_DEPTH_THIN"": 47, ""WHALE_OR_HOLDER_CONCENTRATED"": 88, ""HEALTHY_SHORT_HOLD"": 208, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""EXIT_DEPTH_THIN"": 47, ""WHALE_OR_HOLDER_CONCENTRATED"": 88, ""PRICE_SPIKE_VOLATILE"": 1, ""invalid_sample"": 4}",1.0,1.0
hybrid_regime_plus_signal,recent_24h,15m,pool_window,352,344,208,136,8,"{""ok"": 344, ""invalid"": 8}","{""WHALE_OR_HOLDER_CONCENTRATED"": 86, ""EXIT_DEPTH_THIN"": 49, ""HEALTHY_SHORT_HOLD"": 204, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""WHALE_OR_HOLDER_CONCENTRATED"": 86, ""EXIT_DEPTH_THIN"": 49, ""PRICE_SPIKE_VOLATILE"": 1, ""invalid_sample"": 8}",1.0,1.0
hybrid_regime_plus_signal,recent_24h,1h,intent_window,352,336,203,133,16,"{""ok"": 336, ""invalid"": 16}","{""EXIT_DEPTH_THIN"": 47, ""WHALE_OR_HOLDER_CONCENTRATED"": 85, ""HEALTHY_SHORT_HOLD"": 199, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""EXIT_DEPTH_THIN"": 47, ""WHALE_OR_HOLDER_CONCENTRATED"": 85, ""PRICE_SPIKE_VOLATILE"": 1, ""invalid_sample"": 16}",1.0,1.0
hybrid_regime_plus_signal,recent_24h,1h,pool_window,352,332,199,133,20,"{""ok"": 332, ""invalid"": 20}","{""EXIT_DEPTH_THIN"": 49, ""HEALTHY_SHORT_HOLD"": 195, ""WHALE_OR_HOLDER_CONCENTRATED"": 83, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""EXIT_DEPTH_THIN"": 49, ""WHALE_OR_HOLDER_CONCENTRATED"": 83, ""PRICE_SPIKE_VOLATILE"": 1, ""invalid_sample"": 20}",1.0,1.0
hybrid_regime_plus_signal,recent_24h,2h,intent_window,352,320,191,129,32,"{""ok"": 320, ""invalid"": 32}","{""HEALTHY_SHORT_HOLD"": 187, ""WHALE_OR_HOLDER_CONCENTRATED"": 81, ""EXIT_DEPTH_THIN"": 47, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""WHALE_OR_HOLDER_CONCENTRATED"": 81, ""EXIT_DEPTH_THIN"": 47, ""PRICE_SPIKE_VOLATILE"": 1, ""invalid_sample"": 32}",1.0,1.0
hybrid_regime_plus_signal,recent_24h,2h,pool_window,352,316,187,129,36,"{""ok"": 316, ""invalid"": 36}","{""EXIT_DEPTH_THIN"": 49, ""HEALTHY_SHORT_HOLD"": 183, ""WHALE_OR_HOLDER_CONCENTRATED"": 79, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""EXIT_DEPTH_THIN"": 49, ""WHALE_OR_HOLDER_CONCENTRATED"": 79, ""PRICE_SPIKE_VOLATILE"": 1, ""invalid_sample"": 36}",1.0,1.0
hybrid_regime_plus_signal,recent_24h,30m,intent_window,352,344,209,135,8,"{""ok"": 344, ""invalid"": 8}","{""EXIT_DEPTH_THIN"": 47, ""WHALE_OR_HOLDER_CONCENTRATED"": 87, ""HEALTHY_SHORT_HOLD"": 205, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""EXIT_DEPTH_THIN"": 47, ""WHALE_OR_HOLDER_CONCENTRATED"": 87, ""PRICE_SPIKE_VOLATILE"": 1, ""invalid_sample"": 8}",1.0,1.0
hybrid_regime_plus_signal,recent_24h,30m,pool_window,352,340,205,135,12,"{""ok"": 340, ""invalid"": 12}","{""WHALE_OR_HOLDER_CONCENTRATED"": 85, ""EXIT_DEPTH_THIN"": 49, ""HEALTHY_SHORT_HOLD"": 201, ""VOLATILE_BUT_LIQUID"": 4, ""PRICE_SPIKE_VOLATILE"": 1}","{""WHALE_OR_HOLDER_CONCENTRATED"": 85, ""EXIT_DEPTH_THIN"": 49, ""PRICE_SPIKE_VOLATILE"": 1, ""invalid_sample"": 12}",1.0,1.0
hybrid_regime_plus_signal,recent_48h,15m,intent_window,364,364,136,228,0,"{""ok"": 364}","{""HEALTHY_SHORT_HOLD"": 115, ""EXIT_DEPTH_THIN"": 125, ""WHALE_OR_HOLDER_CONCENTRATED"": 98, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 21}","{""EXIT_DEPTH_THIN"": 125, ""WHALE_OR_HOLDER_CONCENTRATED"": 98, ""TVL_DROP"": 5}",1.0,1.0
hybrid_regime_plus_signal,recent_48h,15m,pool_window,384,384,159,225,0,"{""ok"": 384}","{""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""HEALTHY_SHORT_HOLD"": 140, ""EXIT_DEPTH_THIN"": 123, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 20}","{""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""EXIT_DEPTH_THIN"": 123, ""risk_signal:tvl_drop"": 1, ""TVL_DROP"": 5}",1.0,1.0
hybrid_regime_plus_signal,recent_48h,1h,intent_window,364,364,121,243,0,"{""ok"": 364}","{""EXIT_DEPTH_THIN"": 125, ""WHALE_OR_HOLDER_CONCENTRATED"": 98, ""HEALTHY_SHORT_HOLD"": 115, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 21}","{""EXIT_DEPTH_THIN"": 125, ""WHALE_OR_HOLDER_CONCENTRATED"": 98, ""risk_signal:tvl_drop"": 15, ""TVL_DROP"": 5}",1.0,1.0
hybrid_regime_plus_signal,recent_48h,1h,pool_window,384,384,145,239,0,"{""ok"": 384}","{""HEALTHY_SHORT_HOLD"": 140, ""EXIT_DEPTH_THIN"": 123, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 20}","{""EXIT_DEPTH_THIN"": 123, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""risk_signal:tvl_drop"": 15, ""TVL_DROP"": 5}",1.0,1.0
hybrid_regime_plus_signal,recent_48h,2h,intent_window,364,364,107,257,0,"{""ok"": 364}","{""HEALTHY_SHORT_HOLD"": 115, ""EXIT_DEPTH_THIN"": 125, ""WHALE_OR_HOLDER_CONCENTRATED"": 98, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 21}","{""risk_signal:tvl_drop"": 29, ""EXIT_DEPTH_THIN"": 125, ""WHALE_OR_HOLDER_CONCENTRATED"": 98, ""TVL_DROP"": 5}",1.0,1.0
hybrid_regime_plus_signal,recent_48h,2h,pool_window,384,384,132,252,0,"{""ok"": 384}","{""HEALTHY_SHORT_HOLD"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""EXIT_DEPTH_THIN"": 123, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 20}","{""risk_signal:tvl_drop"": 28, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""EXIT_DEPTH_THIN"": 123, ""TVL_DROP"": 5}",1.0,1.0
hybrid_regime_plus_signal,recent_48h,30m,intent_window,364,364,130,234,0,"{""ok"": 364}","{""EXIT_DEPTH_THIN"": 125, ""WHALE_OR_HOLDER_CONCENTRATED"": 98, ""HEALTHY_SHORT_HOLD"": 115, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 21}","{""EXIT_DEPTH_THIN"": 125, ""WHALE_OR_HOLDER_CONCENTRATED"": 98, ""risk_signal:tvl_drop"": 6, ""TVL_DROP"": 5}",1.0,1.0
hybrid_regime_plus_signal,recent_48h,30m,pool_window,384,384,152,232,0,"{""ok"": 384}","{""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""HEALTHY_SHORT_HOLD"": 140, ""EXIT_DEPTH_THIN"": 123, ""TVL_DROP"": 5, ""VOLATILE_BUT_LIQUID"": 20}","{""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""EXIT_DEPTH_THIN"": 123, ""risk_signal:tvl_drop"": 8, ""TVL_DROP"": 5}",1.0,1.0
hybrid_regime_plus_signal,recent_72h,15m,intent_window,374,374,116,258,0,"{""ok"": 374}","{""EXIT_DEPTH_THIN"": 140, ""HEALTHY_SHORT_HOLD"": 100, ""WHALE_OR_HOLDER_CONCENTRATED"": 99, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 16, ""TVL_DROP"": 2}","{""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 99, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""TVL_DROP"": 2}",1.0,1.0
hybrid_regime_plus_signal,recent_72h,15m,pool_window,384,384,128,256,0,"{""ok"": 384}","{""HEALTHY_SHORT_HOLD"": 114, ""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 15, ""TVL_DROP"": 2}","{""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""risk_signal:tvl_drop"": 1, ""TVL_DROP"": 2}",1.0,1.0
hybrid_regime_plus_signal,recent_72h,1h,intent_window,374,374,114,260,0,"{""ok"": 374}","{""EXIT_DEPTH_THIN"": 140, ""HEALTHY_SHORT_HOLD"": 100, ""WHALE_OR_HOLDER_CONCENTRATED"": 99, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 16, ""TVL_DROP"": 2}","{""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 99, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""risk_signal:tvl_drop"": 2, ""TVL_DROP"": 2}",1.0,1.0
hybrid_regime_plus_signal,recent_72h,1h,pool_window,384,384,127,257,0,"{""ok"": 384}","{""EXIT_DEPTH_THIN"": 140, ""HEALTHY_SHORT_HOLD"": 114, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 15, ""TVL_DROP"": 2}","{""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""risk_signal:tvl_drop"": 2, ""TVL_DROP"": 2}",1.0,1.0
hybrid_regime_plus_signal,recent_72h,2h,intent_window,374,374,110,264,0,"{""ok"": 374}","{""WHALE_OR_HOLDER_CONCENTRATED"": 99, ""EXIT_DEPTH_THIN"": 140, ""HEALTHY_SHORT_HOLD"": 100, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 16, ""TVL_DROP"": 2}","{""WHALE_OR_HOLDER_CONCENTRATED"": 99, ""EXIT_DEPTH_THIN"": 140, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""risk_signal:tvl_drop"": 6, ""TVL_DROP"": 2}",1.0,1.0
hybrid_regime_plus_signal,recent_72h,2h,pool_window,384,384,122,262,0,"{""ok"": 384}","{""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""HEALTHY_SHORT_HOLD"": 114, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 15, ""TVL_DROP"": 2}","{""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""risk_signal:tvl_drop"": 7, ""TVL_DROP"": 2}",1.0,1.0
hybrid_regime_plus_signal,recent_72h,30m,intent_window,374,374,115,259,0,"{""ok"": 374}","{""EXIT_DEPTH_THIN"": 140, ""HEALTHY_SHORT_HOLD"": 100, ""WHALE_OR_HOLDER_CONCENTRATED"": 99, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 16, ""TVL_DROP"": 2}","{""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 99, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""risk_signal:tvl_drop"": 1, ""TVL_DROP"": 2}",1.0,1.0
hybrid_regime_plus_signal,recent_72h,30m,pool_window,384,384,127,257,0,"{""ok"": 384}","{""HEALTHY_SHORT_HOLD"": 114, ""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""VOLATILE_BUT_LIQUID"": 15, ""TVL_DROP"": 2}","{""EXIT_DEPTH_THIN"": 140, ""WHALE_OR_HOLDER_CONCENTRATED"": 96, ""PRICE_SPIKE_VOLATILE"": 14, ""UNKNOWN"": 3, ""risk_signal:tvl_drop"": 2, ""TVL_DROP"": 2}",1.0,1.0
