run_id,pool_id,token_pair,pool_type,horizon,window_label,bucket_start,bucket_end,feature_cutoff_time,entry_safe,price_move_proxy,volatility_proxy,il_proxy_rate_conservative,il_proxy_rate_realistic,il_proxy_rate_optimistic,lvr_proxy_rate_conservative,lvr_proxy_rate_realistic,lvr_proxy_rate_optimistic,confidence,confidence_reason,invalid_reason
20260601_105452,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,concentrated_liquidity,15m,recent_7d,1779145240,1779750040,1779750040,yes,0.35326752004834694,0.9991914359965629,0.000706535040096694,0.0005299012800725205,0.0002826140160386776,4.759258434902486e-06,3.33148090443174e-06,1.66574045221587e-06,high,entry_safe_regime_features,
20260601_105452,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,concentrated_liquidity,30m,recent_7d,1779145240,1779750040,1779750040,yes,0.49959571799828145,0.9991914359965629,0.000999191435996563,0.0007493935769974223,0.00039967657439862525,9.518516869804972e-06,6.66296180886348e-06,3.33148090443174e-06,high,entry_safe_regime_features,
20260601_105452,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,concentrated_liquidity,1h,recent_7d,1779145240,1779750040,1779750040,yes,0.7065350400966939,0.9991914359965629,0.001413070080193388,0.001059802560145041,0.0005652280320773552,1.9037033739609943e-05,1.332592361772696e-05,6.66296180886348e-06,high,entry_safe_regime_features,
20260601_105452,0x9a993fc0eec60faaa0c391ff11b840ce16685150,USAD/USDT,concentrated_liquidity,2h,recent_7d,1779145240,1779750040,1779750040,yes,0.9991914359965629,0.9991914359965629,0.001998382871993126,0.0014987871539948446,0.0007993531487972505,3.8074067479219886e-05,2.665184723545392e-05,1.332592361772696e-05,high,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,15m,recent_24h,1779950947,1780037347,1780037347,yes,0.35352244193316645,0.9999124639702779,0.000707044883866333,0.0005302836628997497,0.0002828179535465332,0.00045216846710115373,0.0003165179269708076,0.0001582589634854038,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,30m,recent_24h,1779950947,1780037347,1780037347,yes,0.49995623198513894,0.9999124639702779,0.000999912463970278,0.0007499343479777084,0.0003999649855881112,0.0005043369342023075,0.00035303585394161525,0.00017651792697080763,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,1h,recent_24h,1779950947,1780037347,1780037347,yes,0.7070448838663329,0.9999124639702779,0.001414089767732666,0.0010605673257994995,0.0005656359070930664,0.0006086738684046149,0.0004260717078832304,0.0002130358539416152,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,2h,recent_24h,1779950947,1780037347,1780037347,yes,0.9999124639702779,0.9999124639702779,0.001999824927940556,0.001499868695955417,0.0007999299711762223,0.0008173477368092299,0.0005721434157664609,0.00028607170788323043,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,15m,recent_48h,1779864547,1780037347,1780037347,yes,0.35352244193316645,0.9999124639702779,0.000707044883866333,0.0005302836628997497,0.0002828179535465332,0.00045216846710115373,0.0003165179269708076,0.0001582589634854038,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,30m,recent_48h,1779864547,1780037347,1780037347,yes,0.49995623198513894,0.9999124639702779,0.000999912463970278,0.0007499343479777084,0.0003999649855881112,0.0005043369342023075,0.00035303585394161525,0.00017651792697080763,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,1h,recent_48h,1779864547,1780037347,1780037347,yes,0.7070448838663329,0.9999124639702779,0.001414089767732666,0.0010605673257994995,0.0005656359070930664,0.0006086738684046149,0.0004260717078832304,0.0002130358539416152,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,2h,recent_48h,1779864547,1780037347,1780037347,yes,0.9999124639702779,0.9999124639702779,0.001999824927940556,0.001499868695955417,0.0007999299711762223,0.0008173477368092299,0.0005721434157664609,0.00028607170788323043,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,15m,recent_72h,1779778147,1780037347,1780037347,yes,0.35352244193316645,0.9999124639702779,0.000707044883866333,0.0005302836628997497,0.0002828179535465332,0.00045216846710115373,0.0003165179269708076,0.0001582589634854038,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,30m,recent_72h,1779778147,1780037347,1780037347,yes,0.49995623198513894,0.9999124639702779,0.000999912463970278,0.0007499343479777084,0.0003999649855881112,0.0005043369342023075,0.00035303585394161525,0.00017651792697080763,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,1h,recent_72h,1779778147,1780037347,1780037347,yes,0.7070448838663329,0.9999124639702779,0.001414089767732666,0.0010605673257994995,0.0005656359070930664,0.0006086738684046149,0.0004260717078832304,0.0002130358539416152,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,2h,recent_72h,1779778147,1780037347,1780037347,yes,0.9999124639702779,0.9999124639702779,0.001999824927940556,0.001499868695955417,0.0007999299711762223,0.0008173477368092299,0.0005721434157664609,0.00028607170788323043,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,15m,recent_7d,1779432547,1780037347,1780037347,yes,0.35352244193316645,0.9999124639702779,0.000707044883866333,0.0005302836628997497,0.0002828179535465332,0.00045216846710115373,0.0003165179269708076,0.0001582589634854038,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,30m,recent_7d,1779432547,1780037347,1780037347,yes,0.49995623198513894,0.9999124639702779,0.000999912463970278,0.0007499343479777084,0.0003999649855881112,0.0005043369342023075,0.00035303585394161525,0.00017651792697080763,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,1h,recent_7d,1779432547,1780037347,1780037347,yes,0.7070448838663329,0.9999124639702779,0.001414089767732666,0.0010605673257994995,0.0005656359070930664,0.0006086738684046149,0.0004260717078832304,0.0002130358539416152,medium,entry_safe_regime_features,
20260601_105452,0xc211e1f853a898bd1302385ccde55f33a8c4b3f3,cbBTC/WETH,concentrated_liquidity,2h,recent_7d,1779432547,1780037347,1780037347,yes,0.9999124639702779,0.9999124639702779,0.001999824927940556,0.001499868695955417,0.0007999299711762223,0.0008173477368092299,0.0005721434157664609,0.00028607170788323043,medium,entry_safe_regime_features,
