run_id,scenario_name,fixed_cost_usd,pool_id,token_pair,virtual_notional_usd,horizon,quote_depth_confidence,fee_confidence_v2,new_gross_fee_proxy_usd,il_lvr_proxy_usd,slippage_cost_usd,exit_cost_usd,old_fixed_cost_usd,new_fixed_cost_usd,new_net_ev_proxy_usd,new_net_ev_proxy_pct,variable_edge_rate,status,primary_remaining_blocker
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,30m,low,medium,0.001997716894977169,,0.17668089878394055,0.1272102471244372,0.1,0.05,,,0.0010199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,30m,low,medium,0.001997716894977169,,0.17668089878394055,0.1272102471244372,0.1,0.1,,,0.0010199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,30m,low,medium,0.001997716894977169,,0.17668089878394055,0.1272102471244372,0.1,0.2,,,0.0010199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,30m,low,medium,0.001997716894977169,,0.17668089878394055,0.1272102471244372,0.1,0.5,,,0.0010199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,1h,low,medium,0.003995433789954338,,0.17668089878394055,0.1272102471244372,0.1,0.0,,,0.0010399543378995435,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,1h,low,medium,0.003995433789954338,,0.17668089878394055,0.1272102471244372,0.1,0.02,,,0.0010399543378995435,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,1h,low,medium,0.003995433789954338,,0.17668089878394055,0.1272102471244372,0.1,0.05,,,0.0010399543378995435,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,1h,low,medium,0.003995433789954338,,0.17668089878394055,0.1272102471244372,0.1,0.1,,,0.0010399543378995435,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,1h,low,medium,0.003995433789954338,,0.17668089878394055,0.1272102471244372,0.1,0.2,,,0.0010399543378995435,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,1h,low,medium,0.003995433789954338,,0.17668089878394055,0.1272102471244372,0.1,0.5,,,0.0010399543378995435,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,2h,low,medium,0.007990867579908675,,0.17668089878394055,0.1272102471244372,0.1,0.0,,,0.001079908675799087,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,2h,low,medium,0.007990867579908675,,0.17668089878394055,0.1272102471244372,0.1,0.02,,,0.001079908675799087,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,2h,low,medium,0.007990867579908675,,0.17668089878394055,0.1272102471244372,0.1,0.05,,,0.001079908675799087,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,2h,low,medium,0.007990867579908675,,0.17668089878394055,0.1272102471244372,0.1,0.1,,,0.001079908675799087,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,2h,low,medium,0.007990867579908675,,0.17668089878394055,0.1272102471244372,0.1,0.2,,,0.001079908675799087,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,100,2h,low,medium,0.007990867579908675,,0.17668089878394055,0.1272102471244372,0.1,0.5,,,0.001079908675799087,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,15m,low,medium,0.004994292237442922,,5.18831826483584,3.7355891506818044,0.1,0.0,,,0.00020998858447488587,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,15m,low,medium,0.004994292237442922,,5.18831826483584,3.7355891506818044,0.1,0.02,,,0.00020998858447488587,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,15m,low,medium,0.004994292237442922,,5.18831826483584,3.7355891506818044,0.1,0.05,,,0.00020998858447488587,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,15m,low,medium,0.004994292237442922,,5.18831826483584,3.7355891506818044,0.1,0.1,,,0.00020998858447488587,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,15m,low,medium,0.004994292237442922,,5.18831826483584,3.7355891506818044,0.1,0.2,,,0.00020998858447488587,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,15m,low,medium,0.004994292237442922,,5.18831826483584,3.7355891506818044,0.1,0.5,,,0.00020998858447488587,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,30m,low,medium,0.009988584474885844,,5.18831826483584,3.7355891506818044,0.1,0.0,,,0.0002199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,30m,low,medium,0.009988584474885844,,5.18831826483584,3.7355891506818044,0.1,0.02,,,0.0002199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,30m,low,medium,0.009988584474885844,,5.18831826483584,3.7355891506818044,0.1,0.05,,,0.0002199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,30m,low,medium,0.009988584474885844,,5.18831826483584,3.7355891506818044,0.1,0.1,,,0.0002199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,30m,low,medium,0.009988584474885844,,5.18831826483584,3.7355891506818044,0.1,0.2,,,0.0002199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,30m,low,medium,0.009988584474885844,,5.18831826483584,3.7355891506818044,0.1,0.5,,,0.0002199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,1h,low,medium,0.01997716894977169,,5.18831826483584,3.7355891506818044,0.1,0.0,,,0.0002399543378995434,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,1h,low,medium,0.01997716894977169,,5.18831826483584,3.7355891506818044,0.1,0.02,,,0.0002399543378995434,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,1h,low,medium,0.01997716894977169,,5.18831826483584,3.7355891506818044,0.1,0.05,,,0.0002399543378995434,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,1h,low,medium,0.01997716894977169,,5.18831826483584,3.7355891506818044,0.1,0.1,,,0.0002399543378995434,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,1h,low,medium,0.01997716894977169,,5.18831826483584,3.7355891506818044,0.1,0.2,,,0.0002399543378995434,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,1h,low,medium,0.01997716894977169,,5.18831826483584,3.7355891506818044,0.1,0.5,,,0.0002399543378995434,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,2h,low,medium,0.03995433789954338,,5.18831826483584,3.7355891506818044,0.1,0.0,,,0.0002799086757990867,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,2h,low,medium,0.03995433789954338,,5.18831826483584,3.7355891506818044,0.1,0.02,,,0.0002799086757990867,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,2h,low,medium,0.03995433789954338,,5.18831826483584,3.7355891506818044,0.1,0.05,,,0.0002799086757990867,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,2h,low,medium,0.03995433789954338,,5.18831826483584,3.7355891506818044,0.1,0.1,,,0.0002799086757990867,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,2h,low,medium,0.03995433789954338,,5.18831826483584,3.7355891506818044,0.1,0.2,,,0.0002799086757990867,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,500,2h,low,medium,0.03995433789954338,,5.18831826483584,3.7355891506818044,0.1,0.5,,,0.0002799086757990867,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,15m,low,medium,0.009988584474885844,,22.242807325773597,16.01482127455699,0.1,0.0,,,0.00010998858447488585,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,15m,low,medium,0.009988584474885844,,22.242807325773597,16.01482127455699,0.1,0.02,,,0.00010998858447488585,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,15m,low,medium,0.009988584474885844,,22.242807325773597,16.01482127455699,0.1,0.05,,,0.00010998858447488585,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,15m,low,medium,0.009988584474885844,,22.242807325773597,16.01482127455699,0.1,0.1,,,0.00010998858447488585,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,15m,low,medium,0.009988584474885844,,22.242807325773597,16.01482127455699,0.1,0.2,,,0.00010998858447488585,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,15m,low,medium,0.009988584474885844,,22.242807325773597,16.01482127455699,0.1,0.5,,,0.00010998858447488585,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,30m,low,medium,0.01997716894977169,,22.242807325773597,16.01482127455699,0.1,0.0,,,0.0001199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,30m,low,medium,0.01997716894977169,,22.242807325773597,16.01482127455699,0.1,0.02,,,0.0001199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,30m,low,medium,0.01997716894977169,,22.242807325773597,16.01482127455699,0.1,0.05,,,0.0001199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,30m,low,medium,0.01997716894977169,,22.242807325773597,16.01482127455699,0.1,0.1,,,0.0001199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,30m,low,medium,0.01997716894977169,,22.242807325773597,16.01482127455699,0.1,0.2,,,0.0001199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,30m,low,medium,0.01997716894977169,,22.242807325773597,16.01482127455699,0.1,0.5,,,0.0001199771689497717,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,1h,low,medium,0.03995433789954338,,22.242807325773597,16.01482127455699,0.1,0.0,,,0.00013995433789954336,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,1h,low,medium,0.03995433789954338,,22.242807325773597,16.01482127455699,0.1,0.02,,,0.00013995433789954336,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,1h,low,medium,0.03995433789954338,,22.242807325773597,16.01482127455699,0.1,0.05,,,0.00013995433789954336,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,1h,low,medium,0.03995433789954338,,22.242807325773597,16.01482127455699,0.1,0.1,,,0.00013995433789954336,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,1h,low,medium,0.03995433789954338,,22.242807325773597,16.01482127455699,0.1,0.2,,,0.00013995433789954336,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,1h,low,medium,0.03995433789954338,,22.242807325773597,16.01482127455699,0.1,0.5,,,0.00013995433789954336,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,2h,low,medium,0.07990867579908675,,22.242807325773597,16.01482127455699,0.1,0.0,,,0.00017990867579908675,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,2h,low,medium,0.07990867579908675,,22.242807325773597,16.01482127455699,0.1,0.02,,,0.00017990867579908675,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,2h,low,medium,0.07990867579908675,,22.242807325773597,16.01482127455699,0.1,0.05,,,0.00017990867579908675,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,2h,low,medium,0.07990867579908675,,22.242807325773597,16.01482127455699,0.1,0.1,,,0.00017990867579908675,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,2h,low,medium,0.07990867579908675,,22.242807325773597,16.01482127455699,0.1,0.2,,,0.00017990867579908675,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,1000,2h,low,medium,0.07990867579908675,,22.242807325773597,16.01482127455699,0.1,0.5,,,0.00017990867579908675,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,2000,15m,low,medium,0.01997716894977169,,95.35700249628802,68.65704179732735,0.1,0.0,,,5.998858447488585e-05,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,2000,15m,low,medium,0.01997716894977169,,95.35700249628802,68.65704179732735,0.1,0.02,,,5.998858447488585e-05,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,2000,15m,low,medium,0.01997716894977169,,95.35700249628802,68.65704179732735,0.1,0.05,,,5.998858447488585e-05,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,2000,15m,low,medium,0.01997716894977169,,95.35700249628802,68.65704179732735,0.1,0.1,,,5.998858447488585e-05,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,2000,15m,low,medium,0.01997716894977169,,95.35700249628802,68.65704179732735,0.1,0.2,,,5.998858447488585e-05,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.50,0.5,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,2000,15m,low,medium,0.01997716894977169,,95.35700249628802,68.65704179732735,0.1,0.5,,,5.998858447488585e-05,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.00,0.0,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,2000,30m,low,medium,0.03995433789954338,,95.35700249628802,68.65704179732735,0.1,0.0,,,6.997716894977168e-05,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.02,0.02,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,2000,30m,low,medium,0.03995433789954338,,95.35700249628802,68.65704179732735,0.1,0.02,,,6.997716894977168e-05,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.05,0.05,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,2000,30m,low,medium,0.03995433789954338,,95.35700249628802,68.65704179732735,0.1,0.05,,,6.997716894977168e-05,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.10,0.1,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,2000,30m,low,medium,0.03995433789954338,,95.35700249628802,68.65704179732735,0.1,0.1,,,6.997716894977168e-05,DATA_INSUFFICIENT,data_confidence_low
20260601_103248,fixed_cost_0.20,0.2,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,2000,30m,low,medium,0.03995433789954338,,95.35700249628802,68.65704179732735,0.1,0.2,,,6.997716894977168e-05,DATA_INSUFFICIENT,data_confidence_low
