run_id,pool_id,token_pair,inferred_tier,virtual_notional_usd,horizon,quote_depth_confidence,capacity_pass,capacity_limit_usd,gross_fee_proxy_usd,fee_velocity_rate,il_lvr_proxy_usd,il_lvr_proxy_rate,slippage_cost_usd,slippage_rate,exit_cost_usd,fixed_cost_usd,net_ev_proxy_usd,net_ev_proxy_pct,variable_edge_rate,break_even_notional_usd,no_size_can_fix,ev_status,confidence,primary_blocker
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,20,30m,high,yes,846.9807846433417,0.0006272723169762147,0.0015054535607429153,,,0.0064942959091711695,0.0003247147954585585,0.0046758930546032425,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,20,1h,high,yes,846.9807846433417,0.0012545446339524294,0.0015054535607429153,,,0.0064942959091711695,0.0003247147954585585,0.0046758930546032425,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,20,2h,high,yes,846.9807846433417,0.002509089267904859,0.0015054535607429153,,,0.0064942959091711695,0.0003247147954585585,0.0046758930546032425,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,100,15m,high,yes,846.9807846433417,0.0015681807924405368,0.0015054535607429153,,,0.19070807492328715,0.0019070807492328715,0.13730981394476674,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,100,30m,high,yes,846.9807846433417,0.0031363615848810735,0.0015054535607429153,,,0.19070807492328715,0.0019070807492328715,0.13730981394476674,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,100,1h,high,yes,846.9807846433417,0.006272723169762147,0.0015054535607429153,,,0.19070807492328715,0.0019070807492328715,0.13730981394476674,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,100,2h,high,yes,846.9807846433417,0.012545446339524294,0.0015054535607429153,,,0.19070807492328715,0.0019070807492328715,0.13730981394476674,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,500,15m,low,yes,846.9807846433417,0.007840903962202684,0.0015054535607429153,,,5.600232935118559,0.011200465870237118,4.032167713285362,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,500,30m,low,yes,846.9807846433417,0.015681807924405367,0.0015054535607429153,,,5.600232935118559,0.011200465870237118,4.032167713285362,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,500,1h,low,yes,846.9807846433417,0.031363615848810734,0.0015054535607429153,,,5.600232935118559,0.011200465870237118,4.032167713285362,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,500,2h,low,yes,846.9807846433417,0.06272723169762147,0.0015054535607429153,,,5.600232935118559,0.011200465870237118,4.032167713285362,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,1000,15m,low,no,846.9807846433417,0.015681807924405367,0.0015054535607429153,,,24.00872417552722,0.02400872417552722,17.286281406379597,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,1000,30m,low,no,846.9807846433417,0.031363615848810734,0.0015054535607429153,,,24.00872417552722,0.02400872417552722,17.286281406379597,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,1000,1h,low,no,846.9807846433417,0.06272723169762147,0.0015054535607429153,,,24.00872417552722,0.02400872417552722,17.286281406379597,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,1000,2h,low,no,846.9807846433417,0.12545446339524294,0.0015054535607429153,,,24.00872417552722,0.02400872417552722,17.286281406379597,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,2000,15m,low,no,846.9807846433417,0.031363615848810734,0.0015054535607429153,,,102.9276537627345,0.05146382688136725,74.10791070916883,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,2000,30m,low,no,846.9807846433417,0.06272723169762147,0.0015054535607429153,,,102.9276537627345,0.05146382688136725,74.10791070916883,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,2000,1h,low,no,846.9807846433417,0.12545446339524294,0.0015054535607429153,,,102.9276537627345,0.05146382688136725,74.10791070916883,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f0296bf652e19bca772ec3df08b32732f93014a,VIRTUAL/WETH,B,2000,2h,low,no,846.9807846433417,0.2509089267904859,0.0015054535607429153,,,102.9276537627345,0.05146382688136725,74.10791070916883,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,20,15m,low,yes,907.8972977022147,,,,,0.006016620107264901,0.00030083100536324505,0.0043319664772307285,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,20,30m,low,yes,907.8972977022147,,,,,0.006016620107264901,0.00030083100536324505,0.0043319664772307285,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,20,1h,low,yes,907.8972977022147,,,,,0.006016620107264901,0.00030083100536324505,0.0043319664772307285,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,20,2h,low,yes,907.8972977022147,,,,,0.006016620107264901,0.00030083100536324505,0.0043319664772307285,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,100,15m,low,yes,907.8972977022147,,,,,0.17668089878394055,0.0017668089878394055,0.1272102471244372,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,100,30m,low,yes,907.8972977022147,,,,,0.17668089878394055,0.0017668089878394055,0.1272102471244372,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,100,1h,low,yes,907.8972977022147,,,,,0.17668089878394055,0.0017668089878394055,0.1272102471244372,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,100,2h,low,yes,907.8972977022147,,,,,0.17668089878394055,0.0017668089878394055,0.1272102471244372,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,500,15m,low,yes,907.8972977022147,,,,,5.18831826483584,0.01037663652967168,3.7355891506818044,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,500,30m,low,yes,907.8972977022147,,,,,5.18831826483584,0.01037663652967168,3.7355891506818044,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,500,1h,low,yes,907.8972977022147,,,,,5.18831826483584,0.01037663652967168,3.7355891506818044,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,500,2h,low,yes,907.8972977022147,,,,,5.18831826483584,0.01037663652967168,3.7355891506818044,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,1000,15m,low,no,907.8972977022147,,,,,22.242807325773597,0.0222428073257736,16.01482127455699,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,1000,30m,low,no,907.8972977022147,,,,,22.242807325773597,0.0222428073257736,16.01482127455699,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,1000,1h,low,no,907.8972977022147,,,,,22.242807325773597,0.0222428073257736,16.01482127455699,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,1000,2h,low,no,907.8972977022147,,,,,22.242807325773597,0.0222428073257736,16.01482127455699,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,2000,15m,low,no,907.8972977022147,,,,,95.35700249628802,0.04767850124814401,68.65704179732735,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,2000,30m,low,no,907.8972977022147,,,,,95.35700249628802,0.04767850124814401,68.65704179732735,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,2000,1h,low,no,907.8972977022147,,,,,95.35700249628802,0.04767850124814401,68.65704179732735,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x0ab02e160f0df68dc049b012c514857306960eae,0x11030F79109269D796FD0FB956D6244E502757F7/0x833589FCD6EDB6E08F4C7C32D4F71B54BDA02913,B,2000,2h,low,no,907.8972977022147,,,,,95.35700249628802,0.04767850124814401,68.65704179732735,0.1,,,,,no,DATA_INSUFFICIENT,low,fee_too_low
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,20,15m,low,yes,506.8163621957805,3.3104058378505006e-05,0.00015889948021682404,,,0.00972,0.000486,0.0085536,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,20,30m,low,yes,506.8163621957805,6.620811675701001e-05,0.00015889948021682404,,,0.00972,0.000486,0.0085536,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,20,1h,low,yes,506.8163621957805,0.00013241623351402002,0.00015889948021682404,,,0.00972,0.000486,0.0085536,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,20,2h,low,yes,506.8163621957805,0.00026483246702804005,0.00015889948021682404,,,0.00972,0.000486,0.0085536,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,100,15m,low,yes,506.8163621957805,0.00016552029189252502,0.00015889948021682404,,,0.3093511780777809,0.003093511780777809,0.27222903670844717,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,100,30m,low,yes,506.8163621957805,0.00033104058378505003,0.00015889948021682404,,,0.3093511780777809,0.003093511780777809,0.27222903670844717,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,100,1h,low,yes,506.8163621957805,0.0006620811675701001,0.00015889948021682404,,,0.3093511780777809,0.003093511780777809,0.27222903670844717,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,100,2h,low,yes,506.8163621957805,0.0013241623351402001,0.00015889948021682404,,,0.3093511780777809,0.003093511780777809,0.27222903670844717,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,500,15m,low,yes,506.8163621957805,0.0008276014594626251,0.00015889948021682404,,,9.845488824908529,0.019690977649817056,8.664030165919506,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,500,30m,low,yes,506.8163621957805,0.0016552029189252503,0.00015889948021682404,,,9.845488824908529,0.019690977649817056,8.664030165919506,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,500,1h,low,yes,506.8163621957805,0.0033104058378505006,0.00015889948021682404,,,9.845488824908529,0.019690977649817056,8.664030165919506,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,500,2h,low,yes,506.8163621957805,0.006620811675701001,0.00015889948021682404,,,9.845488824908529,0.019690977649817056,8.664030165919506,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,1000,15m,low,no,506.8163621957805,0.0016552029189252503,0.00015889948021682404,,,43.697015350814496,0.043697015350814494,38.45337350871676,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,1000,30m,low,no,506.8163621957805,0.0033104058378505006,0.00015889948021682404,,,43.697015350814496,0.043697015350814494,38.45337350871676,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,1000,1h,low,no,506.8163621957805,0.006620811675701001,0.00015889948021682404,,,43.697015350814496,0.043697015350814494,38.45337350871676,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,1000,2h,low,no,506.8163621957805,0.013241623351402002,0.00015889948021682404,,,43.697015350814496,0.043697015350814494,38.45337350871676,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,2000,15m,low,no,506.8163621957805,0.0033104058378505006,0.00015889948021682404,,,193.93949701497502,0.0969697485074875,170.66675737317803,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,2000,30m,low,no,506.8163621957805,0.006620811675701001,0.00015889948021682404,,,193.93949701497502,0.0969697485074875,170.66675737317803,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,2000,1h,low,no,506.8163621957805,0.013241623351402002,0.00015889948021682404,,,193.93949701497502,0.0969697485074875,170.66675737317803,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,WETH/cbBTC,C,2000,2h,low,no,506.8163621957805,0.026483246702804004,0.00015889948021682404,,,193.93949701497502,0.0969697485074875,170.66675737317803,0.09,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,20,15m,high,yes,870.6946018365137,0.0003614873454596713,0.0017351392582064223,,,0.0063,0.000315,0.004536,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,20,30m,high,yes,870.6946018365137,0.0007229746909193426,0.0017351392582064223,,,0.0063,0.000315,0.004536,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,20,1h,high,yes,870.6946018365137,0.0014459493818386852,0.0017351392582064223,,,0.0063,0.000315,0.004536,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,20,2h,high,yes,870.6946018365137,0.0028918987636773704,0.0017351392582064223,,,0.0063,0.000315,0.004536,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,100,15m,high,yes,870.6946018365137,0.0018074367272983565,0.0017351392582064223,,,0.18500248353636303,0.0018500248353636303,0.13320178814618136,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,100,30m,high,yes,870.6946018365137,0.003614873454596713,0.0017351392582064223,,,0.18500248353636303,0.0018500248353636303,0.13320178814618136,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,100,1h,high,yes,870.6946018365137,0.007229746909193426,0.0017351392582064223,,,0.18500248353636303,0.0018500248353636303,0.13320178814618136,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,100,2h,high,yes,870.6946018365137,0.014459493818386852,0.0017351392582064223,,,0.18500248353636303,0.0018500248353636303,0.13320178814618136,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,500,15m,low,yes,870.6946018365137,0.009037183636491782,0.0017351392582064223,,,5.432685542003536,0.01086537108400707,3.911533590242545,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,500,30m,low,yes,870.6946018365137,0.018074367272983564,0.0017351392582064223,,,5.432685542003536,0.01086537108400707,3.911533590242545,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,500,1h,low,yes,870.6946018365137,0.03614873454596713,0.0017351392582064223,,,5.432685542003536,0.01086537108400707,3.911533590242545,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,500,2h,low,yes,870.6946018365137,0.07229746909193425,0.0017351392582064223,,,5.432685542003536,0.01086537108400707,3.911533590242545,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,1000,15m,low,no,870.6946018365137,0.018074367272983564,0.0017351392582064223,,,23.29043277689595,0.02329043277689595,16.769111599365086,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,1000,30m,low,no,870.6946018365137,0.03614873454596713,0.0017351392582064223,,,23.29043277689595,0.02329043277689595,16.769111599365086,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,1000,1h,low,no,870.6946018365137,0.07229746909193425,0.0017351392582064223,,,23.29043277689595,0.02329043277689595,16.769111599365086,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,1000,2h,low,no,870.6946018365137,0.1445949381838685,0.0017351392582064223,,,23.29043277689595,0.02329043277689595,16.769111599365086,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,2000,15m,low,no,870.6946018365137,0.03614873454596713,0.0017351392582064223,,,99.84827112505019,0.0499241355625251,71.89075521003615,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,2000,30m,low,no,870.6946018365137,0.07229746909193425,0.0017351392582064223,,,99.84827112505019,0.0499241355625251,71.89075521003615,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,2000,1h,low,no,870.6946018365137,0.1445949381838685,0.0017351392582064223,,,99.84827112505019,0.0499241355625251,71.89075521003615,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0x3c4384f3664b37a3cb5a5cb3452b4b4a3aa1256f,0x9126236476EFBA9AD8AB77855C60EB5BF37586EB/USDC,C,2000,2h,low,no,870.6946018365137,0.289189876367737,0.0017351392582064223,,,99.84827112505019,0.0499241355625251,71.89075521003615,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,C,20,15m,low,yes,870.6946018365137,0.00029658760572662783,0.0014236205074878137,,,0.0063,0.000315,0.004536,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,C,20,30m,low,yes,870.6946018365137,0.0005931752114532557,0.0014236205074878137,,,0.0063,0.000315,0.004536,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,C,20,1h,low,yes,870.6946018365137,0.0011863504229065113,0.0014236205074878137,,,0.0063,0.000315,0.004536,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,C,20,2h,low,yes,870.6946018365137,0.0023727008458130226,0.0014236205074878137,,,0.0063,0.000315,0.004536,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
20260601_094238,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,0x4ED4E862860BED51A9570B96D89AF5E1B0EFEFED/0x4200000000000000000000000000000000000006,C,100,15m,low,yes,870.6946018365137,0.001482938028633139,0.0014236205074878137,,,0.18500248353636303,0.0018500248353636303,0.13320178814618136,0.1,,,,,no,DATA_INSUFFICIENT,low,il_lvr_too_high
