pool,block,tx,amount0_raw,amount0_human,amount1_raw,amount1_human,sqrtPriceX96,liquidity,tick,fee_zto,fee_otz,abi
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223250,0x0197641fcd4a83ac071895025ebf4a5e325b151c29a94b0809f979b7a55551d5,-783127065733033,-0.000783,1307530,1.3075,3237185238943119046689472,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,0,43,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223250,0x1f2e730b22a50d37950b9847141128ee495865e3cef1dd50ea5db01774826d40,-216995113922998430,-0.216995,362305635,362.3056,3237228220683825316332776,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,0,11956,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223250,0x730cc155514cef7e18ea6f59090dd5e4e31d8499c7570525ffd1c0b1ed412c7a,-152846755336274808,-0.152847,255206180,255.2062,3237258496795384179851264,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,0,8421,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223257,0x3d6cc72627a73b224d578625d5a3676f991bdda69080f74ad8bd2b9095e5b5c7,1590865828629080,0.001591,-2655740,-2.6557,3237258181702921763299357,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,52498572344,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223259,0xe6e3ae156d9d84e11b7313f6f6f69a4242ba0b27a553a317c397adfb00f153d1,-167052912167794598,-0.167053,278931415,278.9314,3237291272432332872028520,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,0,9205,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223259,0xe950d7ae345103ce489c4cb233ae778b48c234a71ebc17ce9638d684fad6fdfd,-179175110617845373,-0.179175,299178417,299.1784,3237326765143212446511392,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660603,0,9872,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223260,0xe3399d28caab7a076c1dc0e56859864d18a1e8ce4365178d2522afab2bf2b4ac,-816542452111751882,-0.816542,1363508371,1363.5084,3237488510310315927580694,668263285316109018,115792089237316195423570985008687907853269984665640564039457584007913112660604,0,44995,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223266,0xf2a55d3c8e0dcf95312739466a9d045b2805c0a129cec5125a745df384406b52,-1872938577274363083,-1.872939,3128052306,3128.0523,3237859265440313916014750,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660606,0,103225,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223267,0x720d3dc7f3d344afde5291b6b508d974380779353e36609132625aa35364d853,419582460206283182,0.419582,-700679679,-700.6797,3237776217617903246114816,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,13846221186807,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223269,0xf9deb0e6afaba8fe000f674491dd0c716ed8629a6bad2eb548c2c2fce8679d2c,331644607410343534,0.331645,-553802859,-553.8029,3237710578321013830844416,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,10944272044541,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223273,0xb8411ccb43ee0e7b2033db136166768b8957205d59121c1e93007a63796deb66,-29637672826432138,-0.029638,49500000,49.5000,3237716444705099706970847,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,0,1633,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223282,0xc6987d16bb01e185916d201a68d38fce6c30503d95adc449f852179f70c40a95,18000000000000000,0.018000,-30057098,-30.0571,3237712882197685443055518,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,594000000000,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223282,0x60eafccceb7af952d6fe847f68938389a2575c4b35b63d7a8acaa5cf261da028,402805007534027714,0.402805,-672602124,-672.6021,3237633162258016788021248,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,13292565248622,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223284,0x41ecbba724fb35ed24ef53fda8cb7208edd363658516693c7367e5c4e5768600,-18954705506866614,-0.018955,31656077,31.6561,3237636913908603302296654,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,0,1044,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223288,0x256bb3be6138b7ab30530266f785508f801fb9b9c7a84ea5678de2b3793abf17,-12404089428380210,-0.012404,20715994,20.7160,3237639369019212886070881,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,0,683,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223288,0x78fe0cd6eef18fcc86996a376f4253fe826d47b568497a382e32ced9988e2d8f,-486079604311877972,-0.486080,811823303,811.8233,3237735580479845885712807,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,0,26790,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223288,0xc76bb617cfbdc1450c88beca73fd0e11e78eb7fd4f9cf02bafdc704e109176ae,-211700122433666687,-0.211700,353584933,353.5849,3237777484823704147981796,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,0,11668,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223289,0x350db7c95a2a405a93780d3c6afb404d23e575781ab08206c03c1085f16db7f4,2722005637281298,0.002722,-4545486,-4.5455,3237776946071483999601651,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,89826186030,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223289,0x8ec99baffa82d02dd0f39a07a0e5644211edfabca5d0e3a9de16161827130108,-5987171851863970,-0.005987,10000000,10.0000,3237778131199582156394869,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,0,330,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223291,0x86571b8cbce2db7bdff3d4d58546f65e4e5288f1ffb499571c1c861ea7bf3c0f,-198519550251032096,-0.198520,331578978,331.5790,3237817427555928634492300,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660606,0,10942,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223291,0x6255d0fa4bf563b054be8d1ec2c95073ed62ee813cdce67614d198af55acbf94,-77063683467554070,-0.077064,128718446,128.7184,3237832682340584548990976,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660606,0,4247,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223291,0x197587e5b7bedf12dc63cbc82e31c0ae3ce6795bbd6d3ae8975289468d164b6b,-35471765920018641,-0.035472,59248427,59.2484,3237839704038082539945984,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660606,0,1955,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223295,0x24fb50e09a58f0203bbfa62bc3ec4c0a39b041770cc2720bdc93a4555eaeba86,177707657151810304,0.177708,-296762836,-296.7628,3237804530323156356824614,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660606,5864352686010,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223295,0xa215f2885191d627c64538ddb661e5d39ac388c77087ab4c10ab19f659a3ff9f,146972698412642523,0.146973,-245432131,-245.4321,3237775440562620012167168,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,4850099047617,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223295,0xcfbdfe8168fbba33db4bbf9c0fe407c30293ed7b599b25d1e415b80a9850919b,215839402343424217,0.215839,-360425782,-360.4258,3237732721218518505226240,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,7122700277333,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223296,0xf6628e70d692d15cb480d3bd5f63ea33dfe36775598839e020f3ed3d0144feee,370138891895038399,0.370139,-618065189,-618.0652,3237659465250718982602752,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,12214583432536,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223296,0xb81cc1b787a206b48271dcefe85f982e1e21579af8abef850f5b3648171dc6c2,-21893127509269766,-0.021893,36564109,36.5641,3237663798565945156492835,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,0,1206,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223296,0x3c1a86c1eb7d8f377cfab9b5210edd3d243b7b11f20ae5b0d2915f591ce21cd7,285623108560344736,0.285623,-476921232,-476.9212,3237607264474225387943629,668263285316109018,115792089237316195423570985008687907853269984665640564039457584007913112660604,9425562582491,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223296,0x23533508d676acb850c6aec5d6eac551b2ca3652ff55e7d243e47d8b652bbc43,455622971467187136,0.455623,-760745244,-760.7452,3237517071807413559198202,668263285316109018,115792089237316195423570985008687907853269984665640564039457584007913112660604,15035558058417,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223298,0xc8a1ffacf488f58d781f7a1dd5cb2e9c719babec93f507a375af763607da1b6e,-2111697450354691,-0.002112,3526470,3.5265,3237517489857868909533219,668263285316109018,115792089237316195423570985008687907853269984665640564039457584007913112660604,0,116,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223298,0x46f23182e3dceb1e35826800b45d8a82efa653c6b4e1c76bad6c331cc15de0a4,374464696548806405,0.374465,-625205201,-625.2052,3237443346462935273701376,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660603,12357334986110,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223298,0x11a57f6420d26bdfeb36fa643c100a94bdf16c56d480891867d5f198bdbb35d1,882783918542481,0.000883,-1473859,-1.4739,3237443171595682037366784,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660603,29131869312,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223301,0x6a62e9f5420f9c14d19fe059481f4d8bd62fe88cd5bb464daa939c039fb75a90,216342030081640352,0.216342,-361190950,-361.1909,3237400317808980558607561,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660603,7139286992694,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223302,0xab453993fc09671575cb79e32ed89ca0eb3ce219522e2e7fad0bb0672dd3e9a3,677674775194577024,0.677675,-1131340994,-1131.3410,3237266088959557717992537,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,22363267581421,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223302,0xb88ba4aed1697c8d35003e3878876e58eac647ebe39e8dacbd5b53509faa2b18,325425740187784576,0.325426,-543247143,-543.2471,3237201634971459828110206,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,10739049426197,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223302,0x4febd927dc1b30d7e3d7d66961604842be8a436d0192214e0d249033691b4aea,139200018047392744,0.139200,-232365953,-232.3660,3237174065728592455663616,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,4593600595564,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223302,0x0f00e84d06ce7c0f5749bc0c75444b52a99ae718bc7ed6a8a7cc59642facca5e,242216091586977504,0.242216,-404320779,-404.3208,3237126094769074328307238,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660601,7993131022370,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223305,0x9c68f2c9e1bc671fdc9745a38c5ea1fb1ae2e7e857a4196fc4e4ad314ac46b76,-191722372354668186,-0.191722,320096840,320.0968,3237164069114631416184630,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,0,10563,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223306,0x7b0d42d36108cb900dc9c886b1cf0caa56d4b9c1f8eb2b32ca464b9e29d423d7,-523279905317116293,-0.523280,873698620,873.6986,3237267719414131552419840,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,0,28832,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223306,0xb0c4eb030651ab05a1813b585e8b2f06a0c88090e22ef50b4ef53f75e4de0128,-357358822166039648,-0.357359,596699264,596.6993,3237338508191878850100093,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660603,0,19691,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223308,0xe044b97eabdc195c246b2efbbc1658de946eb80cb24048f0ff1a626773399efc,175678151030270944,0.175678,-293282879,-293.2829,3237303711412106896896543,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,5797378983999,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223308,0x48a75ee9a1a2a4cd60f83800c5a02618e1a00c9cdedd72a1071b926dbf59817b,-41211475933979191,-0.041211,68812989,68.8130,3237311874967233075436997,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660603,0,2271,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223319,0x9ec80b99af459257412bc32ad8f225ea5eed4a67309aa07cdc0e34477ea71526,389506782398280064,0.389507,-650236218,-650.2362,3237234727175487912061099,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,12853723819143,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223321,0x777404c59e2a8ff4110f0ecc57b1212d1e617aa768d848114aeaf57b8bf5552e,-1502090240955953,-0.001502,2508007,2.5080,3237235024710187106785077,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,0,82,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223322,0x770297f582d913706d76364ec29054622e62a675c6de2aeea551c6a52461160b,3003992081977116,0.003004,-5014695,-5.0147,3237234429737664933949430,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660602,99131738705,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223327,0x2f853878d2e8f068e33dc26c2d91aaee2380007d29e286f86e0fc6587c90a0ba,-828524254800214703,-0.828524,1383438348,1383.4383,3237398552463554613996516,667770517024942178,115792089237316195423570985008687907853269984665640564039457584007913112660603,0,45653,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223327,0x2ac96a31943e8c48e801f04dcaed950bd62652afb90c5d0456f3aa74d9a4ef24,-1300866621954342835,-1.300867,2172420690,2172.4207,3237656131673596000303936,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,0,71689,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223328,0x56b1b609aa51377ee189d04a21c1eea4218af831c3d1c620aabab9e2c0abd682,-165301407015541475,-0.165301,276074724,276.0747,3237688850064721584324608,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,0,9110,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223330,0x0bf5c496615cf3f399c261ec84cd5c51161a1212c98e88d0a79df092f94eaf9b,-446662524626944920,-0.446663,746012079,746.0121,3237777262052266427477308,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,0,24618,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223330,0x9d5e384cfbc9ad119ed2b32db89d8bf23ca03d2c007f23a06c0f27e71878270f,-41831029740120246,-0.041831,69867929,69.8679,3237785542296805811683328,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,0,2305,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223330,0x4563fbf6cc08111a2bd6b41104f5fe69c9fdcab605912e8051b0823187f0428c,-18711707174050819,-0.018712,31253190,31.2532,3237789246199998992875520,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660605,0,1031,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223333,0xfa4810abe0972fe9e22744cfaef9f0592fca31e2c52404e721c96323dadd6792,-365097561856068365,-0.365098,609817725,609.8177,3237861517412037183748233,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660606,0,20124,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223333,0xcb9909bddcd0674948639c13e2a9725f60fa1d30044a8bed49a2b557350fbea1,-190969199095894419,-0.190969,318984223,318.9842,3237899321128451496214528,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660606,0,10526,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223333,0xa83122e40860bc2b25abda087f315ccf88a966a6935ebb4d703fa082917387e9,-58833120944259140,-0.058833,98273042,98.2730,3237910967742660840783872,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660606,0,3243,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223333,0xaf80aa1a10e84a99d4c5cd87f6c3884f78a66b0f85fadd744edaca830d3ad423,-273877923329171022,-0.273878,457486590,457.4866,3237965182899168394478973,668667879215521963,115792089237316195423570985008687907853269984665640564039457584007913112660607,0,15096,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223339,0xc72ef8627589d81dbde410e65f11bda00b92de526de549f9587ac82f36b185a1,-177898771932759396,-0.177899,297170905,297.1709,3238000390138793747376040,668667879215521963,115792089237316195423570985008687907853269984665640564039457584007913112660607,0,9806,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223339,0x1fc0b22a5f92fc70e6fd972eb5697c0e2a146cb6937409ae293b3b2529f8e000,-103045867285172332,-0.103046,172135868,172.1359,3238020783887442606292992,668667879215521963,115792089237316195423570985008687907853269984665640564039457584007913112660607,0,5680,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223339,0x0a1a5292360c93a3498a08c0dde93fd2898a071d652af66faf1b6d8bae944624,-290229030250993548,-0.290229,484832901,484.8329,3238078224329504096754171,668667879215521963,115792089237316195423570985008687907853269984665640564039457584007913112660607,0,15999,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223339,0x6c2c04bac33208f4676aea6c07ec8bb3ca8483ec046df843dd342302190518a7,-251268792866292733,-0.251269,419763006,419.7630,3238127955633889821714828,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660608,0,13851,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223340,0x27a0ae9e681a8509fb85d5941f457c9726976bbc9ac5dd248b7106a85476bd73,7140585937922,0.000007,-11926,-0.0119,3238127954220739420903216,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660608,235639336,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223342,0x418495515b8c9bb06f7796589ebfa8aed908fdab74828341024a1d49f1a07dc3,-536744143457097038,-0.536744,896713770,896.7138,3238234192133569468432488,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660608,0,29591,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223342,0xd39d1d68d2080f2c6cecf0b985d054db5b5d051d2173c0016eaefe9a253f5948,-259333162839373943,-0.259333,433277079,433.2771,3238285524514073823150080,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660609,0,14298,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223346,0x3f4ac5ba94563eb48bb665dbff67fd2c6c604bb8772aaa9c4581374253ac2bf6,1769757591740580352,1.769758,-2955932331,-2955.9323,3237935279487615426899616,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660606,58402000527438,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223347,0xb255228422b65dae2830772efa189ff45ceb21ef7d29dff7956e78833d9df53a,365956110315024511,0.365956,-611157316,-611.1573,3237862842273063472463872,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660606,12076551640395,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223347,0x8598ea41387d21b99f124307f50ad9abd43e862edbb1a3f285a2ee0ec253e69a,106012218550985617,0.106012,-177038371,-177.0384,3237841858859907114074112,668452969946646408,115792089237316195423570985008687907853269984665640564039457584007913112660606,3498403212182,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223356,0x6d69d8f0527da4010eedea134490dbe7bd5e0eef4f8b34a0ec00da739e343b7f,-1519603304157412165,-1.519603,2538435338,2538.4353,3238142636047836525388008,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660608,0,83767,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223357,0x141e025b4341de010b57104b0cd64f5a8d51d3460fceb43146a01ab785ab479e,-715941925208769393,-0.715942,1196115216,1196.1152,3238284345463103268323328,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660609,0,39471,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223357,0xa21b0aac2c74aed7f07d20669905e33cf0b060face5d6f4a6e0ebbbfa21a2590,-141751882737722978,-0.141752,236835514,236.8355,3238312404484169400320000,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660609,0,7815,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223357,0xc47231c81fa1d4370f5f3745eef8c559e15a51d81c3d451024c8eaa31df09df9,-149628487343556874,-0.149628,250000000,250.0000,3238342023164192532077417,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660609,0,8250,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223369,0x6999e25d99b50edfdad5756ab8585ab9b283bbb1da491f80b436286f8da1cfc7,-5985082562528693,-0.005985,10000000,10.0000,3238343207911393457347713,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660609,0,330,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223370,0x45a4f2f61ad7b1b62b149629fbbb0eb31d9f190cab896b20cff26838e0bcf968,664149728837963136,0.664150,-1109408580,-1109.4086,3238211757895376681038661,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660608,21916941051653,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223370,0xadb05338ddddd70b1c2591ed1665f7fa3cdc646cd0eb84ff0b1da6183d02be4b,240519202632352930,0.240519,-401745723,-401.7457,3238164156423044602003456,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660608,7937133686867,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223379,0xccdf977a19af24fa27b204cd1703245df344d03af30fd19631ad06cb1b619426,3003686370388952,0.003004,-5017063,-5.0171,3238163561968364692255173,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660608,99121650222,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223381,0xb3e6e65bdd0904cc537ff1678d3a9230510519d9b81844c5e5a6c43d10c5847b,-269982061576888682,-0.269982,451049186,451.0492,3238216999894414359609892,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660608,0,14884,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223381,0x0238d1b209ad361573a0bdc13ecae9f608b1188d8b3c8dfa0d3cd4c9623cfe27,-1353915204662723910,-1.353915,2262161304,2262.1613,3238485008821606869635803,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660610,0,74651,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223384,0xe8ea6fb4dfd840320bd49ebc1f449d6f4ecbec23f12b94325a05b62dfff87c81,-205499237627261130,-0.205499,343386896,343.3869,3238525691487888829579264,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660610,0,11331,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223384,0x171971fb1d948f935985426873461e9b8de8055d19c2725df22311a415a7596a,-308526544913870169,-0.308527,515560558,515.5606,3238586772380571460960256,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660610,0,17013,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223384,0xd5aa2ddf95ed7ede3e33e1aa726ceac92008747757ac5d9c9e005bdee547be80,-455307157276939710,-0.455307,760872531,760.8725,3238676916540619280937308,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660611,0,25109,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223385,0x8619ac00652becd1b7b8944e66382f3c528520303ff932c73f9ab269490a6c37,98006671708941449,0.098007,-163751652,-163.7517,3238657514169170635780357,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660611,3234220166395,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223386,0xd89de4e33cf09b0b87587f59b323be7424fe3a8b2b4dfa2148cf11e698eefee2,-396330462838676744,-0.396330,662341992,662.3420,3238735984951183478513248,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660611,0,21857,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223387,0xdba47cc076506549d8b99b1362bcc1a690dc58381b8bbcacf371899111c558c1,-422113089431852364,-0.422113,705464858,705.4649,3238819564702709217047445,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660612,0,23280,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223387,0xbb33f334c80faf9805744a6509a2b92fbb6c8bebb61acef404246c5938711832,-690176675972554054,-0.690177,1153549861,1153.5499,3238956022344856912265216,673608640630910247,115792089237316195423570985008687907853269984665640564039457584007913112660613,0,38066,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223387,0xa920dd89be99e194c65c363fd44e8c2169c11e1c2988479c5728df1b174f8a82,72008472734187689,0.072008,-120334236,-120.3342,3238941868933150870523627,673608640630910247,115792089237316195423570985008687907853269984665640564039457584007913112660613,2376279600228,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223388,0xf51b775eb912706fd2c00a7cd0501c07ba4572409646145c3abd4767a45e06f3,7226882323906560,0.007227,-12076873,-12.0769,3238940448481568151092227,673608640630910247,115792089237316195423570985008687907853269984665640564039457584007913112660613,238487116689,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223389,0x96a6d67545106c7c33acce14aaeb274b3ff96e78312098a01519c83ef228d600,11130047612059648,0.011130,-18599448,-18.5994,3238938260861038821575091,673608640630910247,115792089237316195423570985008687907853269984665640564039457584007913112660613,367291571197,0,algebra_v2
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,47223391,0x843b861b4c529a09d03537d7521fa9a6dd689b9df1c2dcd4b23450fefced963a,181312630263619136,0.181313,-302988399,-302.9884,3238902438420558792814990,668667878144325292,115792089237316195423570985008687907853269984665640564039457584007913112660612,5983316798699,0,algebra_v2
