pool,pool_name,size_usd,range_pct,hold_hours,hedge_ratio,funding_scenario,funding_apr_pct,reward_scenario_pct,reward_income_usd,claim_gas_usd,lp_fee_usd,il_usd,rebalance_count_24h,perp_trading_fee_usd,rebal_gas_usd,residual_delta_risk_usd,funding_income_usd,net_pnl_fee_only_usd,net_pnl_delta_hedged_usd,net_pnl_reward_adjusted_usd,signal_noise_reward_adjusted,recommendation
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.500000,5,5.000000,15,0.308219,0.300000,0.899958,0.103782,0.333333,0.100000,0.159000,8.660254,0.051370,0.716676,-8.151208,-8.142989,0.252029,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.500000,5,5.000000,31.760000,0.652603,0.300000,0.899958,0.103782,0.333333,0.100000,0.159000,8.660254,0.051370,0.716676,-8.151208,-7.798606,0.330619,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.500000,5,5.000000,63.520000,1.305205,0.300000,0.899958,0.103782,0.333333,0.100000,0.159000,8.660254,0.051370,0.716676,-8.151208,-7.146003,0.479546,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.500000,5,5.000000,100,2.054795,0.300000,0.899958,0.103782,0.333333,0.100000,0.159000,8.660254,0.051370,0.716676,-8.151208,-6.396414,0.650607,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,median,0.825600,0,0.000000,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.012723,0.716676,-3.909728,-4.209728,0.359130,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,median,0.825600,15,0.308219,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.012723,0.716676,-3.909728,-3.901509,0.498159,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,median,0.825600,31.760000,0.652603,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.012723,0.716676,-3.909728,-3.557125,0.653499,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,median,0.825600,63.520000,1.305205,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.012723,0.716676,-3.909728,-2.904522,0.947868,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,median,0.825600,100,2.054795,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.012723,0.716676,-3.909728,-2.154933,1.285985,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,p5,-9.017300,0,0.000000,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,-0.138965,0.716676,-4.061416,-4.361416,0.359130,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,p5,-9.017300,15,0.308219,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,-0.138965,0.716676,-4.061416,-4.053197,0.498159,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,p5,-9.017300,31.760000,0.652603,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,-0.138965,0.716676,-4.061416,-3.708814,0.653499,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,p5,-9.017300,63.520000,1.305205,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,-0.138965,0.716676,-4.061416,-3.056211,0.947868,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,p5,-9.017300,100,2.054795,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,-0.138965,0.716676,-4.061416,-2.306622,1.285985,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,current,-2.632400,0,0.000000,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,-0.040568,0.716676,-3.963019,-4.263019,0.359130,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,current,-2.632400,15,0.308219,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,-0.040568,0.716676,-3.963019,-3.954800,0.498159,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,current,-2.632400,31.760000,0.652603,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,-0.040568,0.716676,-3.963019,-3.610416,0.653499,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,current,-2.632400,63.520000,1.305205,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,-0.040568,0.716676,-3.963019,-2.957813,0.947868,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,current,-2.632400,100,2.054795,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,-0.040568,0.716676,-3.963019,-2.208224,1.285985,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,0,0.000000,0,0.000000,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.000000,0.716676,-3.922451,-4.222451,0.359130,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,0,0.000000,15,0.308219,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.000000,0.716676,-3.922451,-3.914232,0.498159,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,0,0.000000,31.760000,0.652603,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.000000,0.716676,-3.922451,-3.569848,0.653499,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,0,0.000000,63.520000,1.305205,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.000000,0.716676,-3.922451,-2.917246,0.947868,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,0,0.000000,100,2.054795,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.000000,0.716676,-3.922451,-2.167657,1.285985,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,5,5.000000,0,0.000000,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.077055,0.716676,-3.845396,-4.145396,0.359130,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,5,5.000000,15,0.308219,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.077055,0.716676,-3.845396,-3.837177,0.498159,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,5,5.000000,31.760000,0.652603,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.077055,0.716676,-3.845396,-3.492794,0.653499,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,5,5.000000,63.520000,1.305205,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.077055,0.716676,-3.845396,-2.840191,0.947868,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,72,0.750000,5,5.000000,100,2.054795,0.300000,0.899958,0.103782,0.333333,0.150000,0.159000,4.330127,0.077055,0.716676,-3.845396,-2.090602,1.285985,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,median,0.825600,0,0.000000,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.019792,0.716676,-12.851289,-13.551289,0.119434,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,median,0.825600,15,0.719178,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.019792,0.716676,-12.851289,-12.832111,0.227317,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,median,0.825600,31.760000,1.522740,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.019792,0.716676,-12.851289,-12.028549,0.347858,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,median,0.825600,63.520000,3.045479,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.019792,0.716676,-12.851289,-10.505809,0.576283,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,median,0.825600,100,4.794521,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.019792,0.716676,-12.851289,-8.756768,0.838654,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,p5,-9.017300,0,0.000000,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,-0.216168,0.716676,-13.087249,-13.787249,0.119434,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,p5,-9.017300,15,0.719178,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,-0.216168,0.716676,-13.087249,-13.068071,0.227317,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,p5,-9.017300,31.760000,1.522740,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,-0.216168,0.716676,-13.087249,-12.264509,0.347858,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,p5,-9.017300,63.520000,3.045479,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,-0.216168,0.716676,-13.087249,-10.741769,0.576283,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,p5,-9.017300,100,4.794521,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,-0.216168,0.716676,-13.087249,-8.992728,0.838654,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,current,-2.632400,0,0.000000,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,-0.063105,0.716676,-12.934186,-13.634186,0.119434,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,current,-2.632400,15,0.719178,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,-0.063105,0.716676,-12.934186,-12.915008,0.227317,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,current,-2.632400,31.760000,1.522740,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,-0.063105,0.716676,-12.934186,-12.111446,0.347858,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,current,-2.632400,63.520000,3.045479,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,-0.063105,0.716676,-12.934186,-10.588707,0.576283,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,current,-2.632400,100,4.794521,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,-0.063105,0.716676,-12.934186,-8.839666,0.838654,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,0,0.000000,0,0.000000,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.000000,0.716676,-12.871081,-13.571081,0.119434,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,0,0.000000,15,0.719178,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.000000,0.716676,-12.871081,-12.851903,0.227317,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,0,0.000000,31.760000,1.522740,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.000000,0.716676,-12.871081,-12.048341,0.347858,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,0,0.000000,63.520000,3.045479,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.000000,0.716676,-12.871081,-10.525601,0.576283,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,0,0.000000,100,4.794521,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.000000,0.716676,-12.871081,-8.776560,0.838654,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,5,5.000000,0,0.000000,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.119863,0.716676,-12.751218,-13.451218,0.119434,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,5,5.000000,15,0.719178,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.119863,0.716676,-12.751218,-12.732040,0.227317,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,5,5.000000,31.760000,1.522740,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.119863,0.716676,-12.751218,-11.928478,0.347858,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,5,5.000000,63.520000,3.045479,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.119863,0.716676,-12.751218,-10.405738,0.576283,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.500000,5,5.000000,100,4.794521,0.700000,0.899958,0.103782,0.142857,0.200000,0.159000,13.228757,0.119863,0.716676,-12.751218,-8.656697,0.838654,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,median,0.825600,0,0.000000,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.029688,0.716676,-6.327015,-7.027015,0.237022,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,median,0.825600,15,0.719178,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.029688,0.716676,-6.327015,-6.307837,0.451122,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,median,0.825600,31.760000,1.522740,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.029688,0.716676,-6.327015,-5.504275,0.690342,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,median,0.825600,63.520000,3.045479,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.029688,0.716676,-6.327015,-3.981535,1.143663,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,median,0.825600,100,4.794521,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.029688,0.716676,-6.327015,-2.232494,1.664353,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,p5,-9.017300,0,0.000000,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,-0.324252,0.716676,-6.680955,-7.380955,0.237022,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,p5,-9.017300,15,0.719178,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,-0.324252,0.716676,-6.680955,-6.661776,0.451122,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,p5,-9.017300,31.760000,1.522740,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,-0.324252,0.716676,-6.680955,-5.858215,0.690342,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,p5,-9.017300,63.520000,3.045479,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,-0.324252,0.716676,-6.680955,-4.335475,1.143663,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,p5,-9.017300,100,4.794521,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,-0.324252,0.716676,-6.680955,-2.586434,1.664353,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,current,-2.632400,0,0.000000,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,-0.094658,0.716676,-6.451361,-7.151361,0.237022,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,current,-2.632400,15,0.719178,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,-0.094658,0.716676,-6.451361,-6.432182,0.451122,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,current,-2.632400,31.760000,1.522740,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,-0.094658,0.716676,-6.451361,-5.628621,0.690342,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,current,-2.632400,63.520000,3.045479,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,-0.094658,0.716676,-6.451361,-4.105881,1.143663,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,current,-2.632400,100,4.794521,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,-0.094658,0.716676,-6.451361,-2.356840,1.664353,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,0,0.000000,0,0.000000,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.000000,0.716676,-6.356702,-7.056702,0.237022,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,0,0.000000,15,0.719178,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.000000,0.716676,-6.356702,-6.337524,0.451122,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,0,0.000000,31.760000,1.522740,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.000000,0.716676,-6.356702,-5.533963,0.690342,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,0,0.000000,63.520000,3.045479,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.000000,0.716676,-6.356702,-4.011223,1.143663,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,0,0.000000,100,4.794521,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.000000,0.716676,-6.356702,-2.262182,1.664353,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,5,5.000000,0,0.000000,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.179795,0.716676,-6.176908,-6.876908,0.237022,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,5,5.000000,15,0.719178,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.179795,0.716676,-6.176908,-6.157730,0.451122,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,5,5.000000,31.760000,1.522740,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.179795,0.716676,-6.176908,-5.354168,0.690342,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,5,5.000000,63.520000,3.045479,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.179795,0.716676,-6.176908,-3.831428,1.143663,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,2,168,0.750000,5,5.000000,100,4.794521,0.700000,0.899958,0.103782,0.142857,0.300000,0.159000,6.614378,0.179795,0.716676,-6.176908,-2.082387,1.664353,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,0.500000,median,0.825600,0,0.000000,0.100000,0.600000,0.103782,1.000000,0.050000,0.159000,5.000000,0.002827,0.416718,-4.789455,-4.889455,0.194451,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,0.500000,median,0.825600,15,0.102740,0.100000,0.600000,0.103782,1.000000,0.050000,0.159000,5.000000,0.002827,0.416718,-4.789455,-4.786715,0.234711,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,0.500000,median,0.825600,31.760000,0.217534,0.100000,0.600000,0.103782,1.000000,0.050000,0.159000,5.000000,0.002827,0.416718,-4.789455,-4.671921,0.279695,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,0.500000,median,0.825600,63.520000,0.435068,0.100000,0.600000,0.103782,1.000000,0.050000,0.159000,5.000000,0.002827,0.416718,-4.789455,-4.454387,0.364940,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,0.500000,median,0.825600,100,0.684932,0.100000,0.600000,0.103782,1.000000,0.050000,0.159000,5.000000,0.002827,0.416718,-4.789455,-4.204524,0.462852,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,0.500000,p5,-9.017300,0,0.000000,0.100000,0.600000,0.103782,1.000000,0.050000,0.159000,5.000000,-0.030881,0.416718,-4.823164,-4.923164,0.194451,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,0.500000,p5,-9.017300,15,0.102740,0.100000,0.600000,0.103782,1.000000,0.050000,0.159000,5.000000,-0.030881,0.416718,-4.823164,-4.820424,0.234711,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,0.500000,p5,-9.017300,31.760000,0.217534,0.100000,0.600000,0.103782,1.000000,0.050000,0.159000,5.000000,-0.030881,0.416718,-4.823164,-4.705629,0.279695,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,0.500000,p5,-9.017300,63.520000,0.435068,0.100000,0.600000,0.103782,1.000000,0.050000,0.159000,5.000000,-0.030881,0.416718,-4.823164,-4.488095,0.364940,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,0.500000,p5,-9.017300,100,0.684932,0.100000,0.600000,0.103782,1.000000,0.050000,0.159000,5.000000,-0.030881,0.416718,-4.823164,-4.238232,0.462852,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,0.500000,current,-2.632400,0,0.000000,0.100000,0.600000,0.103782,1.000000,0.050000,0.159000,5.000000,-0.009015,0.416718,-4.801297,-4.901297,0.194451,NO_GO
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,PancakeSwap V3 WETH/USDC 0.01%,250,5,24,0.500000,current,-2.632400,15,0.102740,0.100000,0.600000,0.103782,1.000000,0.050000,0.159000,5.000000,-0.009015,0.416718,-4.801297,-4.798558,0.234711,NO_GO
