filter_name,window,horizon,before_sample_count,after_sample_count,filtered_out_count,hold_p10_before,hold_p10_after,hold_p5_before,hold_p5_after,hold_p1_before,hold_p1_after,median_before,median_after,false_quarantine_rate,missed_profit_rate,opportunity_retention_rate,loss_avoidance_rate,worst_pool_contribution_after,tail_improvement_p10,tail_improvement_p5,tail_improvement_p1,verdict
exclude_TOXIC_FLOW,recent_72h,15m,384,384,0,-0.057636420299268,-0.057636420299268,-0.513709483485225,-0.513709483485225,-11.1884097801967,-11.1884097801967,0.0035833386219704553,0.0035833386219704553,,0.0,1.0,0.0,0.8104882939581292,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_72h,1h,384,384,0,-0.313062816213954,-0.313062816213954,-2.44506947025506,-2.44506947025506,-11.1500794635119,-11.1500794635119,0.00905901882775156,0.00905901882775156,,0.0,1.0,0.0,0.7860004825278843,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_72h,2h,384,384,0,-0.508521633734337,-0.508521633734337,-2.7790014233184,-2.7790014233184,-11.2625424398271,-11.2625424398271,0.0194048758539589,0.0194048758539589,,0.0,1.0,0.0,0.7737104099191604,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_72h,30m,384,384,0,-0.19447636302411,-0.19447636302411,-1.29898534176133,-1.29898534176133,-11.1804485622206,-11.1804485622206,0.00555296295597524,0.00555296295597524,,0.0,1.0,0.0,0.8371379929376391,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_7d,15m,1361,1361,0,-0.0123587798767234,-0.0123587798767234,-0.455062681790212,-0.455062681790212,-2.29535055308959,-2.29535055308959,0.005460801596290585,0.005460801596290585,,0.0,1.0,0.0,0.40543581003122015,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_7d,1h,1361,1361,0,-0.250247012283745,-0.250247012283745,-1.02019986857134,-1.02019986857134,-3.43354028994056,-3.43354028994056,0.0193136288168597,0.0193136288168597,,0.0,1.0,0.0,0.45835971606163645,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_7d,2h,1361,1361,0,-0.613343698163798,-0.613343698163798,-1.49028880657919,-1.49028880657919,-4.60293335967357,-4.60293335967357,0.03563905224665185,0.03563905224665185,,0.0,1.0,0.0,0.4547884727289404,0.0,0.0,0.0,PROMISING
exclude_TOXIC_FLOW,recent_7d,30m,1361,1361,0,-0.0800099876464617,-0.0800099876464617,-0.800088537458031,-0.800088537458031,-2.54983315080452,-2.54983315080452,0.0103875808801498,0.0103875808801498,,0.0,1.0,0.0,0.3727221243352113,0.0,0.0,0.0,PROMISING
exclude_EXIT_DEPTH_THIN,recent_24h,15m,364,309,55,-0.00165583113607718,-0.00263180738423554,-0.0182536722739816,-0.0146194256325213,-0.599720498502281,-0.571223291838093,0.004565201338353185,0.00426358315013057,0.9090909090909091,0.16129032258064516,0.8387096774193549,0.10869565217391304,0.8483611778939231,-0.0009759762481583599,0.0036342466414603005,0.02849720666418809,PROMISING
exclude_EXIT_DEPTH_THIN,recent_24h,1h,364,309,55,-0.0379185663199207,-0.0347928205616705,-0.204437906272458,-0.204375791165039,-2.65647128968593,-0.589130658392233,0.01785256036521245,0.0107683305679641,0.7636363636363637,0.15441176470588236,0.8455882352941176,0.18055555555555555,0.7801179126789642,0.003125745758250205,6.211510741899184e-05,2.067340631293697,PROMISING
exclude_EXIT_DEPTH_THIN,recent_24h,2h,364,309,55,-0.18053890953471,-0.0664247292506459,-0.557454300847024,-0.185921058511087,-2.63606842930328,-0.577172433907313,0.018152455749477353,0.0103174257487997,0.6181818181818182,0.14049586776859505,0.859504132231405,0.2441860465116279,0.6598243433571374,0.1141141802840641,0.371533242335937,2.058895995395967,PROMISING
exclude_EXIT_DEPTH_THIN,recent_24h,30m,364,309,55,-0.0127688574698544,-0.0116396143076735,-0.0486667077849394,-0.0466980058804016,-0.625492051911528,-0.593676188196975,0.00915533101139426,0.00818067493666678,0.8545454545454545,0.15932203389830507,0.8406779661016949,0.14035087719298245,0.8391310850691022,0.0011292431621808992,0.001968701904537802,0.03181586371455303,PROMISING
exclude_EXIT_DEPTH_THIN,recent_48h,15m,384,264,120,-0.0116552557445478,-0.0143454058167109,-0.481548892180745,-0.21426872727188,-1.12004626284609,-0.89969799747361,0.00548292493215453,0.0030328558491729447,0.8833333333333333,0.31547619047619047,0.6845238095238095,0.2916666666666667,0.4522033328551162,-0.0026901500721631007,0.26728016490886497,0.2203482653724801,PROMISING
exclude_EXIT_DEPTH_THIN,recent_48h,1h,384,264,120,-0.455456431600104,-0.462401250305585,-0.783297563735402,-0.74532543597496,-1.45340688818238,-1.31179309387514,0.0201756570271758,0.007950558783503345,0.85,0.33663366336633666,0.6633663366336634,0.2222222222222222,0.4132471573050789,-0.006944818705480971,0.03797212776044201,0.14161379430723997,PROMISING
