run_id,pool_id,token_pair,bucket_start,bucket_end,window,price_move_5m,price_move_15m,price_move_30m,price_move_1h,volume_change_15m,volume_change_30m,volume_change_1h,tvl_change_1h,fee_proxy,fee_velocity_proxy,exit_depth_10usd,exit_depth_20usd,exit_depth_50usd,slippage_10usd,slippage_20usd,slippage_50usd,trader_concentration,holder_concentration,stale_data_flag,pool_mark_gap,abnormal_volume_spike,volume_collapse,price_spike_up,price_spike_down,regime_primary,regime_secondary,regime_confidence,should_enter,should_quarantine,should_research_only,risk_score,exit_depth_score,volatility_score,volume_score,tvl_score,data_quality_score,fee_proxy_score,rule_hits,missing_features
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T09:00:00+00:00,2026-05-30T09:15:00+00:00,recent_48h,0.000101207,0.0011723559,0.0023544305,0.0034988183,-0.5008471823,-0.972380536,-4.1874128514,-0.8758701341,5183.5232848108,0.0010327445,16.2081947563,36.0182105695,101.3012172267,0.0061697186,0.0111054934,0.0246788742,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.6826529813,20.2602434453,99.9607594913,100,97.8103246647,100,4.1309779034,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T09:15:00+00:00,2026-05-30T09:30:00+00:00,recent_24h,0.0004430024,-0.0004292377,0.0007431131,0.0016191206,-0.9153326697,-1.4115954341,-5.0644167633,-0.8208617435,5136.076802741,0.0010227239,16.3408972786,36.3131050636,102.1306079914,0.006119615,0.011015307,0.02447846,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.6146312532,20.4261215983,99.9778498799,100,97.9478456413,100,4.0908954931,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T09:30:00+00:00,2026-05-30T09:45:00+00:00,recent_24h,0.0001106154,0.0008319446,0.0004027033,0.0027571433,-0.3808528835,-1.2926994824,-2.2525100602,-0.5896288583,5116.5159061381,0.0010178351,16.4064330461,36.4587401025,102.5402065384,0.0060951701,0.0109713062,0.0243806804,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.522855921,20.5080413077,99.9724285668,100,98.5259278543,100,4.0713403475,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T09:45:00+00:00,2026-05-30T10:00:00+00:00,recent_24h,0.0002021485,0.0011274028,0.0019593568,0.0027024845,0,-0.3808528835,-1.7870722157,0.0503176494,5116.5159061381,0.0010178351,16.4064330461,36.4587401025,102.5402065384,0.0060951701,0.0109713062,0.0243806804,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.3470858565,20.5080413077,99.9673440533,100,100,100,4.0713403475,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T10:00:00+00:00,2026-05-30T10:15:00+00:00,recent_24h,0.0001435802,0.0012089712,0.0023363876,0.0027391003,0,0,-1.2926994824,0.1531786921,5116.5159061381,0.0010178351,16.4064330461,36.4587401025,102.5402065384,0.0060951701,0.0109713062,0.0243806804,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.3484683027,20.5080413077,99.9610602071,100,100,100,4.0713403475,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T10:15:00+00:00,2026-05-30T10:30:00+00:00,recent_24h,0.0006000731,0.0017843827,0.0029933754,0.0049527909,0,0,-0.3808528835,0.0976300629,5116.5159061381,0.0010178351,16.4064330461,36.4587401025,102.5402065384,0.0060951701,0.0109713062,0.0243806804,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.3508772582,20.5080413077,99.9501104093,100,100,100,4.0713403475,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T10:30:00+00:00,2026-05-30T10:45:00+00:00,recent_24h,0.0003725595,0.0016857819,0.0034701946,0.0058066633,-0.1703360324,-0.1703360324,-0.1703360324,0.0926159234,5107.8006359443,0.0010151611,16.4425020176,36.5388933723,102.7656376097,0.0060817995,0.010947239,0.0243271979,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.3396851313,20.5531275219,99.941933367,100,100,100,4.0606445844,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T10:45:00+00:00,2026-05-30T11:00:00+00:00,recent_24h,0.0002836539,0.0007983676,0.0024841629,0.0054776127,0,-0.1703360324,-0.1703360324,0.0926159234,5107.8006359443,0.0010151611,16.4425020176,36.5388933723,102.7656376097,0.0060817995,0.010947239,0.0243271979,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.33896122,20.5531275219,99.9452238731,100,100,100,4.0606445844,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T11:00:00+00:00,2026-05-30T11:15:00+00:00,recent_24h,0.0003040753,0.001232519,0.0020308964,0.0055011615,0,0,-0.1703360324,0.0926159234,5107.8006359443,0.0010151611,16.4425020176,36.5388933723,102.7656376097,0.0060817995,0.010947239,0.0243271979,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.3390130274,20.5531275219,99.9449883848,100,100,100,4.0606445844,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T11:15:00+00:00,2026-05-30T11:30:00+00:00,recent_24h,0.0005963355,0.0012259969,0.002458531,0.004942755,0,0,-0.1703360324,0.0926159234,5107.8006359443,0.0010151611,16.4425020176,36.5388933723,102.7656376097,0.0060817995,0.010947239,0.0243271979,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.337784533,20.5531275219,99.9505724504,100,100,100,4.0606445844,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T11:30:00+00:00,2026-05-30T11:45:00+00:00,recent_24h,0.0003982575,0.000974426,0.0022004348,0.0042313759,0,0,0,0,5107.8006359443,0.0010151611,16.4425020176,36.5388933723,102.7656376097,0.0060817995,0.010947239,0.0243271979,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.3362194992,20.5531275219,99.9576862406,100,100,100,4.0606445844,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T11:45:00+00:00,2026-05-30T12:00:00+00:00,recent_24h,0.0003029683,-0.0001550394,0.0008193851,0.0032779363,-2.5382827023,-2.5382827023,-2.5382827023,0.1141311064,4978.1502159322,0.0009882656,16.8142949355,37.3650998566,105.0893433467,0.0059473204,0.0107051768,0.0237892818,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.2000787033,21.0178686693,99.9672206374,100,100,100,3.9530622716,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T12:00:00+00:00,2026-05-30T12:15:00+00:00,recent_24h,0.0004722597,0.00080105,0.0006460094,0.0028464585,-0.4891576387,-3.0150241373,-3.0150241373,0.1105206128,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1745481882,21.1030053551,99.9715354154,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T12:15:00+00:00,2026-05-30T12:30:00+00:00,recent_24h,0.0003621342,0.0010803433,0.001881402,0.0027008025,0,-0.4891576387,-3.0150241373,0.1105206128,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1751844536,21.1030053551,99.9686433001,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T12:30:00+00:00,2026-05-30T12:45:00+00:00,recent_24h,0.0003480566,-0.0481906594,-0.0471108367,-0.0464651316,0,0,-3.0150241373,0.1105206128,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.4333346062,21.1030053551,98.7952335151,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T12:45:00+00:00,2026-05-30T13:00:00+00:00,recent_24h,0.0003634633,0.0010227312,-0.0471684211,-0.0452879065,0,0,-0.4891576387,-0.0036063776,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.3423187701,21.1030053551,99.2138596487,100,99.9909840561,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T13:00:00+00:00,2026-05-30T13:15:00+00:00,recent_24h,0.000351549,0.0010206143,0.0020433559,-0.0450684434,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.2674365551,21.1030053551,99.5493155656,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T13:15:00+00:00,2026-05-30T13:30:00+00:00,recent_24h,0.0003398721,0.0010262948,0.0020469195,-0.0451224671,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.2675554071,21.1030053551,99.5487753293,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T13:30:00+00:00,2026-05-30T13:45:00+00:00,recent_24h,0.0003413761,0.0010278045,0.0020541098,0.0040975077,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1773004965,21.1030053551,99.9590249231,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T13:45:00+00:00,2026-05-30T14:00:00+00:00,recent_24h,0.0003351809,0.0010181705,0.0020459855,0.0040929469,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1772904627,21.1030053551,99.9590705314,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T14:00:00+00:00,2026-05-30T14:15:00+00:00,recent_24h,0.000152403,0.0005752143,0.0015933906,0.0036475332,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1763105525,21.1030053551,99.9635246684,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T14:15:00+00:00,2026-05-30T14:30:00+00:00,recent_24h,0.0003141681,0.0011319487,0.0017071695,0.0037531899,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1765429974,21.1030053551,99.9624681009,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T14:30:00+00:00,2026-05-30T14:45:00+00:00,recent_24h,0.001494713,0.0013677881,0.0024997524,0.0040931828,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,27,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1847278226,21.1030053551,99.92526435,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T14:45:00+00:00,2026-05-30T15:00:00+00:00,recent_24h,0.0005146736,0.0002687306,0.0016365224,0.0033437198,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1756421632,21.1030053551,99.9665628017,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T15:00:00+00:00,2026-05-30T15:15:00+00:00,recent_24h,0.0003373706,0.0014609948,0.0017297293,0.0042295249,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1775909343,21.1030053551,99.9577047512,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T15:15:00+00:00,2026-05-30T15:30:00+00:00,recent_24h,0.0003932399,0.0009292647,0.0023902731,0.0040268346,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1771450156,21.1030053551,99.9597316543,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T15:30:00+00:00,2026-05-30T15:45:00+00:00,recent_24h,0.0004898219,0.0010149445,0.0019442187,0.0036739816,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.176368739,21.1030053551,99.9632601842,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T15:45:00+00:00,2026-05-30T16:00:00+00:00,recent_24h,0.0002602989,0.000828479,0.0018434319,0.0042337491,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1776002275,21.1030053551,99.9576625093,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T16:00:00+00:00,2026-05-30T16:15:00+00:00,recent_24h,0.0003093097,0.000698427,0.0015269118,0.0034711601,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1759225318,21.1030053551,99.9652883988,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T16:15:00+00:00,2026-05-30T16:30:00+00:00,recent_24h,0.0004747036,0.0014028081,0.0021012448,0.0039447155,0,0,0,0,4953.7992138866,0.0009834669,16.8824042841,37.5164539647,105.5150267757,0.0059233269,0.0106619885,0.0236933077,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,31.1769643537,21.1030053551,99.9605528449,100,100,100,3.9338674357,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T16:30:00+00:00,2026-05-30T16:45:00+00:00,recent_24h,0.0003187714,-0.0039857528,-0.0025830007,-0.0010561284,-29.1185892899,-29.1185892899,-29.1185892899,1.7134993528,3511.3227665497,0.0006853517,22.559438959,50.1320865755,140.9964934936,0.0044327344,0.0079789218,0.0177309374,89.8626985965,89.8626985965,false,53,false,true,false,false,WHALE_OR_HOLDER_CONCENTRATED,VOLUME_COLLAPSE,high,false,true,false,38.1209426516,28.1992986987,99.9003561789,50,100,100,2.741406747,"[""WHALE_OR_HOLDER_CONCENTRATED"", ""VOLUME_COLLAPSE""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T16:45:00+00:00,2026-05-30T17:00:00+00:00,recent_24h,0.0001826488,0.0007500726,-0.0032357101,-0.0011345333,0,-29.1185892899,-29.1185892899,1.7134993528,3511.3227665497,0.0006853517,22.559438959,50.1320865755,140.9964934936,0.0044327344,0.0079789218,0.0177309374,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,29.1108852814,28.1992986987,99.9460714979,100,100,100,2.741406747,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T17:00:00+00:00,2026-05-30T17:15:00+00:00,recent_24h,-0.0000130449,0.0005369181,0.0012869947,-0.0012960392,0,0,-29.1185892899,1.7134993528,3511.3227665497,0.0006853517,22.559438959,50.1320865755,140.9964934936,0.0044327344,0.0079789218,0.0177309374,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,29.1037399916,28.1992986987,99.9785500878,100,100,100,2.741406747,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T17:15:00+00:00,2026-05-30T17:30:00+00:00,recent_24h,0.0001763829,-0.0001943425,0.0003425746,-0.0028931466,-6.5144144975,-6.5144144975,-33.7360981852,1.8583487535,3282.5806471919,0.0006397939,23.7815290608,52.8478423574,148.6345566301,0.0042049441,0.0075688994,0.0168197763,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,28.6562137003,29.726911326,99.9710685338,100,100,100,2.5591756464,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T17:30:00+00:00,2026-05-30T17:45:00+00:00,recent_24h,0.0001239513,0.001015745,0.0008214006,0.0021084059,0,-6.5144144975,-6.5144144975,0.1424092196,3282.5806471919,0.0006397939,23.7815290608,52.8478423574,148.6345566301,0.0042049441,0.0075688994,0.0168197763,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,28.6554353753,29.726911326,99.9746063747,100,100,100,2.5591756464,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T17:45:00+00:00,2026-05-30T18:00:00+00:00,recent_24h,-0.0003256255,0.0000881827,0.0011039286,0.001446507,-3.0893279071,-3.0893279071,-9.4024907796,0.43904657,3181.1709671836,0.0006181974,24.4083503345,54.240778521,152.5521895903,0.0040969586,0.0073745254,0.0163878343,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,28.4231578441,30.5104379181,99.9816011897,100,100,100,2.4727895328,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T18:00:00+00:00,2026-05-30T18:15:00+00:00,recent_24h,0.0002416835,0.0007808059,0.0008689893,0.0016903971,0,-3.0893279071,-9.4024907796,0.43904657,3181.1709671836,0.0006181974,24.4083503345,54.240778521,152.5521895903,0.0040969586,0.0073745254,0.0163878343,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,28.4234045385,30.5104379181,99.9804798516,100,100,100,2.4727895328,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T18:15:00+00:00,2026-05-30T18:30:00+00:00,recent_24h,-0.0002093839,0.000138605,0.000919412,0.0020233507,-3.6008406231,-3.6008406231,-6.578926756,0.2124766743,3066.6220707055,0.0005964351,25.0742968367,55.7206596371,156.7143552294,0.0039881477,0.0071786659,0.0159525909,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,28.1781840051,31.3428710459,99.9797664926,100,100,100,2.3857402136,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T18:30:00+00:00,2026-05-30T18:45:00+00:00,recent_24h,0.0001885013,0.0004179305,0.000556536,0.0014255302,-1.053140251,-4.6160589721,-7.5627816812,0.1546381451,3034.3262393344,0.0005904946,25.2624398081,56.1387551292,157.8902488009,0.0039584458,0.0071252025,0.0158337834,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,28.1075032833,31.5780497602,99.9857446979,100,100,100,2.36197826,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T18:45:00+00:00,2026-05-30T19:00:00+00:00,recent_24h,-0.0003233977,-0.0000765666,0.0003413635,0.0012607787,-4.4960543287,-5.5018448218,-8.9045727816,0.0127039847,2897.9012831033,0.000563078,26.1686829327,58.1526287394,163.5542683295,0.0038213616,0.0068784509,0.0152854464,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,27.7735666298,32.7108536659,99.9838301161,100,100,100,2.2523120557,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T19:00:00+00:00,2026-05-30T19:15:00+00:00,recent_24h,0.0002640265,0.0005517418,0.0004751747,0.0010317134,0,-4.4960543287,-8.9045727816,0.0127039847,2897.9012831033,0.000563078,26.1686829327,58.1526287394,163.5542683295,0.0038213616,0.0068784509,0.0152854464,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,27.7730438353,32.7108536659,99.9862064547,100,100,100,2.2523120557,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T19:15:00+00:00,2026-05-30T19:30:00+00:00,recent_24h,0.0002155619,0.0002625037,0.000814247,0.0011556133,-2.4437619651,-2.4437619651,-7.8111547957,0.0363674677,2827.0834737621,0.0005496467,26.6367937742,59.1928750539,166.479961089,0.0037542056,0.0067575701,0.0150168223,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,27.6001395258,33.2959922178,99.9864292165,100,100,100,2.1985867821,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
20260531_092109,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,WETH/USDC,2026-05-30T19:30:00+00:00,2026-05-30T19:45:00+00:00,recent_24h,0.0001866769,0.0003422623,0.000604767,0.0010799446,-1.6814263293,-4.0840982373,-8.3965292904,-0.0776182348,2779.5481478816,0.0005413337,26.9349950425,59.8555445389,168.3437190155,0.0037126422,0.006682756,0.0148505689,89.8626985965,89.8626985965,false,53,false,false,false,false,WHALE_OR_HOLDER_CONCENTRATED,,high,false,true,false,27.5126524276,33.6687438031,99.9892005539,100,99.8059544129,100,2.1653347582,"[""WHALE_OR_HOLDER_CONCENTRATED""]",[]
