variant_name,window,horizon,capacity_usd,baseline_sample_count,baseline_median,baseline_p10,baseline_p5,baseline_p1,retained_sample_count,retained_median,retained_p10,retained_p5,retained_p1,opportunity_retention_rate,false_filter_rate,missed_profit_rate,loss_avoidance_rate,tail_improvement_p10,tail_improvement_p5,tail_improvement_p1,fee_minus_exit_cost_median,fee_minus_exit_cost_p10,worst_pool_contribution,verdict
hybrid_fee_depth_plus_regime_soft,recent_48h,30m,10,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,4,-0.737173111833579,-0.753815210721294,-0.753815210721294,-0.753815210721294,0.005917159763313609,0.9940828402366864,0.9967934496499026,0.9565217391304348,-0.7235056272368022,-0.21266830875700593,0.648734615918726,-0.0669249833964801,-0.0669249833964801,1.0,INSUFFICIENT
retention_floor_30pct,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
retention_floor_50pct,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,127,0.0133206295310886,-0.203858580895935,-0.494970219689852,-0.807833189331919,0.3106508875739645,0.6893491124260355,0.7955030860037003,0.5217391304347826,-0.1735489974114432,0.046176682274436054,0.594716637308101,-0.135809090349815,-0.216857686228478,0.6909693271373445,WEAK
false_filter_cap_50pct,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,312,0.0100081789504636,-0.0207494221530784,-0.494970219689852,-1.09694943837938,0.8106508875739645,0.1893491124260355,0.3130967119270188,0.17391304347826086,0.009560161331413398,0.046176682274436054,0.30560038826063995,-0.239840717339765,-0.266033957105206,0.2994958354982048,WEAK
missed_profit_cap_30pct,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,99,0.0138564395031058,-0.203858580895935,-0.58077423127645,-0.808533197184666,0.2514792899408284,0.7485207100591716,0.8407165147740954,0.6956521739130435,-0.1735489974114432,-0.03962732931216195,0.594016629455354,-0.135584764657881,-0.214122094374609,0.6646039338468636,BAD
fee_cost_nonnegative_median,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_cost_nonnegative_p10,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_10usd,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_20usd,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_velocity_rank_top30,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,108,0.0867002587988407,-0.0186715729790985,-0.894688691268171,-2.04966017217154,0.2869822485207101,0.7130177514792899,0.5272902489018737,0.7608695652173914,0.011638010505393297,-0.3535417893038829,-0.6471103455315199,-0.306786172381973,-0.320404469943929,0.9117488639014568,BAD
fee_velocity_rank_top50,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,196,0.0173434978745204,-0.113809223039036,-0.737173111833579,-2.04966017217154,0.5088757396449705,0.4911242603550296,0.3549733277174421,0.4782608695652174,-0.0834996395545442,-0.19602620986929098,-0.6471103455315199,-0.266209430797937,-0.320404469943929,0.7056825703120855,WEAK
fee_depth_balanced_score,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,169,0.0173434978745204,-0.0129071042629341,-0.737173111833579,-2.04966017217154,0.4467455621301775,0.5532544378698225,0.46071219953176346,0.6086956521739131,0.017402479221557698,-0.19602620986929098,-0.6471103455315199,-0.269846466698233,-0.320404469943929,0.7236471453216181,WEAK
fee_depth_tail_guard,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,127,0.0133206295310886,-0.203858580895935,-0.494970219689852,-0.807833189331919,0.3106508875739645,0.6893491124260355,0.7955030860037003,0.5217391304347826,-0.1735489974114432,0.046176682274436054,0.594716637308101,-0.135809090349815,-0.216857686228478,0.6909693271373445,WEAK
small_cap_10usd_lenient,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
small_cap_20usd_lenient,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_data_freshness,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_regime_soft,recent_48h,30m,20,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,15,0.00888125773607637,-0.737173111833579,-0.753815210721294,-0.753815210721294,0.03254437869822485,0.9674556213017751,0.9930720039470249,0.9130434782608696,-0.7068635283490873,-0.21266830875700593,0.648734615918726,-0.214122094374609,-0.216857686228478,1.0,INSUFFICIENT
retention_floor_30pct,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,54,0.0168550236442696,-0.459400262432008,-0.58077423127645,-0.808533197184666,0.13609467455621302,0.863905325443787,0.9512026381940302,0.8260869565217391,-0.4290906789475162,-0.03962732931216195,0.594016629455354,-0.64883036535126,-0.651995801968457,1.0,BAD
retention_floor_50pct,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,216,0.00800614007810441,-0.0207494221530784,-0.459400262432008,-0.753815210721294,0.5591715976331361,0.4408284023668639,0.612734289230152,0.4130434782608695,0.009560161331413398,0.08174663953228006,0.648734615918726,-1.09112433854104,-1.26185768269971,0.6039059117650921,WEAK
false_filter_cap_50pct,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.26185768269971,-1.67469956765583,0.42368524079016334,WEAK
missed_profit_cap_30pct,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,178,0.00862388524587466,0.000381031975287323,-0.459400262432008,-0.807833189331919,0.47633136094674555,0.5236686390532544,0.6608133661065598,0.6304347826086957,0.030690615459779122,0.08174663953228006,0.594716637308101,-1.09112433854104,-1.26185768269971,0.6031246278324321,WEAK
fee_cost_nonnegative_median,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_cost_nonnegative_p10,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_10usd,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_20usd,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_velocity_rank_top30,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,108,0.0867002587988407,-0.0186715729790985,-0.894688691268171,-2.04966017217154,0.2869822485207101,0.7130177514792899,0.5272902489018737,0.7608695652173914,0.011638010505393297,-0.3535417893038829,-0.6471103455315199,-1.60924005521699,-1.68538448600721,0.9117488639014568,BAD
fee_velocity_rank_top50,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,196,0.0173434978745204,-0.113809223039036,-0.737173111833579,-2.04966017217154,0.5088757396449705,0.4911242603550296,0.3549733277174421,0.4782608695652174,-0.0834996395545442,-0.19602620986929098,-0.6471103455315199,-1.38236195290412,-1.68538448600721,0.7056825703120855,WEAK
fee_depth_balanced_score,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,169,0.0173434978745204,-0.0129071042629341,-0.737173111833579,-2.04966017217154,0.4467455621301775,0.5532544378698225,0.46071219953176346,0.6086956521739131,0.017402479221557698,-0.19602620986929098,-0.6471103455315199,-1.40269780429433,-1.68538448600721,0.7236471453216181,WEAK
fee_depth_tail_guard,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,216,0.00800614007810441,-0.0207494221530784,-0.459400262432008,-0.753815210721294,0.5591715976331361,0.4408284023668639,0.612734289230152,0.4130434782608695,0.009560161331413398,0.08174663953228006,0.648734615918726,-1.09112433854104,-1.26185768269971,0.6039059117650921,WEAK
small_cap_10usd_lenient,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
small_cap_20usd_lenient,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_data_freshness,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,11,0.0109385218583773,0.0101084210528335,0.00982122914313856,0.00982122914313856,0.03254437869822485,0.9674556213017751,0.9533510716117292,1.0,0.0404180045373253,0.5509681311074266,1.4123710557831586,-1.26185768269971,-1.26185768269971,,INSUFFICIENT
hybrid_fee_depth_plus_regime_soft,recent_48h,30m,50,384,0.0116613750235945,-0.0303095834844918,-0.541146901964288,-1.40254982664002,51,0.0105934376930509,-0.00990534002099137,-0.211315733127961,-0.753815210721294,0.13313609467455623,0.8668639053254438,0.9385686542122803,0.8695652173913043,0.020404243463500428,0.329831168836327,0.648734615918726,-1.19775094555946,-1.26185768269971,1.0,WEAK
retention_floor_30pct,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
retention_floor_50pct,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,104,0.0236410804163541,-0.557269838107645,-0.74532543597496,-0.783297563735402,0.2532467532467532,0.7467532467532467,0.8060009193026991,0.6578947368421053,-0.10181340650754095,0.03053498281179401,1.019495047630908,-0.0499493300417476,-0.0513314674251444,0.7414055207808584,BAD
false_filter_cap_50pct,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,264,0.00844517409746748,-0.455456431600104,-0.690622333873489,-1.34461479509167,0.6753246753246753,0.3246753246753247,0.5665042255389303,0.26315789473684215,0.0,0.08523808491326501,0.45817781627463994,-0.076382622980823,-0.0826617052155031,0.43342817391340155,WEAK
missed_profit_cap_30pct,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,87,0.0111827006903752,-0.557269838107645,-0.775860418786754,-0.788483915951138,0.21428571428571427,0.7857142857142857,0.8383407648997718,0.7236842105263157,-0.10181340650754095,0.0,1.0143086954151719,-0.0499493300417476,-0.0512754118907106,0.8042386589332651,BAD
fee_cost_nonnegative_median,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_cost_nonnegative_p10,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_10usd,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_20usd,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_velocity_rank_top30,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,108,0.17593587227134,-0.671250537061915,-1.39086910557607,-1.97748880678574,0.288961038961039,0.711038961038961,0.5038449161077566,0.75,-0.21579410546181094,-0.615008686789316,-0.17469619541942993,-0.0962030793745776,-0.0998707782181837,0.8541336236472461,BAD
fee_velocity_rank_top50,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,196,0.0295508753148577,-0.242916317498361,-0.884829290009793,-1.97748880678574,0.5032467532467533,0.4967532467532468,0.3346478352046764,0.4605263157894737,0.212540114101743,-0.108968871223039,-0.17469619541942993,-0.0852749055830169,-0.0998707782181837,0.6554057050556767,WEAK
fee_depth_balanced_score,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,169,0.0309673977052807,-0.242916317498361,-0.884829290009793,-1.97748880678574,0.4448051948051948,0.5551948051948052,0.40981293545268016,0.5789473684210527,0.212540114101743,-0.108968871223039,-0.17469619541942993,-0.0862544432776203,-0.0998707782181837,0.7063436127298592,WEAK
fee_depth_tail_guard,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,104,0.0236410804163541,-0.557269838107645,-0.74532543597496,-0.783297563735402,0.2532467532467532,0.7467532467532467,0.8060009193026991,0.6578947368421053,-0.10181340650754095,0.03053498281179401,1.019495047630908,-0.0499493300417476,-0.0513314674251444,0.7414055207808584,BAD
small_cap_10usd_lenient,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
small_cap_20usd_lenient,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_data_freshness,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_regime_soft,recent_48h,1h,10,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,4,-0.723851617719587,-0.74532543597496,-0.74532543597496,-0.74532543597496,0.003246753246753247,0.9967532467532467,0.9990743372182082,0.9605263157894737,-0.289869004374856,0.03053498281179401,1.0574671753913498,-0.0661447300394655,-0.0661447300394655,0.9999999999999998,INSUFFICIENT
retention_floor_30pct,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
retention_floor_50pct,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,127,0.0108924156060206,-0.535599946657195,-0.723851617719587,-0.783297563735402,0.30194805194805197,0.698051948051948,0.8020350954190913,0.5526315789473684,-0.080143515057091,0.0520088010671671,1.019495047630908,-0.134943773623977,-0.215043315699009,0.6907301407408728,WEAK
false_filter_cap_50pct,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,312,0.0108365468893768,-0.466609223529431,-0.74532543597496,-1.39086910557607,0.7987012987012987,0.2012987012987013,0.30434429979267885,0.13157894736842102,-0.011152791929327,0.03053498281179401,0.41192350579023995,-0.238317814816135,-0.263643790932758,0.322063784080169,WEAK
missed_profit_cap_30pct,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,99,0.0121875289876678,-0.557180910153129,-0.775860418786754,-0.788483915951138,0.24025974025974026,0.7597402597402597,0.8348230104563108,0.6710526315789473,-0.10172447855302497,0.0,1.0143086954151719,-0.134722074300714,-0.212339755169558,0.7499123064773928,BAD
fee_cost_nonnegative_median,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_cost_nonnegative_p10,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_10usd,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_20usd,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_velocity_rank_top30,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,108,0.17593587227134,-0.671250537061915,-1.39086910557607,-1.97748880678574,0.288961038961039,0.711038961038961,0.5038449161077566,0.75,-0.21579410546181094,-0.615008686789316,-0.17469619541942993,-0.303918831369091,-0.317377674421442,0.8541336236472461,BAD
fee_velocity_rank_top50,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,196,0.0295508753148577,-0.242916317498361,-0.884829290009793,-1.97748880678574,0.5032467532467533,0.4967532467532468,0.3346478352046764,0.4605263157894737,0.212540114101743,-0.108968871223039,-0.17469619541942993,-0.263817211298292,-0.317377674421442,0.6554057050556767,WEAK
fee_depth_balanced_score,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,169,0.0309673977052807,-0.242916317498361,-0.884829290009793,-1.97748880678574,0.4448051948051948,0.5551948051948052,0.40981293545268016,0.5789473684210527,0.212540114101743,-0.108968871223039,-0.17469619541942993,-0.267411670198695,-0.317377674421442,0.7063436127298592,WEAK
fee_depth_tail_guard,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,127,0.0108924156060206,-0.535599946657195,-0.723851617719587,-0.783297563735402,0.30194805194805197,0.698051948051948,0.8020350954190913,0.5526315789473684,-0.080143515057091,0.0520088010671671,1.019495047630908,-0.134943773623977,-0.215043315699009,0.6907301407408728,WEAK
small_cap_10usd_lenient,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
small_cap_20usd_lenient,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_data_freshness,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_regime_soft,recent_48h,1h,20,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,15,0.0162793237768233,-0.723851617719587,-0.74532543597496,-0.74532543597496,0.025974025974025976,0.974025974025974,0.9956659472499352,0.9078947368421053,-0.26839518611948293,0.03053498281179401,1.0574671753913498,-0.212339755169558,-0.215043315699009,1.0,INSUFFICIENT
retention_floor_30pct,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,54,0.010597275837048,-0.557269838107645,-0.783040987966962,-0.788483915951138,0.1266233766233766,0.8733766233766234,0.9470559053030022,0.8026315789473684,-0.10181340650754095,-0.00718056918020793,1.0143086954151719,-0.646690213497053,-0.64983907607554,0.9999999999999999,BAD
retention_floor_50pct,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,216,0.00895530649332178,-0.418460397991201,-0.557269838107645,-0.783040987966962,0.551948051948052,0.44805194805194803,0.6007972651387974,0.39473684210526316,0.03699603360890302,0.21859058067910908,1.019751623399348,-1.08666849052841,-1.25650804483082,0.6212115691110799,WEAK
false_filter_cap_50pct,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25650804483082,-1.6671885216719,0.36731895121543917,WEAK
missed_profit_cap_30pct,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,178,0.0107766448995489,-0.408420822117226,-0.557269838107645,-0.783297563735402,0.474025974025974,0.525974025974026,0.6449342894092127,0.5789473684210527,0.047035609482877994,0.21859058067910908,1.019495047630908,-1.08666849052841,-1.25650804483082,0.7098628787204817,WEAK
fee_cost_nonnegative_median,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_cost_nonnegative_p10,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_10usd,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_20usd,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_velocity_rank_top30,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,108,0.17593587227134,-0.671250537061915,-1.39086910557607,-1.97748880678574,0.288961038961039,0.711038961038961,0.5038449161077566,0.75,-0.21579410546181094,-0.615008686789316,-0.17469619541942993,-1.60207170268479,-1.67781749720099,0.8541336236472461,BAD
fee_velocity_rank_top50,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,196,0.0295508753148577,-0.242916317498361,-0.884829290009793,-1.97748880678574,0.5032467532467533,0.4967532467532468,0.3346478352046764,0.4605263157894737,0.212540114101743,-0.108968871223039,-0.17469619541942993,-1.37638140415501,-1.67781749720099,0.6554057050556767,WEAK
fee_depth_balanced_score,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,169,0.0309673977052807,-0.242916317498361,-0.884829290009793,-1.97748880678574,0.4448051948051948,0.5551948051948052,0.40981293545268016,0.5789473684210527,0.212540114101743,-0.108968871223039,-0.17469619541942993,-1.39661081304548,-1.67781749720099,0.7063436127298592,WEAK
fee_depth_tail_guard,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,216,0.00895530649332178,-0.418460397991201,-0.557269838107645,-0.783040987966962,0.551948051948052,0.44805194805194803,0.6007972651387974,0.39473684210526316,0.03699603360890302,0.21859058067910908,1.019751623399348,-1.08666849052841,-1.25650804483082,0.6212115691110799,WEAK
small_cap_10usd_lenient,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
small_cap_20usd_lenient,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_data_freshness,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,11,0.0219440732125999,0.0207998731975759,0.0207045788816356,0.0207045788816356,0.03571428571428571,0.9642857142857143,0.9274393678963357,1.0,0.47625630479767994,0.7965649976683896,1.8234971902479455,-1.25650804483082,-1.25650804483082,,INSUFFICIENT
hybrid_fee_depth_plus_regime_soft,recent_48h,1h,50,384,0.0215860807756271,-0.455456431600104,-0.775860418786754,-1.80279261136631,51,0.0207204043574567,-0.202455308633369,-0.668066460830032,-0.74532543597496,0.12337662337662338,0.8766233766233766,0.915280149668858,0.8289473684210527,0.25300112296673505,0.10779395795672209,1.0574671753913498,-1.19273687613904,-1.25650804483082,1.0,WEAK
retention_floor_30pct,recent_48h,2h,10,384,0.0401569872241408,-0.671600659562519,-0.939153407894745,-1.81758349879728,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
retention_floor_50pct,recent_48h,2h,10,384,0.0401569872241408,-0.671600659562519,-0.939153407894745,-1.81758349879728,104,0.0196530399361535,-0.737595154847898,-0.789727292199688,-0.952623875816029,0.2482758620689655,0.7517241379310344,0.8148295257215221,0.6595744680851063,-0.06599449528537893,0.14942611569505704,0.8649596229812511,-0.0490929709437179,-0.0504150220083434,0.6852673951477221,BAD
false_filter_cap_50pct,recent_48h,2h,10,384,0.0401569872241408,-0.671600659562519,-0.939153407894745,-1.81758349879728,264,0.0128576755228484,-0.565628854828587,-0.789727292199688,-1.39350905763138,0.6793103448275862,0.32068965517241377,0.5132546905064538,0.2872340425531915,0.10597180473393197,0.14942611569505704,0.4240744411659001,-0.0743769952126513,-0.0822196734591599,0.38218058858764903,WEAK
missed_profit_cap_30pct,recent_48h,2h,10,384,0.0401569872241408,-0.671600659562519,-0.939153407894745,-1.81758349879728,87,0.0195818009679305,-0.737740021270646,-0.789727292199688,-0.974048209739342,0.21379310344827587,0.7862068965517242,0.8408660664202416,0.7340425531914894,-0.06613936170812695,0.14942611569505704,0.8435352890579381,-0.0490929709437179,-0.0503614032745116,0.817202505242437,BAD
fee_cost_nonnegative_median,recent_48h,2h,10,384,0.0401569872241408,-0.671600659562519,-0.939153407894745,-1.81758349879728,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_cost_nonnegative_p10,recent_48h,2h,10,384,0.0401569872241408,-0.671600659562519,-0.939153407894745,-1.81758349879728,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_10usd,recent_48h,2h,10,384,0.0401569872241408,-0.671600659562519,-0.939153407894745,-1.81758349879728,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_20usd,recent_48h,2h,10,384,0.0401569872241408,-0.671600659562519,-0.939153407894745,-1.81758349879728,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_velocity_rank_top30,recent_48h,2h,10,384,0.0401569872241408,-0.671600659562519,-0.939153407894745,-1.81758349879728,108,0.347189278997188,-0.85191646164366,-1.76728282698453,-2.45146427404416,0.2896551724137931,0.7103448275862069,0.5422888879292668,0.7446808510638299,-0.18031580208114095,-0.828129419089785,-0.6338807752468798,-0.0933357383616952,-0.0968439826956961,0.8596667766243873,BAD
