variant_name,window,horizon,capacity_usd,raw_sample_count,valid_sample_count,retained_sample_count,filtered_out_count,invalid_count,opportunity_retention_rate,data_quality_distribution,fee_proxy_coverage,exit_depth_coverage,leakage_risk_distribution
fee_depth_tail_guard,recent_7d,1h,50,1892,1884,1261,623,8,0.6655243317340644,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_depth_tail_guard,recent_7d,2h,10,1892,1877,691,1186,15,0.35802469135802467,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_depth_tail_guard,recent_7d,2h,20,1892,1877,926,951,15,0.49019607843137253,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_depth_tail_guard,recent_7d,2h,50,1892,1877,1256,621,15,0.6659404502541757,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_depth_tail_guard,recent_7d,30m,10,1892,1886,697,1189,6,0.35,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_depth_tail_guard,recent_7d,30m,20,1892,1886,932,954,6,0.4776315789473684,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_depth_tail_guard,recent_7d,30m,50,1892,1886,1263,623,6,0.6631578947368421,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top30,recent_24h,15m,10,320,312,149,163,8,0.5111940298507462,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top30,recent_24h,15m,20,320,312,149,163,8,0.5111940298507462,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top30,recent_24h,15m,50,320,312,149,163,8,0.5111940298507462,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top30,recent_24h,1h,10,320,300,143,157,20,0.5085470085470085,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top30,recent_24h,1h,20,320,300,143,157,20,0.5085470085470085,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top30,recent_24h,1h,50,320,300,143,157,20,0.5085470085470085,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top30,recent_24h,2h,10,320,284,135,149,36,0.5,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top30,recent_24h,2h,20,320,284,135,149,36,0.5,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top30,recent_24h,2h,50,320,284,135,149,36,0.5,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top30,recent_24h,30m,10,320,308,147,161,12,0.5059288537549407,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top30,recent_24h,30m,20,320,308,147,161,12,0.5059288537549407,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top30,recent_24h,30m,50,320,308,147,161,12,0.5059288537549407,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top30,recent_48h,15m,10,384,384,108,276,0,0.2873900293255132,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_48h,15m,20,384,384,108,276,0,0.2873900293255132,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_48h,15m,50,384,384,108,276,0,0.2873900293255132,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_48h,1h,10,384,384,108,276,0,0.288961038961039,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_48h,1h,20,384,384,108,276,0,0.288961038961039,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_48h,1h,50,384,384,108,276,0,0.288961038961039,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_48h,2h,10,384,384,108,276,0,0.2896551724137931,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_48h,2h,20,384,384,108,276,0,0.2896551724137931,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_48h,2h,50,384,384,108,276,0,0.2896551724137931,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_48h,30m,10,384,384,108,276,0,0.2869822485207101,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_48h,30m,20,384,384,108,276,0,0.2869822485207101,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_48h,30m,50,384,384,108,276,0,0.2869822485207101,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_72h,15m,10,384,384,116,268,0,0.28668941979522183,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_72h,15m,20,384,384,116,268,0,0.28668941979522183,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_72h,15m,50,384,384,116,268,0,0.28668941979522183,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_72h,1h,10,384,384,116,268,0,0.291044776119403,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_72h,1h,20,384,384,116,268,0,0.291044776119403,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_72h,1h,50,384,384,116,268,0,0.291044776119403,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_72h,2h,10,384,384,116,268,0,0.29389312977099236,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_72h,2h,20,384,384,116,268,0,0.29389312977099236,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_72h,2h,50,384,384,116,268,0,0.29389312977099236,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_72h,30m,10,384,384,116,268,0,0.2872727272727273,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_72h,30m,20,384,384,116,268,0,0.2872727272727273,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_72h,30m,50,384,384,116,268,0,0.2872727272727273,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top30,recent_7d,15m,10,1892,1887,537,1350,5,0.3033419023136247,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top30,recent_7d,15m,20,1892,1887,537,1350,5,0.3033419023136247,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top30,recent_7d,15m,50,1892,1887,537,1350,5,0.3033419023136247,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top30,recent_7d,1h,10,1892,1884,537,1347,8,0.3132282385195339,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top30,recent_7d,1h,20,1892,1884,537,1347,8,0.3132282385195339,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top30,recent_7d,1h,50,1892,1884,537,1347,8,0.3132282385195339,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top30,recent_7d,2h,10,1892,1877,537,1340,15,0.307915758896151,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top30,recent_7d,2h,20,1892,1877,537,1340,15,0.307915758896151,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top30,recent_7d,2h,50,1892,1877,537,1340,15,0.307915758896151,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top30,recent_7d,30m,10,1892,1886,537,1349,6,0.3059210526315789,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top30,recent_7d,30m,20,1892,1886,537,1349,6,0.3059210526315789,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top30,recent_7d,30m,50,1892,1886,537,1349,6,0.3059210526315789,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top50,recent_24h,15m,10,320,312,157,155,8,0.5410447761194029,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top50,recent_24h,15m,20,320,312,157,155,8,0.5410447761194029,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top50,recent_24h,15m,50,320,312,157,155,8,0.5410447761194029,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top50,recent_24h,1h,10,320,300,151,149,20,0.5341880341880342,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top50,recent_24h,1h,20,320,300,151,149,20,0.5341880341880342,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top50,recent_24h,1h,50,320,300,151,149,20,0.5341880341880342,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top50,recent_24h,2h,10,320,284,143,141,36,0.5188679245283019,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top50,recent_24h,2h,20,320,284,143,141,36,0.5188679245283019,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top50,recent_24h,2h,50,320,284,143,141,36,0.5188679245283019,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top50,recent_24h,30m,10,320,308,155,153,12,0.5375494071146245,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top50,recent_24h,30m,20,320,308,155,153,12,0.5375494071146245,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top50,recent_24h,30m,50,320,308,155,153,12,0.5375494071146245,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
fee_velocity_rank_top50,recent_48h,15m,10,384,384,196,188,0,0.5131964809384164,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_48h,15m,20,384,384,196,188,0,0.5131964809384164,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_48h,15m,50,384,384,196,188,0,0.5131964809384164,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_48h,1h,10,384,384,196,188,0,0.5032467532467533,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_48h,1h,20,384,384,196,188,0,0.5032467532467533,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_48h,1h,50,384,384,196,188,0,0.5032467532467533,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_48h,2h,10,384,384,196,188,0,0.5103448275862069,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_48h,2h,20,384,384,196,188,0,0.5103448275862069,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_48h,2h,50,384,384,196,188,0,0.5103448275862069,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_48h,30m,10,384,384,196,188,0,0.5088757396449705,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_48h,30m,20,384,384,196,188,0,0.5088757396449705,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_48h,30m,50,384,384,196,188,0,0.5088757396449705,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_72h,15m,10,384,384,193,191,0,0.49829351535836175,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_72h,15m,20,384,384,193,191,0,0.49829351535836175,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_72h,15m,50,384,384,193,191,0,0.49829351535836175,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_72h,1h,10,384,384,193,191,0,0.5186567164179104,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_72h,1h,20,384,384,193,191,0,0.5186567164179104,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_72h,1h,50,384,384,193,191,0,0.5186567164179104,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_72h,2h,10,384,384,193,191,0,0.5229007633587787,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_72h,2h,20,384,384,193,191,0,0.5229007633587787,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_72h,2h,50,384,384,193,191,0,0.5229007633587787,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_72h,30m,10,384,384,193,191,0,0.5018181818181818,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_72h,30m,20,384,384,193,191,0,0.5018181818181818,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_72h,30m,50,384,384,193,191,0,0.5018181818181818,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
fee_velocity_rank_top50,recent_7d,15m,10,1892,1887,944,943,5,0.5199228791773779,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top50,recent_7d,15m,20,1892,1887,944,943,5,0.5199228791773779,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top50,recent_7d,15m,50,1892,1887,944,943,5,0.5199228791773779,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top50,recent_7d,1h,10,1892,1884,944,940,8,0.5325565455791638,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top50,recent_7d,1h,20,1892,1884,944,940,8,0.5325565455791638,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top50,recent_7d,1h,50,1892,1884,944,940,8,0.5325565455791638,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top50,recent_7d,2h,10,1892,1877,944,933,15,0.533042846768337,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top50,recent_7d,2h,20,1892,1877,944,933,15,0.533042846768337,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top50,recent_7d,2h,50,1892,1877,944,933,15,0.533042846768337,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top50,recent_7d,30m,10,1892,1886,944,942,6,0.5263157894736842,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top50,recent_7d,30m,20,1892,1886,944,942,6,0.5263157894736842,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
fee_velocity_rank_top50,recent_7d,30m,50,1892,1886,944,942,6,0.5263157894736842,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_data_freshness,recent_24h,15m,10,320,312,0,312,8,0.0,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_data_freshness,recent_24h,15m,20,320,312,30,282,8,0.10820895522388059,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_data_freshness,recent_24h,15m,50,320,312,78,234,8,0.27611940298507465,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_data_freshness,recent_24h,1h,10,320,300,0,300,20,0.0,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_data_freshness,recent_24h,1h,20,320,300,30,270,20,0.1111111111111111,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_data_freshness,recent_24h,1h,50,320,300,75,225,20,0.28205128205128205,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_data_freshness,recent_24h,2h,10,320,284,0,284,36,0.0,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_data_freshness,recent_24h,2h,20,320,284,29,255,36,0.10849056603773585,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_data_freshness,recent_24h,2h,50,320,284,70,214,36,0.3018867924528302,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_data_freshness,recent_24h,30m,10,320,308,0,308,12,0.0,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_data_freshness,recent_24h,30m,20,320,308,30,278,12,0.11067193675889328,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_data_freshness,recent_24h,30m,50,320,308,77,231,12,0.28063241106719367,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_data_freshness,recent_48h,15m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_48h,15m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_48h,15m,50,384,384,11,373,0,0.03225806451612903,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_48h,1h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_48h,1h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_48h,1h,50,384,384,11,373,0,0.03571428571428571,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_48h,2h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_48h,2h,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_48h,2h,50,384,384,11,373,0,0.03793103448275862,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_48h,30m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_48h,30m,20,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_48h,30m,50,384,384,11,373,0,0.03254437869822485,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_72h,15m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_72h,15m,20,384,384,1,383,0,0.0034129692832764505,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_72h,15m,50,384,384,27,357,0,0.07849829351535836,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_72h,1h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_72h,1h,20,384,384,1,383,0,0.0037313432835820895,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_72h,1h,50,384,384,27,357,0,0.08955223880597014,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_72h,2h,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_72h,2h,20,384,384,1,383,0,0.003816793893129771,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_72h,2h,50,384,384,27,357,0,0.08778625954198473,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_72h,30m,10,384,384,0,384,0,0.0,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_72h,30m,20,384,384,1,383,0,0.0036363636363636364,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_72h,30m,50,384,384,27,357,0,0.07636363636363637,"{""ok"": 384}",1.0,1.0,"{""LOW"": 384}"
hybrid_fee_depth_plus_data_freshness,recent_7d,15m,10,1892,1887,0,1887,5,0.0,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_data_freshness,recent_7d,15m,20,1892,1887,54,1833,5,0.030848329048843187,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_data_freshness,recent_7d,15m,50,1892,1887,273,1614,5,0.15809768637532134,"{""invalid"": 5, ""ok"": 1887}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_data_freshness,recent_7d,1h,10,1892,1884,0,1884,8,0.0,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_data_freshness,recent_7d,1h,20,1892,1884,54,1830,8,0.029472241261137764,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_data_freshness,recent_7d,1h,50,1892,1884,273,1611,8,0.16106922549691569,"{""invalid"": 8, ""ok"": 1884}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_data_freshness,recent_7d,2h,10,1892,1877,0,1877,15,0.0,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_data_freshness,recent_7d,2h,20,1892,1877,54,1823,15,0.02832244008714597,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_data_freshness,recent_7d,2h,50,1892,1877,273,1604,15,0.1539578794480755,"{""invalid"": 15, ""ok"": 1877}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_data_freshness,recent_7d,30m,10,1892,1886,0,1886,6,0.0,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_data_freshness,recent_7d,30m,20,1892,1886,54,1832,6,0.029605263157894735,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_data_freshness,recent_7d,30m,50,1892,1886,273,1613,6,0.15657894736842104,"{""invalid"": 6, ""ok"": 1886}",0.9619450317124736,0.9619450317124736,"{""LOW"": 1892}"
hybrid_fee_depth_plus_regime_soft,recent_24h,15m,10,320,312,1,311,8,0.0037313432835820895,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_regime_soft,recent_24h,15m,20,320,312,70,242,8,0.2537313432835821,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_regime_soft,recent_24h,15m,50,320,312,122,190,8,0.4291044776119403,"{""invalid"": 8, ""ok"": 312}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_regime_soft,recent_24h,1h,10,320,300,1,299,20,0.0,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_regime_soft,recent_24h,1h,20,320,300,67,233,20,0.24786324786324787,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_regime_soft,recent_24h,1h,50,320,300,116,184,20,0.4358974358974359,"{""invalid"": 20, ""ok"": 300}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_regime_soft,recent_24h,2h,10,320,284,1,283,36,0.0,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_regime_soft,recent_24h,2h,20,320,284,63,221,36,0.22641509433962265,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_regime_soft,recent_24h,2h,50,320,284,108,176,36,0.42924528301886794,"{""invalid"": 36, ""ok"": 284}",1.0,1.0,"{""LOW"": 320}"
hybrid_fee_depth_plus_regime_soft,recent_24h,30m,10,320,308,1,307,12,0.003952569169960474,"{""invalid"": 12, ""ok"": 308}",1.0,1.0,"{""LOW"": 320}"
