pool_address,protocol,name,token0_symbol,token1_symbol,fee_tier_bps,tvl_usd,volume_usd_h24,price_change_pct_h24,risk_level,size_usdc,range_label,range_pct,expected_fee_usd_per_day,expected_il_usd_per_day,gas_usd_per_cycle,net_usd_per_day,fee_to_gas_ratio,il_pct_per_day,can_tiny_live
0xd08f1fb797bfacded23323178672557034c64cfa,aerodrome,deSPXA / USDC 0.05%,deSPXA,USDC,5,3465066.1995,7285474.02743657,-0.573,MEDIUM,1.0,medium_15pct,0.15,0.001051,0.001719,0.3,-0.300668,0.0035,0.001719,False
0xd08f1fb797bfacded23323178672557034c64cfa,aerodrome,deSPXA / USDC 0.05%,deSPXA,USDC,5,3465066.1995,7285474.02743657,-0.573,MEDIUM,3.0,medium_15pct,0.15,0.003154,0.005157,0.3,-0.302003,0.0105,0.001719,False
0xd08f1fb797bfacded23323178672557034c64cfa,aerodrome,deSPXA / USDC 0.05%,deSPXA,USDC,5,3465066.1995,7285474.02743657,-0.573,MEDIUM,5.0,medium_15pct,0.15,0.005256,0.008595,0.3,-0.303339,0.0175,0.001719,False
0xd08f1fb797bfacded23323178672557034c64cfa,aerodrome,deSPXA / USDC 0.05%,deSPXA,USDC,5,3465066.1995,7285474.02743657,-0.573,MEDIUM,10.0,medium_15pct,0.15,0.010513,0.01719,0.3,-0.306677,0.035,0.001719,False
0xd08f1fb797bfacded23323178672557034c64cfa,aerodrome,deSPXA / USDC 0.05%,deSPXA,USDC,5,3465066.1995,7285474.02743657,-0.573,MEDIUM,1.0,wide_40pct,0.4,0.001051,0.000573,0.3,-0.299522,0.0035,0.000573,False
0xd08f1fb797bfacded23323178672557034c64cfa,aerodrome,deSPXA / USDC 0.05%,deSPXA,USDC,5,3465066.1995,7285474.02743657,-0.573,MEDIUM,3.0,wide_40pct,0.4,0.003154,0.001719,0.3,-0.298565,0.0105,0.000573,False
0xd08f1fb797bfacded23323178672557034c64cfa,aerodrome,deSPXA / USDC 0.05%,deSPXA,USDC,5,3465066.1995,7285474.02743657,-0.573,MEDIUM,5.0,wide_40pct,0.4,0.005256,0.002865,0.3,-0.297609,0.0175,0.000573,False
0xd08f1fb797bfacded23323178672557034c64cfa,aerodrome,deSPXA / USDC 0.05%,deSPXA,USDC,5,3465066.1995,7285474.02743657,-0.573,MEDIUM,10.0,wide_40pct,0.4,0.010513,0.00573,0.3,-0.295217,0.035,0.000573,False
0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,aerodrome,USDC / cbBTC 1%,USDC,cbBTC,100,2889224.8598,7095167.22115343,-0.213,MEDIUM,1.0,narrow_5pct,0.05,0.024557,0.001278,0.3,-0.276721,0.0819,0.001278,False
0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,aerodrome,USDC / cbBTC 1%,USDC,cbBTC,100,2889224.8598,7095167.22115343,-0.213,MEDIUM,3.0,narrow_5pct,0.05,0.073672,0.003834,0.3,-0.230162,0.2456,0.001278,False
0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,aerodrome,USDC / cbBTC 1%,USDC,cbBTC,100,2889224.8598,7095167.22115343,-0.213,MEDIUM,5.0,narrow_5pct,0.05,0.122787,0.00639,0.3,-0.183603,0.4093,0.001278,False
0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,aerodrome,USDC / cbBTC 1%,USDC,cbBTC,100,2889224.8598,7095167.22115343,-0.213,MEDIUM,10.0,narrow_5pct,0.05,0.245573,0.01278,0.3,-0.067207,0.8186,0.001278,False
0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,aerodrome,USDC / cbBTC 1%,USDC,cbBTC,100,2889224.8598,7095167.22115343,-0.213,MEDIUM,1.0,medium_15pct,0.15,0.024557,0.000639,0.3,-0.276082,0.0819,0.000639,False
0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,aerodrome,USDC / cbBTC 1%,USDC,cbBTC,100,2889224.8598,7095167.22115343,-0.213,MEDIUM,3.0,medium_15pct,0.15,0.073672,0.001917,0.3,-0.228245,0.2456,0.000639,False
0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,aerodrome,USDC / cbBTC 1%,USDC,cbBTC,100,2889224.8598,7095167.22115343,-0.213,MEDIUM,5.0,medium_15pct,0.15,0.122787,0.003195,0.3,-0.180408,0.4093,0.000639,False
0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,aerodrome,USDC / cbBTC 1%,USDC,cbBTC,100,2889224.8598,7095167.22115343,-0.213,MEDIUM,10.0,medium_15pct,0.15,0.245573,0.00639,0.3,-0.060817,0.8186,0.000639,False
0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,aerodrome,USDC / cbBTC 1%,USDC,cbBTC,100,2889224.8598,7095167.22115343,-0.213,MEDIUM,1.0,wide_40pct,0.4,0.024557,0.000213,0.3,-0.275656,0.0819,0.000213,False
0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,aerodrome,USDC / cbBTC 1%,USDC,cbBTC,100,2889224.8598,7095167.22115343,-0.213,MEDIUM,3.0,wide_40pct,0.4,0.073672,0.000639,0.3,-0.226967,0.2456,0.000213,False
0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,aerodrome,USDC / cbBTC 1%,USDC,cbBTC,100,2889224.8598,7095167.22115343,-0.213,MEDIUM,5.0,wide_40pct,0.4,0.122787,0.001065,0.3,-0.178278,0.4093,0.000213,False
0x3e66e55e97ce60096f74b7c475e8249f2d31a9fb,aerodrome,USDC / cbBTC 1%,USDC,cbBTC,100,2889224.8598,7095167.22115343,-0.213,MEDIUM,10.0,wide_40pct,0.4,0.245573,0.00213,0.3,-0.056557,0.8186,0.000213,False
0x7aea2e8a3843516afa07293a10ac8e49906dabd1,aerodrome,cbBTC / WETH 0.05%,cbBTC,WETH,5,2738202.0425,6108338.94708627,0.943,MEDIUM,1.0,narrow_5pct,0.05,0.001115,0.005658,0.3,-0.304543,0.0037,0.005658,False
0x7aea2e8a3843516afa07293a10ac8e49906dabd1,aerodrome,cbBTC / WETH 0.05%,cbBTC,WETH,5,2738202.0425,6108338.94708627,0.943,MEDIUM,3.0,narrow_5pct,0.05,0.003346,0.016974,0.3,-0.313628,0.0112,0.005658,False
0x7aea2e8a3843516afa07293a10ac8e49906dabd1,aerodrome,cbBTC / WETH 0.05%,cbBTC,WETH,5,2738202.0425,6108338.94708627,0.943,MEDIUM,5.0,narrow_5pct,0.05,0.005577,0.02829,0.3,-0.322713,0.0186,0.005658,False
0x7aea2e8a3843516afa07293a10ac8e49906dabd1,aerodrome,cbBTC / WETH 0.05%,cbBTC,WETH,5,2738202.0425,6108338.94708627,0.943,MEDIUM,10.0,narrow_5pct,0.05,0.011154,0.05658,0.3,-0.345426,0.0372,0.005658,False
0x7aea2e8a3843516afa07293a10ac8e49906dabd1,aerodrome,cbBTC / WETH 0.05%,cbBTC,WETH,5,2738202.0425,6108338.94708627,0.943,MEDIUM,1.0,medium_15pct,0.15,0.001115,0.002829,0.3,-0.301714,0.0037,0.002829,False
0x7aea2e8a3843516afa07293a10ac8e49906dabd1,aerodrome,cbBTC / WETH 0.05%,cbBTC,WETH,5,2738202.0425,6108338.94708627,0.943,MEDIUM,3.0,medium_15pct,0.15,0.003346,0.008487,0.3,-0.305141,0.0112,0.002829,False
0x7aea2e8a3843516afa07293a10ac8e49906dabd1,aerodrome,cbBTC / WETH 0.05%,cbBTC,WETH,5,2738202.0425,6108338.94708627,0.943,MEDIUM,5.0,medium_15pct,0.15,0.005577,0.014145,0.3,-0.308568,0.0186,0.002829,False
0x7aea2e8a3843516afa07293a10ac8e49906dabd1,aerodrome,cbBTC / WETH 0.05%,cbBTC,WETH,5,2738202.0425,6108338.94708627,0.943,MEDIUM,10.0,medium_15pct,0.15,0.011154,0.02829,0.3,-0.317136,0.0372,0.002829,False
0x7aea2e8a3843516afa07293a10ac8e49906dabd1,aerodrome,cbBTC / WETH 0.05%,cbBTC,WETH,5,2738202.0425,6108338.94708627,0.943,MEDIUM,1.0,wide_40pct,0.4,0.001115,0.000943,0.3,-0.299828,0.0037,0.000943,False
0x7aea2e8a3843516afa07293a10ac8e49906dabd1,aerodrome,cbBTC / WETH 0.05%,cbBTC,WETH,5,2738202.0425,6108338.94708627,0.943,MEDIUM,3.0,wide_40pct,0.4,0.003346,0.002829,0.3,-0.299483,0.0112,0.000943,False
0x7aea2e8a3843516afa07293a10ac8e49906dabd1,aerodrome,cbBTC / WETH 0.05%,cbBTC,WETH,5,2738202.0425,6108338.94708627,0.943,MEDIUM,5.0,wide_40pct,0.4,0.005577,0.004715,0.3,-0.299138,0.0186,0.000943,False
0x7aea2e8a3843516afa07293a10ac8e49906dabd1,aerodrome,cbBTC / WETH 0.05%,cbBTC,WETH,5,2738202.0425,6108338.94708627,0.943,MEDIUM,10.0,wide_40pct,0.4,0.011154,0.00943,0.3,-0.298276,0.0372,0.000943,False
0x3f0296bf652e19bca772ec3df08b32732f93014a,aerodrome,VIRTUAL / WETH 0.05%,VIRTUAL,WETH,5,444769.7686,5973019.044212,-2.268,MEDIUM,1.0,narrow_5pct,0.05,0.006715,0.013608,0.3,-0.306893,0.0224,0.013608,False
0x3f0296bf652e19bca772ec3df08b32732f93014a,aerodrome,VIRTUAL / WETH 0.05%,VIRTUAL,WETH,5,444769.7686,5973019.044212,-2.268,MEDIUM,3.0,narrow_5pct,0.05,0.020144,0.040824,0.3,-0.32068,0.0671,0.013608,False
0x3f0296bf652e19bca772ec3df08b32732f93014a,aerodrome,VIRTUAL / WETH 0.05%,VIRTUAL,WETH,5,444769.7686,5973019.044212,-2.268,MEDIUM,5.0,narrow_5pct,0.05,0.033574,0.06804,0.3,-0.334466,0.1119,0.013608,False
0x3f0296bf652e19bca772ec3df08b32732f93014a,aerodrome,VIRTUAL / WETH 0.05%,VIRTUAL,WETH,5,444769.7686,5973019.044212,-2.268,MEDIUM,10.0,narrow_5pct,0.05,0.067147,0.13608,0.3,-0.368933,0.2238,0.013608,False
0x3f0296bf652e19bca772ec3df08b32732f93014a,aerodrome,VIRTUAL / WETH 0.05%,VIRTUAL,WETH,5,444769.7686,5973019.044212,-2.268,MEDIUM,1.0,medium_15pct,0.15,0.006715,0.006804,0.3,-0.300089,0.0224,0.006804,False
0x3f0296bf652e19bca772ec3df08b32732f93014a,aerodrome,VIRTUAL / WETH 0.05%,VIRTUAL,WETH,5,444769.7686,5973019.044212,-2.268,MEDIUM,3.0,medium_15pct,0.15,0.020144,0.020412,0.3,-0.300268,0.0671,0.006804,False
0x3f0296bf652e19bca772ec3df08b32732f93014a,aerodrome,VIRTUAL / WETH 0.05%,VIRTUAL,WETH,5,444769.7686,5973019.044212,-2.268,MEDIUM,5.0,medium_15pct,0.15,0.033574,0.03402,0.3,-0.300446,0.1119,0.006804,False
0x3f0296bf652e19bca772ec3df08b32732f93014a,aerodrome,VIRTUAL / WETH 0.05%,VIRTUAL,WETH,5,444769.7686,5973019.044212,-2.268,MEDIUM,10.0,medium_15pct,0.15,0.067147,0.06804,0.3,-0.300893,0.2238,0.006804,False
0x3f0296bf652e19bca772ec3df08b32732f93014a,aerodrome,VIRTUAL / WETH 0.05%,VIRTUAL,WETH,5,444769.7686,5973019.044212,-2.268,MEDIUM,1.0,wide_40pct,0.4,0.006715,0.002268,0.3,-0.295553,0.0224,0.002268,False
0x3f0296bf652e19bca772ec3df08b32732f93014a,aerodrome,VIRTUAL / WETH 0.05%,VIRTUAL,WETH,5,444769.7686,5973019.044212,-2.268,MEDIUM,3.0,wide_40pct,0.4,0.020144,0.006804,0.3,-0.28666,0.0671,0.002268,False
0x3f0296bf652e19bca772ec3df08b32732f93014a,aerodrome,VIRTUAL / WETH 0.05%,VIRTUAL,WETH,5,444769.7686,5973019.044212,-2.268,MEDIUM,5.0,wide_40pct,0.4,0.033574,0.01134,0.3,-0.277766,0.1119,0.002268,False
0x3f0296bf652e19bca772ec3df08b32732f93014a,aerodrome,VIRTUAL / WETH 0.05%,VIRTUAL,WETH,5,444769.7686,5973019.044212,-2.268,MEDIUM,10.0,wide_40pct,0.4,0.067147,0.02268,0.3,-0.255533,0.2238,0.002268,False
0xb775272e537cc670c65dc852908ad47015244eaf,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,1303773.6153,5775984.58741442,0.6,LOW,1.0,narrow_5pct,0.05,0.002215,0.0036,0.3,-0.301385,0.0074,0.0036,True
0xb775272e537cc670c65dc852908ad47015244eaf,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,1303773.6153,5775984.58741442,0.6,LOW,3.0,narrow_5pct,0.05,0.006645,0.0108,0.3,-0.304155,0.0222,0.0036,True
0xb775272e537cc670c65dc852908ad47015244eaf,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,1303773.6153,5775984.58741442,0.6,LOW,5.0,narrow_5pct,0.05,0.011076,0.018,0.3,-0.306924,0.0369,0.0036,True
0xb775272e537cc670c65dc852908ad47015244eaf,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,1303773.6153,5775984.58741442,0.6,LOW,10.0,narrow_5pct,0.05,0.022151,0.036,0.3,-0.313849,0.0738,0.0036,True
0xb775272e537cc670c65dc852908ad47015244eaf,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,1303773.6153,5775984.58741442,0.6,LOW,1.0,medium_15pct,0.15,0.002215,0.0018,0.3,-0.299585,0.0074,0.0018,True
0xb775272e537cc670c65dc852908ad47015244eaf,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,1303773.6153,5775984.58741442,0.6,LOW,3.0,medium_15pct,0.15,0.006645,0.0054,0.3,-0.298755,0.0222,0.0018,True
0xb775272e537cc670c65dc852908ad47015244eaf,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,1303773.6153,5775984.58741442,0.6,LOW,5.0,medium_15pct,0.15,0.011076,0.009,0.3,-0.297924,0.0369,0.0018,True
0xb775272e537cc670c65dc852908ad47015244eaf,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,1303773.6153,5775984.58741442,0.6,LOW,10.0,medium_15pct,0.15,0.022151,0.018,0.3,-0.295849,0.0738,0.0018,True
0xb775272e537cc670c65dc852908ad47015244eaf,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,1303773.6153,5775984.58741442,0.6,LOW,1.0,wide_40pct,0.4,0.002215,0.0006,0.3,-0.298385,0.0074,0.0006,True
0xb775272e537cc670c65dc852908ad47015244eaf,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,1303773.6153,5775984.58741442,0.6,LOW,3.0,wide_40pct,0.4,0.006645,0.0018,0.3,-0.295155,0.0222,0.0006,True
0xb775272e537cc670c65dc852908ad47015244eaf,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,1303773.6153,5775984.58741442,0.6,LOW,5.0,wide_40pct,0.4,0.011076,0.003,0.3,-0.291924,0.0369,0.0006,True
0xb775272e537cc670c65dc852908ad47015244eaf,aerodrome,WETH / USDC 0.05%,WETH,USDC,5,1303773.6153,5775984.58741442,0.6,LOW,10.0,wide_40pct,0.4,0.022151,0.006,0.3,-0.283849,0.0738,0.0006,True
0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,aerodrome,EURC / USDC 0.05%,EURC,USDC,5,2854095.3119,5702435.07522135,-0.694,MEDIUM,1.0,narrow_5pct,0.05,0.000999,0.004164,0.3,-0.303165,0.0033,0.004164,False
0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,aerodrome,EURC / USDC 0.05%,EURC,USDC,5,2854095.3119,5702435.07522135,-0.694,MEDIUM,3.0,narrow_5pct,0.05,0.002997,0.012492,0.3,-0.309495,0.01,0.004164,False
0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,aerodrome,EURC / USDC 0.05%,EURC,USDC,5,2854095.3119,5702435.07522135,-0.694,MEDIUM,5.0,narrow_5pct,0.05,0.004995,0.02082,0.3,-0.315825,0.0166,0.004164,False
0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,aerodrome,EURC / USDC 0.05%,EURC,USDC,5,2854095.3119,5702435.07522135,-0.694,MEDIUM,10.0,narrow_5pct,0.05,0.00999,0.04164,0.3,-0.33165,0.0333,0.004164,False
0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,aerodrome,EURC / USDC 0.05%,EURC,USDC,5,2854095.3119,5702435.07522135,-0.694,MEDIUM,1.0,medium_15pct,0.15,0.000999,0.002082,0.3,-0.301083,0.0033,0.002082,False
0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,aerodrome,EURC / USDC 0.05%,EURC,USDC,5,2854095.3119,5702435.07522135,-0.694,MEDIUM,3.0,medium_15pct,0.15,0.002997,0.006246,0.3,-0.303249,0.01,0.002082,False
0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,aerodrome,EURC / USDC 0.05%,EURC,USDC,5,2854095.3119,5702435.07522135,-0.694,MEDIUM,5.0,medium_15pct,0.15,0.004995,0.01041,0.3,-0.305415,0.0166,0.002082,False
0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,aerodrome,EURC / USDC 0.05%,EURC,USDC,5,2854095.3119,5702435.07522135,-0.694,MEDIUM,10.0,medium_15pct,0.15,0.00999,0.02082,0.3,-0.31083,0.0333,0.002082,False
0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,aerodrome,EURC / USDC 0.05%,EURC,USDC,5,2854095.3119,5702435.07522135,-0.694,MEDIUM,1.0,wide_40pct,0.4,0.000999,0.000694,0.3,-0.299695,0.0033,0.000694,False
0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,aerodrome,EURC / USDC 0.05%,EURC,USDC,5,2854095.3119,5702435.07522135,-0.694,MEDIUM,3.0,wide_40pct,0.4,0.002997,0.002082,0.3,-0.299085,0.01,0.000694,False
0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,aerodrome,EURC / USDC 0.05%,EURC,USDC,5,2854095.3119,5702435.07522135,-0.694,MEDIUM,5.0,wide_40pct,0.4,0.004995,0.00347,0.3,-0.298475,0.0166,0.000694,False
0xe846373c1a92b167b4e9cd5d8e4d6b1db9e90ec7,aerodrome,EURC / USDC 0.05%,EURC,USDC,5,2854095.3119,5702435.07522135,-0.694,MEDIUM,10.0,wide_40pct,0.4,0.00999,0.00694,0.3,-0.29695,0.0333,0.000694,False
0x9d14ff91ae2c6e3d1a760542248b6c7f206894b0,aerodrome,cbBTC / USDC 0.021%,cbBTC,USDC,2.1,723013.5575,5579771.82782605,1.031,MEDIUM,1.0,narrow_5pct,0.05,0.001621,0.006186,0.3,-0.304565,0.0054,0.006186,False
0x9d14ff91ae2c6e3d1a760542248b6c7f206894b0,aerodrome,cbBTC / USDC 0.021%,cbBTC,USDC,2.1,723013.5575,5579771.82782605,1.031,MEDIUM,3.0,narrow_5pct,0.05,0.004862,0.018558,0.3,-0.313696,0.0162,0.006186,False
0x9d14ff91ae2c6e3d1a760542248b6c7f206894b0,aerodrome,cbBTC / USDC 0.021%,cbBTC,USDC,2.1,723013.5575,5579771.82782605,1.031,MEDIUM,5.0,narrow_5pct,0.05,0.008103,0.03093,0.3,-0.322827,0.027,0.006186,False
0x9d14ff91ae2c6e3d1a760542248b6c7f206894b0,aerodrome,cbBTC / USDC 0.021%,cbBTC,USDC,2.1,723013.5575,5579771.82782605,1.031,MEDIUM,10.0,narrow_5pct,0.05,0.016207,0.06186,0.3,-0.345653,0.054,0.006186,False
0x9d14ff91ae2c6e3d1a760542248b6c7f206894b0,aerodrome,cbBTC / USDC 0.021%,cbBTC,USDC,2.1,723013.5575,5579771.82782605,1.031,MEDIUM,1.0,medium_15pct,0.15,0.001621,0.003093,0.3,-0.301472,0.0054,0.003093,False
0x9d14ff91ae2c6e3d1a760542248b6c7f206894b0,aerodrome,cbBTC / USDC 0.021%,cbBTC,USDC,2.1,723013.5575,5579771.82782605,1.031,MEDIUM,3.0,medium_15pct,0.15,0.004862,0.009279,0.3,-0.304417,0.0162,0.003093,False
0x9d14ff91ae2c6e3d1a760542248b6c7f206894b0,aerodrome,cbBTC / USDC 0.021%,cbBTC,USDC,2.1,723013.5575,5579771.82782605,1.031,MEDIUM,5.0,medium_15pct,0.15,0.008103,0.015465,0.3,-0.307362,0.027,0.003093,False
0x9d14ff91ae2c6e3d1a760542248b6c7f206894b0,aerodrome,cbBTC / USDC 0.021%,cbBTC,USDC,2.1,723013.5575,5579771.82782605,1.031,MEDIUM,10.0,medium_15pct,0.15,0.016207,0.03093,0.3,-0.314723,0.054,0.003093,False
0x9d14ff91ae2c6e3d1a760542248b6c7f206894b0,aerodrome,cbBTC / USDC 0.021%,cbBTC,USDC,2.1,723013.5575,5579771.82782605,1.031,MEDIUM,1.0,wide_40pct,0.4,0.001621,0.001031,0.3,-0.29941,0.0054,0.001031,False
0x9d14ff91ae2c6e3d1a760542248b6c7f206894b0,aerodrome,cbBTC / USDC 0.021%,cbBTC,USDC,2.1,723013.5575,5579771.82782605,1.031,MEDIUM,3.0,wide_40pct,0.4,0.004862,0.003093,0.3,-0.298231,0.0162,0.001031,False
0x9d14ff91ae2c6e3d1a760542248b6c7f206894b0,aerodrome,cbBTC / USDC 0.021%,cbBTC,USDC,2.1,723013.5575,5579771.82782605,1.031,MEDIUM,5.0,wide_40pct,0.4,0.008103,0.005155,0.3,-0.297052,0.027,0.001031,False
0x9d14ff91ae2c6e3d1a760542248b6c7f206894b0,aerodrome,cbBTC / USDC 0.021%,cbBTC,USDC,2.1,723013.5575,5579771.82782605,1.031,MEDIUM,10.0,wide_40pct,0.4,0.016207,0.01031,0.3,-0.294103,0.054,0.001031,False
0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,aerodrome,WETH / cbBTC 0.05%,WETH,cbBTC,5,1323714.541,5144867.76176446,0.512,MEDIUM,1.0,narrow_5pct,0.05,0.001943,0.003072,0.3,-0.301129,0.0065,0.003072,False
0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,aerodrome,WETH / cbBTC 0.05%,WETH,cbBTC,5,1323714.541,5144867.76176446,0.512,MEDIUM,3.0,narrow_5pct,0.05,0.00583,0.009216,0.3,-0.303386,0.0194,0.003072,False
0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,aerodrome,WETH / cbBTC 0.05%,WETH,cbBTC,5,1323714.541,5144867.76176446,0.512,MEDIUM,5.0,narrow_5pct,0.05,0.009717,0.01536,0.3,-0.305643,0.0324,0.003072,False
0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,aerodrome,WETH / cbBTC 0.05%,WETH,cbBTC,5,1323714.541,5144867.76176446,0.512,MEDIUM,10.0,narrow_5pct,0.05,0.019433,0.03072,0.3,-0.311287,0.0648,0.003072,False
0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,aerodrome,WETH / cbBTC 0.05%,WETH,cbBTC,5,1323714.541,5144867.76176446,0.512,MEDIUM,1.0,medium_15pct,0.15,0.001943,0.001536,0.3,-0.299593,0.0065,0.001536,False
0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,aerodrome,WETH / cbBTC 0.05%,WETH,cbBTC,5,1323714.541,5144867.76176446,0.512,MEDIUM,3.0,medium_15pct,0.15,0.00583,0.004608,0.3,-0.298778,0.0194,0.001536,False
0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,aerodrome,WETH / cbBTC 0.05%,WETH,cbBTC,5,1323714.541,5144867.76176446,0.512,MEDIUM,5.0,medium_15pct,0.15,0.009717,0.00768,0.3,-0.297963,0.0324,0.001536,False
0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,aerodrome,WETH / cbBTC 0.05%,WETH,cbBTC,5,1323714.541,5144867.76176446,0.512,MEDIUM,10.0,medium_15pct,0.15,0.019433,0.01536,0.3,-0.295927,0.0648,0.001536,False
0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,aerodrome,WETH / cbBTC 0.05%,WETH,cbBTC,5,1323714.541,5144867.76176446,0.512,MEDIUM,1.0,wide_40pct,0.4,0.001943,0.000512,0.3,-0.298569,0.0065,0.000512,False
0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,aerodrome,WETH / cbBTC 0.05%,WETH,cbBTC,5,1323714.541,5144867.76176446,0.512,MEDIUM,3.0,wide_40pct,0.4,0.00583,0.001536,0.3,-0.295706,0.0194,0.000512,False
0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,aerodrome,WETH / cbBTC 0.05%,WETH,cbBTC,5,1323714.541,5144867.76176446,0.512,MEDIUM,5.0,wide_40pct,0.4,0.009717,0.00256,0.3,-0.292843,0.0324,0.000512,False
0x3f9b863ef4b295d6ba370215bcca3785fcc44f44,aerodrome,WETH / cbBTC 0.05%,WETH,cbBTC,5,1323714.541,5144867.76176446,0.512,MEDIUM,10.0,wide_40pct,0.4,0.019433,0.00512,0.3,-0.285687,0.0648,0.000512,False
0x74f72788f4814d7ff3c49b44684aa98eee140c0e,aerodrome,msETH / WETH 0.05%,msETH,WETH,5,20659794.0206,4918852.048633,0.561,MEDIUM,1.0,narrow_5pct,0.05,0.000119,0.003366,0.3,-0.303247,0.0004,0.003366,False
0x74f72788f4814d7ff3c49b44684aa98eee140c0e,aerodrome,msETH / WETH 0.05%,msETH,WETH,5,20659794.0206,4918852.048633,0.561,MEDIUM,3.0,narrow_5pct,0.05,0.000357,0.010098,0.3,-0.309741,0.0012,0.003366,False
0x74f72788f4814d7ff3c49b44684aa98eee140c0e,aerodrome,msETH / WETH 0.05%,msETH,WETH,5,20659794.0206,4918852.048633,0.561,MEDIUM,5.0,narrow_5pct,0.05,0.000595,0.01683,0.3,-0.316235,0.002,0.003366,False
0x74f72788f4814d7ff3c49b44684aa98eee140c0e,aerodrome,msETH / WETH 0.05%,msETH,WETH,5,20659794.0206,4918852.048633,0.561,MEDIUM,10.0,narrow_5pct,0.05,0.00119,0.03366,0.3,-0.33247,0.004,0.003366,False
0x74f72788f4814d7ff3c49b44684aa98eee140c0e,aerodrome,msETH / WETH 0.05%,msETH,WETH,5,20659794.0206,4918852.048633,0.561,MEDIUM,1.0,medium_15pct,0.15,0.000119,0.001683,0.3,-0.301564,0.0004,0.001683,False
0x74f72788f4814d7ff3c49b44684aa98eee140c0e,aerodrome,msETH / WETH 0.05%,msETH,WETH,5,20659794.0206,4918852.048633,0.561,MEDIUM,3.0,medium_15pct,0.15,0.000357,0.005049,0.3,-0.304692,0.0012,0.001683,False
0x74f72788f4814d7ff3c49b44684aa98eee140c0e,aerodrome,msETH / WETH 0.05%,msETH,WETH,5,20659794.0206,4918852.048633,0.561,MEDIUM,5.0,medium_15pct,0.15,0.000595,0.008415,0.3,-0.30782,0.002,0.001683,False
0x74f72788f4814d7ff3c49b44684aa98eee140c0e,aerodrome,msETH / WETH 0.05%,msETH,WETH,5,20659794.0206,4918852.048633,0.561,MEDIUM,10.0,medium_15pct,0.15,0.00119,0.01683,0.3,-0.31564,0.004,0.001683,False
0x74f72788f4814d7ff3c49b44684aa98eee140c0e,aerodrome,msETH / WETH 0.05%,msETH,WETH,5,20659794.0206,4918852.048633,0.561,MEDIUM,1.0,wide_40pct,0.4,0.000119,0.000561,0.3,-0.300442,0.0004,0.000561,False
0x74f72788f4814d7ff3c49b44684aa98eee140c0e,aerodrome,msETH / WETH 0.05%,msETH,WETH,5,20659794.0206,4918852.048633,0.561,MEDIUM,3.0,wide_40pct,0.4,0.000357,0.001683,0.3,-0.301326,0.0012,0.000561,False
0x74f72788f4814d7ff3c49b44684aa98eee140c0e,aerodrome,msETH / WETH 0.05%,msETH,WETH,5,20659794.0206,4918852.048633,0.561,MEDIUM,5.0,wide_40pct,0.4,0.000595,0.002805,0.3,-0.30221,0.002,0.000561,False
