pool_id,window,block_number,tx_hash,log_index,sender,recipient,amount0,amount1,tick
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759541,0xb2652664fe2a2c3f54d90019431f376ec2bb6cb88110aaf1e8ad164391a6df7b,177,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,7562188086895121744,-10955313682780789,-65370
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759542,0x91fd2b32c60f9ed3b7ba16336029f2e64a97a756a2d74cedd50a9b51da42929d,68,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,33993953221136444892,-49242566783969908,-65371
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759560,0x0b83cd13dc9178ee1ef0a5ee36523c6a723e9118e13b3a3b15afbbd6d9e9e5cd,154,0xe2228e892aae78fffd5f27d158074e888b72b5b9,0xe2228e892aae78fffd5f27d158074e888b72b5b9,3319066431131473717,-4807513774392533,-65371
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759569,0x6ef82739f63247ffd047cf1107dfb9ca646a633e073f0447d3e9bdfa7ace5390,135,0xbbbf03817a447451bad374c97a7c7d566471f2fd,0x894bf911a1b1677c28d6615de71ef03e9de46bb3,71827267101276427913,-104021862916347928,-65374
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759637,0x5fb5ff99453987e646ddfc9ec9ea01c9ce0bc7e7c6b61d115c9591002bbc21c9,36,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,53753669816305600000,-77826515653603621,-65377
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759650,0x7fc123005f97662904da3be0a91bf5bc02cf37bd4fdecc0fd4ff9da03bb06638,54,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,54834118579613400000,-79372526301964372,-65379
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759683,0x16efdd6f8989c9e48ac1fdbf036ad9d52ad437201d498df18706b1c1cf72d0f9,36,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,54291206514468700000,-78568455192186818,-65381
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759697,0xf046391db209b5b293a23dea6165143925caa4c91c56536fa57ec7a997e3c581,126,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,-96786655052873709373,140219312365049413,-65377
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759711,0xbfbc2cf9279e51545c30247347f5a1166c33eeea8b8601252d0b9a5e22230f78,28,0xbc1d9760bd6ca468ca9fb5ff2cfbeac35d86c973,0xbc1d9760bd6ca468ca9fb5ff2cfbeac35d86c973,28166730504548339927,-40771594690881884,-65378
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759797,0x980454bfcb0ebf1be10e6c7aac63a087d330bac2f4333174744fe452e056a80f,90,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,51656220137289000000,-74760170876868617,-65381
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759825,0x37e1d74b7db325b903f179317992a1dd5cdc6a7d6f51af0bb13ee9511835525c,32,0xc2eff1f1ce35d395408a34ad881dbcd978f40b89,0xc2eff1f1ce35d395408a34ad881dbcd978f40b89,46672204200000000000,-67532887507875686,-65383
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759875,0x7093f745fe9c50026f842ed4bc169baaef3aa6be8086900330732c5ad1ac6c07,30,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,55382459765409500000,-80118935334010326,-65385
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759876,0xebf9a43a151e9c154f8c3b4ed04f323bc01bafaefddc99c2e49c598381b9e04c,25,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,24278756195155766400,-35116880773746666,-65386
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101759877,0x097efd46afc65d5d2c6668845109890927e7ea06e4f94576f50b7acdb55c0f4b,58,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,20187914161496712500,-29197116557411264,-65387
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760043,0x8e93a037848fff2dc54744190f8384aa0edaa585a9d4be98ffa0ed9e1fcb9baa,39,0x9999b0cdd35d7f3b281ba02efc0d228486940515,0x9999b0cdd35d7f3b281ba02efc0d228486940515,81084852783421047359,-117245157373959815,-65390
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760043,0x8753dcb90409eba7825c47ba97037919e7c67e7eea278b663b37e31ea98c47bd,243,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,1372083038230369203,-1983625061179928,-65390
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760046,0x7485144d37296d3058b7df8f9e2caffb66b0c50802d36c358d57c9e929473c91,15,0x95e704c5f7f3c1b28a99473fd0c27d542bb59be1,0x95e704c5f7f3c1b28a99473fd0c27d542bb59be1,122633187092008556092,-177244574604953445,-65396
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760046,0x06cec342fbc4b69699e6318c29b3224a1c93489483fa3da6273d87057916edba,276,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,14334226497874019599,-20711569054923236,-65396
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760069,0x69b197f6557ed750ff648f1082042ea99bc4978ead7359f6ea059850bbd54873,63,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,64297316459668500000,-92887901650153381,-65399
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760157,0x8273feab169b0fa2dd2b6203dc0f48a8cf897788612e2ad761571ede4b30b47a,221,0xaa8351450da5dce30045b54a6d025fa23bf07cb9,0xaa8351450da5dce30045b54a6d025fa23bf07cb9,-13015612679399197171,18819933764463112,-65398
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760160,0x1e91d197e192881f5daa0e3bea0d86a15ff87542fea1a213ab5d1c689328c5f6,19,0xb5cb0550811d3ded8203b64a51b8c6781644df4e,0xb5cb0550811d3ded8203b64a51b8c6781644df4e,-272796739065381198248,394690000000000000,-65387
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760164,0x01d4b6271fc1bd3b97f6884ee8ea9f5306d9ac30dcc6ae8867d896f7a4288ab2,211,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,8752484267530333519,-12657772821562006,-65387
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760218,0xcd88c81de39665f26205b3e441392b047afcbfa3f2666d49fe2665324f56e9f6,329,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,-53603096022633027779,77605338828489162,-65385
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760244,0x94bfb2f2cd2bda1f15eaf172c006d56c668f3da68de116f55025fc3ba8ae58f4,184,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,-89011969680399978515,128908531880265000,-65381
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760383,0x49a7fecc1be6ccbad1e2faa5e8a1ce6d111fbc10fe8af85267d98a2c092686d0,280,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,0xbe25da5fce6a5e773bc399a4b7a34ce18caf673a,-59655405474187478340,86421177081230708,-65379
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760384,0x11a779e1393cb82f0aaf879b7f3f5f39ef6fbfb3a43ad52380da3c3c4745ccd6,165,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,0xfef75878d43fa66f1d97346231ea856c58aea2a2,-499365208280298641,723509346234348,-65379
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760464,0xe65a6c1185c68bc98bffd9cd231dea6a1485a40ea306baddf4f09831d0a67dae,56,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,61176690416567200000,-88536326187802359,-65381
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760471,0x048a5b907baac3a83084b7dfbe115604a87c97a6a43eb4079512587b8a966a87,139,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,64940289624265200000,-93957936469191635,-65384
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760515,0x119a41f09bdf9ffae90e43965315272e1396b0c23bfe6e106bb78904ea7d9ec1,130,0xb5cb0550811d3ded8203b64a51b8c6781644df4e,0xb5cb0550811d3ded8203b64a51b8c6781644df4e,29640088761878320902,-42875733398427783,-65385
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760519,0x0951e2bba5aa32d1dfab3200962ca9ac24ec70a64920a5fee25309b440ae38e8,45,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,61788457320732900000,-89362465830248118,-65388
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760531,0x2330269e36b1f1d792cbcf8582a598d5e41b0fab7ee1ccd79f8e92ae9c45c529,24,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,33771012690964485383,-48831920397868938,-65389
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760564,0xada0f36da826f04751ef81df7515fd310446ec97b888834cd139af8e138b22f5,100,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,5666674426574267272,-8193163780747944,-65389
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760566,0x850e8e610c55d71fcaeb6e2d28864880302a178de7a788f9c896f43fcc44fc25,138,0x278d858f05b94576c1e6f73285886876ff6ef8d2,0x278d858f05b94576c1e6f73285886876ff6ef8d2,55936284363063600000,-80864931504942018,-65392
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760590,0x7ac1a3667ce198eb4654f7c3fe7849bba067702e314468e08ac5c823ec11a9d0,58,0xbbbf03817a447451bad374c97a7c7d566471f2fd,0x894bf911a1b1677c28d6615de71ef03e9de46bb3,93853006396372190996,-135636565018038497,-65396
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760591,0x63f29e32a5c18754ebca2ed9e2c638e41f64fe36a234962d82d6b901f9dd6823,129,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,9961184396136689000,-14392754794341558,-65396
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760655,0xdb7eebf81d92b15ff7091d769aa49866251ee3183b25bc30a41d30499559b368,187,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0xee6ff918a1f68b5d2fdecb14b367fa2eb5c6951c,9567270309448242187,-13823022064580295,-65397
0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,72h,101760680,0x00e649a3bb9a85b38659abcf7cdc5337688acd08db39891498a8abfaceed0e24,62,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,510648957154877662,-737782113459633,-65397
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101820800,0x6825980baec4a205942f0e017b3d34cfab1b6ea3352c685741cb471f98116b02,177,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-3979640287403908857,5794537088272531,-65346
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101820807,0x173848909342d4dec16b73c5d13aaaa408c38330f4b8e21058c05e404db0edac,244,0x0083d41b90c1e83819341eb3888697bf4989bfa1,0x0083d41b90c1e83819341eb3888697bf4989bfa1,-8352158054096467822,12172093280489157,-65334
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101820863,0x2f447deb62e3316b10ffb59d9b8a9fbfa56bfc6b5e7e96207ec3304a56dc5087,262,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-2090544031335540627,3049001268729717,-65331
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101821707,0xd7bcb8c46d715684802743ad9b988124cd412e422a6046290e154d5afeb06c4a,36,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-2869885132875297943,4187168478177801,-65327
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101821709,0x0213efa8fef0e7feda4410e091ed8de06d9ec634bb794c5ca512403e3a163c9f,9,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-4149560726881744718,6057329033736103,-65321
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101821709,0xf0d40e274e066375b944b871907fa986101c670cab50c99cede766c70048e696,78,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-4131789765699869019,6035045564023682,-65315
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101821950,0xab91bb8604006e49efa31cb57e8434ba49275d426f7bb2b73701fec4474d8127,212,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-3031763714985432157,4430630232098413,-65310
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101823156,0xa69b6d5d34c60dfa7c790d84a10c45273acf9054efb73915de4c021a52a10f57,350,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,3108530028043961343,-4520108264512781,-65315
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101823157,0x904f01a9c5baa7ea1c124fcc37496ba4038584278fbd1e8bc8e74035e438c62d,234,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,322530418193623061,-468873396412985,-65315
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101826261,0x63ddcb0ae3b02d1a1624da05df45d2d2228115b75068215aeefc271720d83ff5,382,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0x4141325bac36affe9db165e854982230a14e6d48,-2988973464571495618,4367832736968993,-65311
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101826312,0xf7ef2e02240be3044d5a6fa4bac8db0461ef3f774534180e7b7b646dbb95d672,346,0xf20aa5e9d428432b49b4cc857be6feccef0b65bd,0xf20aa5e9d428432b49b4cc857be6feccef0b65bd,-5263552426515048448,7696360902536896,-65303
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101826619,0x32d3e97b14a1b54f275b0cd72abd8f4412b54eb61bc24e530a5292730b9083c3,329,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,-3999395138812079705,5851722589575932,-65298
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101826656,0x530d18c3ec20944f0a5afab3fe21221ff097a51677042492ed97fdb6be422d09,48,0xe56e6802022c530e50af72cd4bbff013434cd58a,0x1f73438c0628cef78330195ef31faf2485487ac5,-7460629921999812875,10922678299324886,-65290
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101828729,0x3be356cb66b2e4607897d82d6a113e95c098403c5763c3953412ae4101550de2,354,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,0x9b85f6f607f4d16d6db099c4351737e9ae966522,-529546479265452597,775598394515572,-65290
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101828880,0xace82cee691b075247ac36a94b357ef41a9eb3bee2cb176eac8146866a1ee97a,57,0xe56e6802022c530e50af72cd4bbff013434cd58a,0x1f73438c0628cef78330195ef31faf2485487ac5,-7327134085189101990,10736017254926517,-65282
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101830301,0x7c3128f63b0ea8b4a51b3b1ba9666d3b13f806663892eaa0b3fcc091bc06f08b,143,0xf20aa5e9d428432b49b4cc857be6feccef0b65bd,0xf20aa5e9d428432b49b4cc857be6feccef0b65bd,-7846310202219525120,11505751447977396,-65274
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101831076,0xb08c2d5bd20d614739ca0cf99fa515deb056e7ef57d6a82db2df46c744a47391,218,0xf20aa5e9d428432b49b4cc857be6feccef0b65bd,0xf20aa5e9d428432b49b4cc857be6feccef0b65bd,-7261843748767700992,10657013831534350,-65267
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101831132,0xc2fd6e9d21900a3e53e7e563ac4036ddc4a9a8f3dc23f3a34bc909a48f0d7647,73,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-5681327061456365618,8343130615505962,-65261
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101831155,0x4936cb6e366b1d9f9cf8f24445160902f3fb3adc93dcf7bb2415481c6221eb2c,290,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-19922893824648330475,29295908739948409,-65240
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101831159,0x22a6ec34b103e0d902ffb69161163d3b84dfbcee6dd36ef409231fb282444f12,225,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-19846671835020467057,29243971646574726,-65220
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101831583,0x3170cc9ba081c3cd688d4b20b595169792b0381fea99c08fd1e3f82b9394a47c,257,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,2000000000000000000,-2934985754932754,-65222
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101831614,0x6bc733182b520a24d6b4aa3796c659ad55925ca3213b33165b5b77d598705c41,400,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,4979354763831884381,-7304532418885167,-65227
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101833060,0x7fd3cf4b777e7f7520e77d103683c2efbcba73ee433195acefa6ae20dc629109,378,0xf20aa5e9d428432b49b4cc857be6feccef0b65bd,0xf2688fb5b81049dfb7703ada5e770543770612c4,6240042437485814584,-9148610338663458,-65233
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101833126,0x426ff1dc4db50ea5611d00d845e0e9209f5c357a21f30b5d9b0e54640ffd9ddd,337,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0x6f8cb5850cb131c9027e68399118e035ba1d2182,5111699447631835937,-7489938126812400,-65239
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101833130,0x8691af41639ed0913c5865cd6b52b2aa163a3648fa2a97c0540c43f343634b8c,273,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,994623316550320708,-1456916259847271,-65240
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101833142,0x2135cb3bc74786d09a6e421af167409e7c83085beee18dbfcad56b74badf9650,172,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,5187161949900621786,-7595688409723711,-65245
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101833150,0x372b44b4ba3af418ff2c1311227607aa3d738c2c8bfb42dd143fa587998654d0,98,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,4713350513472053434,-6898347912649274,-65250
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101834252,0x63331f01b8645c0865bfec7253141dc5065d7948266f71cb9fa839eb9061adb3,290,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,0xf92aa5d589c78c199636867ea048a3ec64ac5d82,5840817419725880295,-8543826304084832,-65256
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101834257,0xbd846daa3e577b8275c7c964f1246980f3f335757a4b0e517b05b7e863b1ae01,371,0xf1afd3bbeefe61042b2b29f42d65f71ac5bc881e,0xf1afd3bbeefe61042b2b29f42d65f71ac5bc881e,1377587000000000000,-2014355081080062,-65257
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101834424,0xfc9a2c1e52cbd16cb6cd3ea12634087e0e17161862ef71139400b353f4ae91c0,528,0xf1afd3bbeefe61042b2b29f42d65f71ac5bc881e,0xf1afd3bbeefe61042b2b29f42d65f71ac5bc881e,975727600000000000,-1426569210483873,-65258
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101834660,0x3a7eb4d6dc8d9785f3160c1fe4f4596d784339bde78006950678156c0f61ec53,289,0xb80ccaa913d36757fe7b6251333113e650a11867,0xb80ccaa913d36757fe7b6251333113e650a11867,59372706232682618,-86801635134579,-65258
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101834675,0x077043d1de7597a7fc5c31d1e7e332dbe7e8f6078fe72b0ad7984a440fc90c8b,255,0xf1afd3bbeefe61042b2b29f42d65f71ac5bc881e,0xf1afd3bbeefe61042b2b29f42d65f71ac5bc881e,489454948203963038,-715552473220452,-65259
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101834893,0xf71f37131096d149f2c64553a71091c63f444fe31abfeeecb40b75c6609e8bb6,645,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,995915909696533714,-1455855097202783,-65260
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101834905,0xf7923109e12e38d8e30cb53fe5f38f0d5cd0319b68d8a6143fbfd51854ea81da,168,0xbc1d9760bd6ca468ca9fb5ff2cfbeac35d86c973,0x5a823416d10dd7cad456da3a7aaa7d55bf79c869,1987828864696615106,-2905411299968650,-65262
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101834920,0x09c5ba1e8fbc7e67a51d46bc51bc39f6619e2cd178f0d37ec8772cd60371fead,59,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,697130758017290053,-1018785412824249,-65263
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101834921,0xd62ab41781ae021c0c62fc5871d5a25f8dfa45a7b8e69b0e0bed7f0693a89309,639,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,995913838966820078,-1455299270645130,-65264
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101834940,0x53c4696a851f7845b3e122a8a5b8a33b6142349199b1a64483e5f76f147d44ad,168,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,1083722089882923927,-1583440988192324,-65265
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101836277,0xae28c5b4c22bbcff741ff3f785bf13badafe10f0f901363dbba5c0ec4d76342d,290,0xb80ccaa913d36757fe7b6251333113e650a11867,0xb80ccaa913d36757fe7b6251333113e650a11867,786891066623741724,-1149626241758395,-65266
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101837586,0x5539159fb82b016de0abea3ebc56b514ec3af16a6358fb13c4b30a210027f009,44,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-9190068854676500010,13499690238695083,-65256
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101837719,0x3c88ac97b2cb38cd9902b078eb576fae29310a0b2708f7479b6b7ab5ee2c471d,480,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-9803840984298254480,14415444076416573,-65246
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101837924,0xe300938aba9840d51f3cf5993eb27110bbe08f6c2b833b24d3a6761d2ee89251,164,0x1b81d678ffb9c0263b24a97847620c99d213eb14,0x7824c8b95790f836a00b78c4fed0b94680cd8d37,17870959820449745644,-26135165672158009,-65264
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101837924,0x45c7e8654fda02c8aa6ea1f551ea019576315561af23c7f12d85f64e09cc40f8,595,0xf20aa5e9d428432b49b4cc857be6feccef0b65bd,0x92b7807bf19b7dddf89b706143896d05228f3121,-11628404603751951638,17085685748195980,-65252
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101838020,0xc928cdfc5594cc57cf2c53e52eb9c062fcf007e6a7df60e83095471e1cabb0bc,441,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-2521758632800685044,3707948424849512,-65250
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101839331,0x8279cbe818b962c21079d82830c88b0a92beef1c363dca5fcd2bc9e25e7eabd1,51,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,0x31d6ea082acc3d4e377528a721ac5c4b891726fb,11131632469831001858,-16278786779617991,-65261
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101839341,0x0333c1ce1516d387c0739fa32ad7db558d076847ecbe37ebac16c92d9fcf9a10,90,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,7078269649017949767,-10341469407585812,-65269
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101839350,0xa7e4e1e1bde330d68ade7b24976e03d86a31e0c2ba4d6bd39aa4f157197d8b58,112,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,0x72a815c51e0be4dfac8e089079fe8f36a9151c04,7577252717984654491,-11062128371193661,-65276
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101839801,0x00a2c9335090575ecd5c30edc703789b37beb6e9aa4d9e4a2b62c9ffc4cd17a3,186,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,960578809722561779,-1401744140035861,-65277
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101839809,0xc8ba56aa86ee5f54def67f74af0bd16f2f5dcfa221f12ca742bd9a1595e0c475,488,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,0xb56013770dd5b2fc90f397f1c27396c783f277e5,3403712626148672542,-4965819594116755,-65281
0xc721dECCD986D54B39e8c29428A1f06155c3671e,24h,101841182,0x0e2b907ed924d733708df5e047ec4a1760b6785ddd5e7bbd6c10bfada34228e6,71,0x7a7ad9aa93cd0a2d0255326e5fb145cec14997ff,0x62ccef0b4545166f721caa9fee13c1d3767e27dc,-925342735499175518,1356623814739179,-65280
