run_id,pool_id,token_pair,virtual_notional_usd,horizon,fee_case,previous_positive_proxy,net_ev_proxy_usd,confidence,actual_fee_available,future_probe_only,created_at
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,100.0,30m,simulated_fee_diagnostic,0,-100.31802517308282,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,100.0,1h,pool_level_fee_fallback,0,-100.31742488820778,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,100.0,1h,simulated_fee_diagnostic,0,-100.31742488820778,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,100.0,2h,pool_level_fee_fallback,0,-100.31622431845769,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,100.0,2h,simulated_fee_diagnostic,0,-100.31622431845769,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,500.0,15m,pool_level_fee_fallback,0,-500.3521291115474,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,500.0,15m,simulated_fee_diagnostic,0,-500.3521291115474,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,500.0,30m,pool_level_fee_fallback,0,-500.35062839935983,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,500.0,30m,simulated_fee_diagnostic,0,-500.35062839935983,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,500.0,1h,pool_level_fee_fallback,0,-500.3476269749846,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,500.0,1h,simulated_fee_diagnostic,0,-500.3476269749846,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,500.0,2h,pool_level_fee_fallback,0,-500.34162412623414,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,500.0,2h,simulated_fee_diagnostic,0,-500.34162412623414,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,1000.0,15m,pool_level_fee_fallback,0,-1000.3650526229985,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,1000.0,15m,simulated_fee_diagnostic,0,-1000.3650526229985,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,1000.0,30m,pool_level_fee_fallback,0,-1000.3620511986234,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,1000.0,30m,simulated_fee_diagnostic,0,-1000.3620511986234,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,1000.0,1h,pool_level_fee_fallback,0,-1000.3560483498729,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,1000.0,1h,simulated_fee_diagnostic,0,-1000.3560483498729,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,1000.0,2h,pool_level_fee_fallback,0,-1000.344042652372,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,1000.0,2h,simulated_fee_diagnostic,0,-1000.344042652372,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,2000.0,15m,pool_level_fee_fallback,0,-2000.3755827696482,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,2000.0,15m,simulated_fee_diagnostic,0,-2000.3755827696482,low,False,True,1780325777
20260601_145519,0xb94b22332abf5f89877a14cc88f2abc48c34b3df,cbBTC/USDC,2000.0,30m,pool_level_fee_fallback,0,-2000.3695799208979,low,False,True,1780325777
